uf	pred	sf
fɑrklH	fɑrkli	fɑrklɯ
gynH	gyni	gyny
durumDA	durumde	durumdɑ
hɑlA	hɑlɑ	hɑle
hɯzlH	hɯzli	hɯzlɯ
progrɑmH	progrɑmu	progrɑmɯ
bilimsAl	bilimsɑl	bilimsel
jerDA	jerdɑ	jerde
yʧnʤH	yʧnʤi	yʧnʤy
vermA	vermɑ	verme
jɯlDA	jɯlde	jɯldɑ
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
mydyrH	mydyri	mydyry
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
durumlArDA	durumlerdɑ	durumlɑrdɑ
birAr	birɑr	birer
ølʧyDA	ølʧydɑ	ølʧyde
kodH	kodi	kodu
sonA	sone	sonɑ
sorumlH	sorumli	sorumlu
gynmHzDA	gynmizde	gynmyzde
sorunH	soruni	sorunu
syreDA	syrete	syrede
kiʃisAl	kiʃisɑl	kiʃisel
kɑnunHn	kɑnunɯn	kɑnunun
ylkeDA	ylkete	ylkede
yrynlAr	yrynlɑr	yrynler
dɑlH	dɑli	dɑlɯ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
girAn	girɑn	giren
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
toplumHn	toplumin	toplumun
ermAnH	ermɑnɯ	ermeni
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
dyzejDA	dyzejdɑ	dyzejde
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
birejsAl	birejsɑl	birejsel
kɑnunH	kɑnuni	kɑnunu
jerlArDA	jerlɑrdɑ	jerlerde
jɯllAr	jɯller	jɯllɑr
ylkelArDA	ylkelerdɑ	ylkelerde
gynDA	gyndɑ	gynde
ɑjH	ɑji	ɑjɯ
tyrH	tyri	tyry
genʧlHk	genʧlɯk	genʧlik
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrdɑ	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
ønmHzDAki	ønmizdeki	ønmyzdeki
vermA	vermɑ	verme
deɰiʃiklHklAr	deɰiʃikliklɑr	deɰiʃiklikler
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrdɑ	hɑllerde
etmAH	etmɑɯ	etmei
kurulHHn	kuruliin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
iʃlAr	iʃlɑr	iʃler
ujumlH	ujumli	ujumlu
tɑrihDAn	tɑrihden	tɑrihten
sektørH	sektøri	sektøry
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
hɑlkA	hɑlke	hɑlkɑ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlɑrne	ʧɑlɯʃmɑlɑrnɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
