uf	pred	sf
oHn	oin	oun
durumDA	durumde	durumdɑ
jolH	joli	jolu
hɑklArH	hɑkleri	hɑklɑrɯ
jerDA	jerdɑ	jerde
yʧnʤH	yʧnʤi	yʧnʤy
jɯlDA	jɯlde	jɯldɑ
gørmA	gørmɑ	gørme
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
jɑnDAn	jɑnden	jɑndɑn
mydyrH	mydyri	mydyry
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
dikkɑtA	dikkɑtɑ	dikkɑte
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
kodH	kodi	kodu
sonA	sone	sonɑ
rɑporH	rɑpori	rɑporu
ortɑDAn	ortɑden	ortɑdɑn
sorumlH	sorumli	sorumlu
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
olDHklArH	oldikleri	olduklɑrɯ
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
yrynlAr	yrynlɑr	yrynler
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
bɑʃDA	bɑʃdɑ	bɑʃtɑ
kɑrtH	kɑrti	kɑrtɯ
toplumHn	toplumin	toplumun
ɑlɑnlArH	ɑlɑnleri	ɑlɑnlɑrɯ
ɑnlɑmDA	ɑnlɑmde	ɑnlɑmdɑ
formH	formi	formu
iʃA	iʃɑ	iʃe
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
ylkelArDA	ylkelerdɑ	ylkelerde
gynDA	gyndɑ	gynde
ortɑmDA	ortɑmde	ortɑmdɑ
tyrH	tyri	tyry
sonuʧlAr	sonuʧler	sonuʧlɑr
burɑDAn	burɑden	burɑdɑn
progrɑmHn	progrɑmin	progrɑmɯn
gynlArDA	gynlɑrdɑ	gynlerde
geliʃmAlAr	geliʃmɑlɑr	geliʃmeler
olmADAn	olmɑden	olmɑdɑn
ɑmɑʧlH	ɑmɑʧli	ɑmɑʧlɯ
jønDA	jøndɑ	jønde
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kuruluin	kuruluun
detɑjlH	detɑjli	detɑjlɯ
geliʃAn	geliʃɑn	geliʃen
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumli	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
belirtAn	belirtɑn	belirten
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
hɑlkA	hɑlke	hɑlkɑ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmelerne	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
søzH	søzi	søzy
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
jɑkɯnDAn	jɑkɯnden	jɑkɯndɑn
kurumlAr	kurumler	kurumlɑr
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
yrynH	yryni	yryny
progrɑmlAr	progrɑmler	progrɑmlɑr
deɰiʃAn	deɰiʃɑn	deɰiʃen
ʧøzymH	ʧøzymi	ʧøzymy
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
sɯnɑvH	sɯnɑvu	sɯnɑvɯ
bølgesAl	bølgesɑl	bølgesel
ønDA	øndɑ	ønde
koruHʤH	koruɯʤɯ	koruuʤu
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kɑjnɑklAr	kɑjnɑkler	kɑjnɑklɑr
kuruluʃH	kuruluʃi	kuruluʃu
bɑkHʃ	bɑkiʃ	bɑkɯʃ
vermAA	vermɑɑ	vermee
ystH	ysti	ysty
ɑrɑʧlArH	ɑrɑʧleri	ɑrɑʧlɑrɯ
insɑnlArH	insɑnleri	insɑnlɑrɯ
sektørHn	sektørin	sektøryn
sɑjɯHHn	sɑjɯiin	sɑjɯɯɯn
kuruluʃlArHn	kuruluʃlerin	kuruluʃlɑrɯn
rolH	roli	roly
kurumHn	kurumin	kurumun
dynjɑDAki	dynjɑtɑki	dynjɑdɑki
evDA	evdɑ	evde
sektørDA	sektørdɑ	sektørde
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑden	olmɑtɑn
etDHklArH	ettɯkleri	ettikleri
fɑrkH	fɑrki	fɑrkɯ
tɑʃɯmA	tɑʃɯme	tɑʃɯmɑ
esɑslArH	esɑsleri	esɑslɑrɯ
konuHn	konuin	konuun
elemɑnlArH	elemɑnleri	elemɑnlɑrɯ
gørmA	gørmɑ	gørme
sektørHHn	sektøriin	sektøryyn
kurumlArH	kurumleri	kurumlɑrɯ
kɑnunHHn	kɑnuniin	kɑnunuun
ʤinsAl	ʤinsɑl	ʤinsel
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
bɑʃɑrɯsHz	bɑʃɑrɯsiz	bɑʃɑrɯsɯz
sonuʧDA	sonuʧdɑ	sonuʧtɑ
olɑnɑklArH	olɑnɑkleri	olɑnɑklɑrɯ
gørevA	gørevɑ	gøreve
hɑklH	hɑkli	hɑklɯ
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
hɑberleʃmA	hɑberleʃmɑ	hɑberleʃme
kyltyrH	kyltyri	kyltyry
soruHn	soruin	soruun
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
herkesA	herkesɑ	herkese
jɑʃlH	jɑʃli	jɑʃlɯ
hɑlH	hɑlɯ	hɑli
kyresAl	kyresɑl	kyresel
jerlArA	jerlɑrɑ	jerlere
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
geleʤekDA	geleʤektɑ	geleʤekte
devɑmlH	devɑmli	devɑmlɯ
bɑkɯmDAn	bɑkɯmden	bɑkɯmdɑn
jolDA	jolde	joldɑ
sorunlArHn	sorunlerin	sorunlɑrɯn
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumin	durumun
bølgelArDA	bølgelerdɑ	bølgelerde
konuDAki	konutɑki	konudɑki
gelmAH	gelmɑɯ	gelmei
gøryʃH	gøryʃi	gøryʃy
mimɑrlHk	mimɑrlik	mimɑrlɯk
tɑbɑnlH	tɑbɑnli	tɑbɑnlɯ
sɑhiplArH	sɑhiplɑrɯ	sɑhipleri
ʧɑlɯʃɑnlArHn	ʧɑlɯʃɑnlerin	ʧɑlɯʃɑnlɑrɯn
jɯlDAn	jɯlden	jɯldɑn
uluslAr	ulusler	uluslɑr
dønemlArDA	dønemlɑrdɑ	dønemlerde
orɑnlArH	orɑnleri	orɑnlɑrɯ
teklifH	teklifɯ	teklifi
ʧekAn	ʧekɑn	ʧeken
døkymH	døkymi	døkymy
kɑtmA	kɑtme	kɑtmɑ
bɑʃkɑnlHk	bɑʃkɑnlik	bɑʃkɑnlɯk
dønHʃ	dønɯʃ	dønyʃ
olɑjlArH	olɑjleri	olɑjlɑrɯ
girmA	girmɑ	girme
sɯʤɑklHk	sɯʤɑklik	sɯʤɑklɯk
tymH	tymi	tymy
øɰrenmA	øɰrenmɑ	øɰrenme
sɯnɑvA	sɯnɑve	sɯnɑvɑ
ʧevresAl	ʧevresɑl	ʧevresel
ɑlDHklArH	ɑldikleri	ɑldɯklɑrɯ
hususlAr	hususler	hususlɑr
gynlAr	gynlɑr	gynler
zɑrɑrlH	zɑrɑrli	zɑrɑrlɯ
hɑlkHHn	hɑlkiin	hɑlkɯɯn
ɑrtHʃH	ɑrtiʃi	ɑrtɯʃɯ
etmADA	etmede	etmete
geliʃmAH	geliʃmɑɯ	geliʃmei
kɑjɯtlArH	kɑjɯtleri	kɑjɯtlɑrɯ
ɑdɑjlAr	ɑdɑjler	ɑdɑjlɑr
gøstermA	gøstermɑ	gøsterme
fijɑtlArH	fijɑtleri	fijɑtlɑrɯ
mutlulHk	mutlulik	mutluluk
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
evA	evɑ	eve
isteDHklArH	istetikleri	istedikleri
belirtArAk	belirtɑrɑk	belirterek
progrɑmHHn	progrɑmiin	progrɑmɯɯn
usulH	usulu	usuly
bilAn	bilɑn	bilen
geliʃmAlArH	geliʃmɑlɑrɯ	geliʃmeleri
ɑʃkHn	ɑʃkin	ɑʃkɯn
ødylH	ødyli	ødyly
jyzjɯlDA	jyzjɯlde	jyzjɯldɑ
bojutlH	bojutli	bojutlu
evrensAl	evrensɑl	evrensel
ilɑʧlAr	ilɑʧler	ilɑʧlɑr
hukukH	hukuki	hukuku
tɑrihsAl	tɑrihsɑl	tɑrihsel
kɑblosHz	kɑblosiz	kɑblosuz
kɑdɯnlArHn	kɑdɯnlerin	kɑdɯnlɑrɯn
rɑporlArH	rɑporleri	rɑporlɑrɯ
kurumlArHn	kurumlerin	kurumlɑrɯn
notH	noti	notu
vermAH	vermɑɯ	vermei
olmAksHzHn	olmɑksizin	olmɑksɯzɯn
ɑkɯllH	ɑkɯlli	ɑkɯllɯ
ʃejHn	ʃejɯn	ʃejin
kullɑnɯmA	kullɑnɯme	kullɑnɯmɑ
ɑrɑʧlAr	ɑrɑʧler	ɑrɑʧlɑr
bulunDHklArH	bulundikleri	bulunduklɑrɯ
hedefH	hedefɯ	hedefi
rɑporlAr	rɑporler	rɑporlɑr
denizlH	denizlɯ	denizli
progrɑmDA	progrɑmde	progrɑmdɑ
jɑʃɑmHn	jɑʃɑmin	jɑʃɑmɯn
ɑzɯnDAn	ɑzɯnden	ɑzɯndɑn
orɑDAn	orɑden	orɑdɑn
hɑftɑlHk	hɑftɑlik	hɑftɑlɯk
nitelikDA	niteliktɑ	nitelikte
ʃɑrtH	ʃɑrti	ʃɑrtɯ
bɑɰlɑmDA	bɑɰlɑmde	bɑɰlɑmdɑ
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
øɰretmenlAr	øɰretmenlɑr	øɰretmenler
sɑɑtDA	sɑɑttɑ	sɑɑtte
durumlArH	durumleri	durumlɑrɯ
hɑklAr	hɑkler	hɑklɑr
okulDA	okulde	okuldɑ
ɑrɯtmA	ɑrɯtme	ɑrɯtmɑ
durumlAr	durumler	durumlɑr
hɑstɑlɯklAr	hɑstɑlɯkler	hɑstɑlɯklɑr
insɑnlHk	insɑnlik	insɑnlɯk
tɑrihA	tɑrihɑ	tɑrihe
ɑvukɑtlHk	ɑvukɑtlik	ɑvukɑtlɯk
kɑtlH	kɑtli	kɑtlɯ
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
ihtijɑʧlArH	ihtijɑʧleri	ihtijɑʧlɑrɯ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
modellArH	modellɑrɯ	modelleri
ɑrkɑdɑʃlArH	ɑrkɑdɑʃleri	ɑrkɑdɑʃlɑrɯ
kuruluʃlArHHn	kuruluʃleriin	kuruluʃlɑrɯɯn
jolDAn	jolden	joldɑn
grupDA	grupdɑ	gruptɑ
bɑkɑnlɯkʧA	bɑkɑnlɯkʧe	bɑkɑnlɯkʧɑ
kɑjnɑklArHn	kɑjnɑklerin	kɑjnɑklɑrɯn
sɑnɑtʧH	sɑnɑtʧi	sɑnɑtʧɯ
stɑndɑrtlArH	stɑndɑrtleri	stɑndɑrtlɑrɯ
toplumDA	toplumde	toplumdɑ
ɑrtmAH	ɑrtmei	ɑrtmɑɯ
bilmA	bilmɑ	bilme
geʧmiʃDA	geʧmiʃdɑ	geʧmiʃte
geliʃmADA	geliʃmɑdɑ	geliʃmete
memurH	memuri	memuru
