uf	pred	sf
zijɑnH	zijɑni	zijɑnɯ
televizjonDA	televizjonde	televizjondɑ
jeDHkDAn	jedikden	jedikten
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kitɑpDAn	kitɑpten	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
soɰukDA	soɰukdɑ	soɰuktɑ
sinemɑA	sinemɑe	sinemɑɑ
gitDHkDAn	gitdikden	gittikten
hɑlH	hɑlɯ	hɑli
kirɑzHn	kirɑzin	kirɑzɯn
sønDHkDAn	søndykden	søndykten
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
kenɑrA	kenɑre	kenɑrɑ
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
myzikDA	myzikde	myzikte
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
televizjonA	televizjone	televizjonɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
