uf	pred	sf
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
jeDHkDAn	jedikden	jedikten
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
pɑketDA	pɑketde	pɑkette
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
hɑlH	hɑlɯ	hɑli
kulypDA	kulypde	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndykden	søndykten
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
okulDAki	okuldeki	okuldɑki
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myzikde	myzikte
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
