uf	pred	sf
bɑhʧeDA	bɑhʧete	bɑhʧede
nereDAn	nereten	nereden
dɑireDA	dɑirete	dɑirede
ɑnDA	ɑntɑ	ɑndɑ
køjDA	køjte	køjde
ineklArDAn	ineklerten	ineklerden
televizjonDA	televizjontɑ	televizjondɑ
kedilArDAn	kedilerten	kedilerden
dikkɑtlH	dikkɑtlɯ	dikkɑtli
kɑdɑrDA	kɑdɑrtɑ	kɑdɑrdɑ
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
nerenDA	nerente	nerende
dɑnDAn	dɑntɑn	dɑndɑn
ɑrkɑDAn	ɑrkɑtɑn	ɑrkɑdɑn
ʧorbɑDAn	ʧorbɑtɑn	ʧorbɑdɑn
dɑireDAn	dɑireten	dɑireden
tepelArDAn	tepelerten	tepelerden
ɑʃɑɰɯDA	ɑʃɑɰɯtɑ	ɑʃɑɰɯdɑ
sofrɑDA	sofrɑtɑ	sofrɑdɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
evnHzDA	evnizte	evnizde
ojunʤɑkʧHDAn	ojunʤɑkʧɯtɑn	ojunʤɑkʧɯdɑn
ʧɑrʃɯDA	ʧɑrʃɯtɑ	ʧɑrʃɯdɑ
ojunʤɑklArDAn	ojunʤɑklɑrtɑn	ojunʤɑklɑrdɑn
øɰleDAn	øɰleten	øɰleden
sizDA	sizte	sizde
ʤɑddeDA	ʤɑddete	ʤɑddede
hɑlH	hɑlɯ	hɑli
ɑrkɑDAki	ɑrkɑteki	ɑrkɑdɑki
penʤereDAn	penʤereten	penʤereden
ortɑlArDA	ortɑlɑrtɑ	ortɑlɑrdɑ
jolDA	joltɑ	joldɑ
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
vɑpurDA	vɑpurtɑ	vɑpurdɑ
gemilArDAn	gemilerten	gemilerden
ortɑDAn	ortɑtɑn	ortɑdɑn
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
hɑlɑDA	hɑlɑtɑ	hɑlɑdɑ
ʧɑntɑmDAn	ʧɑntɑmtɑn	ʧɑntɑmdɑn
mɑmɑDA	mɑmɑtɑ	mɑmɑdɑ
hɑvɑDAn	hɑvɑtɑn	hɑvɑdɑn
burɑDAkilAr	burɑtekiler	burɑdɑkiler
miDAn	miten	miden
burɑlArDA	burɑlɑrtɑ	burɑlɑrdɑ
jɑnDAn	jɑntɑn	jɑndɑn
øtAnlArDAn	øtenlerten	øtenlerden
geʧmADHkʧA	geʧmetikʧe	geʧmedikʧe
kɑlemDAn	kɑlemten	kɑlemden
bunlArHDA	bunlɑrɯtɑ	bunlɑrɯdɑ
ɑjɑkkɑbɯlArHDA	ɑjɑkkɑbɯlɑrɯtɑ	ɑjɑkkɑbɯlɑrɯdɑ
ɑɰbiDA	ɑɰbite	ɑɰbide
birDA	birte	birde
ʃɑrkɯDA	ʃɑrkɯtɑ	ʃɑrkɯdɑ
kojAlHmDA	kojɑlɯmtɑ	kojɑlɯmdɑ
mɑmɑDAn	mɑmɑtɑn	mɑmɑdɑn
gezmAADA	gezmeete	gezmeede
jɑnmDAn	jɑnmtɑn	jɑnmdɑn
sɑʧmDA	sɑʧmtɑ	sɑʧmdɑ
benmDA	benmte	benmde
