uf	pred	sf
hɑlHn	hɑlɯn	hɑlin
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
jeDHkDAn	jedikden	jedikten
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
ɑrkɑDAki	ɑrkɑdeki	ɑrkɑdɑki
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndykden	søndykten
bɑbɑHnki	bɑbɑinki	bɑbɑɯnki
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
okulDAki	okuldeki	okuldɑki
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
