uf	pred	sf
sɑɑtHn	sɑɑtɯn	sɑɑtin
hɑlHn	hɑlɯn	hɑlin
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
bejɑzH	bejɑzi	bejɑzɯ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
soɰukDA	soɰukdɑ	soɰuktɑ
sinemɑA	sinemɑe	sinemɑɑ
gitDHkDAn	gitdikden	gittikten
ɑrkɑDAki	ɑrkɑdeki	ɑrkɑdɑki
kulypDA	kulypde	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndykden	søndykten
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
kenɑrA	kenɑre	kenɑrɑ
kebɑpʧHA	kebɑpʧuɑ	kebɑpʧɯɑ
okulDAki	okuldeki	okuldɑki
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
myzikDA	myzikde	myzikte
burɑDAkilAr	burɑdekiler	burɑdɑkiler
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
