uf	pred	sf
nereDAn	nereten	nereden
sɑɑtHn	sɑɑtɯn	sɑɑtin
dɯʃɑrɯDA	dɯʃɑrɯtɑ	dɯʃɑrɯdɑ
televizjonDA	televizjontɑ	televizjondɑ
ɑrkɑnDA	ɑrkɑntɑ	ɑrkɑndɑ
resimDA	resimte	resimde
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
sɑnADA	sɑnɑtɑ	sɑnɑdɑ
gɑrɑʒDA	gɑrɑʒtɑ	gɑrɑʒdɑ
nerenDA	nerente	nerende
dɑnDAn	dɑntɑn	dɑndɑn
dɑireDAn	dɑireten	dɑireden
bɑnjoDA	bɑnjotɑ	bɑnjodɑ
pɑstɑhɑneDA	pɑstɑhɑnete	pɑstɑhɑnede
diʃʧiDA	diʃʧite	diʃʧide
ɑʃɑɰɯDA	ɑʃɑɰɯtɑ	ɑʃɑɰɯdɑ
sofrɑDA	sofrɑtɑ	sofrɑdɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯteki	ɑʃɑɰɯdɑki
duvɑrDA	duvɑrtɑ	duvɑrdɑ
ojunʤɑkʧHDAn	ojunʤɑkʧɯtɑn	ojunʤɑkʧɯdɑn
ʧɑrʃɯDA	ʧɑrʃɯtɑ	ʧɑrʃɯdɑ
bɑkkɑlDAn	bɑkkɑltɑn	bɑkkɑldɑn
ojunʤɑklArDAn	ojunʤɑklɑrtɑn	ojunʤɑklɑrdɑn
odɑmDAn	odɑmtɑn	odɑmdɑn
sizDA	sizte	sizde
ystynDAki	ystynteki	ystyndeki
penʤereDAn	penʤereten	penʤereden
jolDA	joltɑ	joldɑ
sønDHkDAn	søntykten	søndykten
vɑpurDAn	vɑpurtɑn	vɑpurdɑn
bɑjlArDA	bɑjlɑrtɑ	bɑjlɑrdɑ
vɑpurDA	vɑpurtɑ	vɑpurdɑ
konuʃmADAn	konuʃmɑtɑn	konuʃmɑdɑn
gemilArDAn	gemilerten	gemilerden
kɑmjonDA	kɑmjontɑ	kɑmjondɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
okulDAki	okulteki	okuldɑki
ɑrkɑmDA	ɑrkɑmtɑ	ɑrkɑmdɑ
køʃeDA	køʃete	køʃede
sevDHklArH	sevtikleri	sevdikleri
hɑvɑDAn	hɑvɑtɑn	hɑvɑdɑn
burɑDAkilAr	burɑtekiler	burɑdɑkiler
burɑlArDA	burɑlɑrtɑ	burɑlɑrdɑ
øtAnlArDAn	øtenlerten	øtenlerden
geʧmADHkʧA	geʧmetikʧe	geʧmedikʧe
birɑzDA	birɑztɑ	birɑzdɑ
ʧɑrpmɑDAn	ʧɑrpmɑtɑn	ʧɑrpmɑdɑn
birDA	birte	birde
ʃɑrkɯDA	ʃɑrkɯtɑ	ʃɑrkɯdɑ
kojAlHmDA	kojɑlɯmtɑ	kojɑlɯmdɑ
jɑnmDAn	jɑnmtɑn	jɑnmdɑn
sɑʧmDA	sɑʧmtɑ	sɑʧmdɑ
benmDA	benmte	benmde
jɑnmDA	jɑnmtɑ	jɑnmdɑ
hemDA	hemte	hemde
