uf	pred	sf
ɑnneHn	ɑnneɯn	ɑnnein
ɑnneHHn	ɑnneɯɯn	ɑnneiin
elmDA	elmdɑ	elmde
bebeklArHn	bebeklɑrɯn	bebeklerin
kɑrdeʃHn	kɑrdeʃɯn	kɑrdeʃin
senDAn	sendɑn	senden
ytyH	ytyɯ	ytyy
sɑɑtHn	sɑɑtɯn	sɑɑtin
kuʃH	kuʃɯ	kuʃu
tɑmirA	tɑmirɑ	tɑmire
pɑntolonH	pɑntolonɯ	pɑntolonu
bɑttɑnijeH	bɑttɑnijeɯ	bɑttɑnijei
defterH	defterɯ	defteri
tejzelAr	tejzelɑr	tejzeler
ɑnnenH	ɑnnenɯ	ɑnneni
elmH	elmɯ	elmi
elmA	elmɑ	elme
iʃH	iʃɯ	iʃi
silgiH	silgiɯ	silgii
ijiH	ijiɯ	ijii
kɑmjonH	kɑmjonɯ	kɑmjonu
dedeH	dedeɯ	dedei
trɑktørH	trɑktørɯ	trɑktøry
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kojHnʤA	kojɯnʤɑ	kojunʤɑ
renklArH	renklɑrɯ	renkleri
okulH	okulɯ	okulu
resimDA	resimdɑ	resimde
kuvvetHn	kuvvetɯn	kuvvetin
simitsHz	simitsɯz	simitsiz
fenerH	fenerɯ	feneri
kedilArDAn	kedilɑrdɑn	kedilerden
jyzmeA	jyzmeɑ	jyzmee
gitmA	gitmɑ	gitme
ujkumHzH	ujkumɯzɯ	ujkumuzu
herʃejH	herʃejɯ	herʃeji
berberA	berberɑ	berbere
jeDHkDAn	jedɯkdɑn	jedikten
silAlHm	silɑlɯm	silelim
diɰerH	diɰerɯ	diɰeri
ɑteʃHn	ɑteʃɯn	ɑteʃin
gyzA	gyzɑ	gyze
pislHklArH	pislɯklɑrɯ	pislikleri
bɑloHn	bɑloɯn	bɑloun
nerenDA	nerendɑ	nerende
kolH	kolɯ	kolu
ɑnnelAr	ɑnnelɑr	ɑnneler
iʃɑretH	iʃɑretɯ	iʃɑreti
sytsHz	sytsɯz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlɯm	erelim
otomobillAr	otomobillɑr	otomobiller
rɑdjoH	rɑdjoɯ	rɑdjou
etlH	etlɯ	etli
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
kremHHn	kremɯɯn	kremiin
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
deveH	deveɯ	devei
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
tepelArDAn	tepelɑrdɑn	tepelerden
ɑbilAr	ɑbilɑr	ɑbiler
fillAr	fillɑr	filler
domuzH	domuzɯ	domuzu
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
renklAr	renklɑr	renkler
gyllArmHz	gyllɑrmɯz	gyllermiz
evnHzHn	evnɯzɯn	evnizin
gøtyrAlHm	gøtyrɑlɯm	gøtyrelim
jemeklHk	jemeklɯk	jemeklik
eniʃteH	eniʃteɯ	eniʃtei
jolHn	jolɯn	jolun
diʃʧiDA	diʃʧidɑ	diʃʧide
evmHzA	evmɯzɑ	evmize
birAr	birɑr	birer
telefonHn	telefonɯn	telefonun
ikimHz	ikimɯz	ikimiz
isimlArH	isimlɑrɯ	isimleri
konHʃ	konɯʃ	konuʃ
elbiseH	elbiseɯ	elbisei
køjA	køjɑ	køje
ørtyH	ørtyɯ	ørtyy
geʤelHk	geʤelɯk	geʤelik
køpryH	køpryɯ	køpryy
elmDAkinH	elmdɑkinɯ	elmdekini
hepmHzA	hepmɯzɑ	hepmize
ensenA	ensenɑ	ensene
gøzmA	gøzmɑ	gøzme
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjonɯ	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
nijetHn	nijetɯn	nijetin
uzɑkDA	uzɑkdɑ	uzɑktɑ
ɑnneɑnnenA	ɑnneɑnnenɑ	ɑnneɑnnene
kɑloriferlAr	kɑloriferlɑr	kɑloriferler
ɑletlArHn	ɑletlɑrɯn	ɑletlerin
ɑletlArA	ɑletlɑrɑ	ɑletlere
ɑɰbiHn	ɑɰbiɯn	ɑɰbiin
gelAn	gelɑn	gelen
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
kojHp	kojɯp	kojup
ʃejA	ʃejɑ	ʃeje
bɑhʧeH	bɑhʧeɯ	bɑhʧei
filmH	filmɯ	filmi
gynHn	gynɯn	gynyn
ellArmHn	ellɑrmɯn	ellermin
gørmAAlH	gørmɑɑlɯ	gørmeeli
syrHp	syrɯp	syryp
bezH	bezɯ	bezi
bɑbɑɑnneH	bɑbɑɑnneɯ	bɑbɑɑnnei
gitDHkDAn	gitdɯkdɑn	gittikten
pisHn	pisɯn	pisin
nerelArH	nerelɑrɯ	nereleri
ʤɑddeDA	ʤɑddedɑ	ʤɑddede
gøtyrHnʤA	gøtyrɯnʤɑ	gøtyrynʤe
giderlAr	giderlɑr	giderler
jirmiH	jirmiɯ	jirmii
kypelArmH	kypelɑrmɯ	kypelermi
kedimH	kedimɯ	kedimi
iʧA	iʧɑ	iʧe
gemiH	gemiɯ	gemii
biletʧHH	biletʧɯɯ	biletʧii
hɑstɑneDA	hɑstɑnedɑ	hɑstɑnede
kulypDA	kulypdɑ	kulypte
sønDHkDAn	søndɯkdɑn	søndykten
jerlArmH	jerlɑrmɯ	jerlermi
etH	etɯ	eti
gemilAr	gemilɑr	gemiler
gemilArDAn	gemilɑrdɑn	gemilerden
jyzgeʧlArHn	jyzgeʧlɑrɯn	jyzgeʧlerin
sineklAr	sineklɑr	sinekler
komʃuHn	komʃuɯn	komʃuun
kedilArA	kedilɑrɑ	kedilere
hɑngiHHn	hɑngiɯɯn	hɑngiiin
binmA	binmɑ	binme
elbiseH	elbiseɯ	elbisei
ujkunH	ujkunɯ	ujkunu
ʃøførsHz	ʃøførsɯz	ʃøførsyz
verHʃ	verɯʃ	veriʃ
verHʃDA	verɯʃdɑ	veriʃte
kordonHn	kordonɯn	kordonun
gyneʃHn	gyneʃɯn	gyneʃin
ʧiviH	ʧiviɯ	ʧivii
tulumHn	tulumɯn	tulumun
kɑrdeʃlArHn	kɑrdeʃlɑrɯn	kɑrdeʃlerin
fɑrelArHn	fɑrelɑrɯn	fɑrelerin
pisilAr	pisilɑr	pisiler
sønHnʤA	sønɯnʤɑ	sønynʤe
elektriklAr	elektriklɑr	elektrikler
nerelArA	nerelɑrɑ	nerelere
biskyvilAr	biskyvilɑr	biskyviler
denizH	denizɯ	denizi
døvAn	døvɑn	døven
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
ʃejlArH	ʃejlɑrɯ	ʃejleri
kliplAr	kliplɑr	klipler
køʃeDA	køʃedɑ	køʃede
sevDHklArH	sevdɯklɑrɯ	sevdikleri
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
burɑDAkilAr	burɑdɑkilɑr	burɑdɑkiler
miDAn	midɑn	miden
ørdeklArH	ørdeklɑrɯ	ørdekleri
geʧmADHkʧA	geʧmɑdɯkʧɑ	geʧmedikʧe
mendilmHz	mendilmɯz	mendilmiz
