uf	pred	sf
kuʃHn	kuʃɯn	kuʃun
gøzH	gøzi	gøzy
sɑɑtHn	sɑɑtɯn	sɑɑtin
kuʃH	kuʃɯ	kuʃu
jemekDA	jemekde	jemekte
hɑlHn	hɑlɯn	hɑlin
trɑktørH	trɑktøri	trɑktøry
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
okulH	okulɯ	okulu
dikkɑtlH	dikkɑtlɯ	dikkɑtli
jeDHkDAn	jedikden	jedikten
bɑloHn	bɑloɯn	bɑloun
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
domuzH	domuzɯ	domuzu
hɑvluH	hɑvluɯ	hɑvluu
telefonHn	telefonɯn	telefonun
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjonɯ	televizjonu
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
kojHp	kojɯp	kojup
gynHn	gynin	gynyn
gitDHkDAn	gitdikden	gittikten
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndikden	søndykten
komʃuHn	komʃuɯn	komʃuun
korkHp	korkɯp	korkup
ʃøførsHz	ʃøførsiz	ʃøførsyz
verHʃDA	veriʃde	veriʃte
kordonHn	kordonɯn	kordonun
tuzlH	tuzlɯ	tuzlu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
kolHn	kolɯn	kolun
