uf	pred	sf
ujkuH	ujkuɯ	ujkuu
pɑrkDA	pɑrkdɑ	pɑrktɑ
motorH	motorɯ	motoru
vɑpurH	vɑpurɯ	vɑpuru
kɑmjonH	kɑmjonɯ	kɑmjonu
kutuH	kutuɯ	kutuu
trɑktørH	trɑktørɯ	trɑktøry
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
okulH	okulɯ	okulu
dikkɑtlH	dikkɑtlɯ	dikkɑtli
jeDHkDAn	jedikden	jedikten
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kutuH	kutuɯ	kutuu
domuzH	domuzɯ	domuzu
hɑvluH	hɑvluɯ	hɑvluu
jolHn	jolɯn	jolun
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
televizjonH	televizjonɯ	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
kojHp	kojɯp	kojup
gitDHkDAn	gitdikden	gittikten
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
kovbojHn	kovbojɯn	kovbojun
kulypDA	kulypdɑ	kulypte
sønDHkDAn	søndikden	søndykten
korkHp	korkɯp	korkup
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
televizjonnHz	televizjonnɯz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
myzikDA	myzikde	myzikte
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
dudɑkDAn	dudɑkdɑn	dudɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
mɑjmunHn	mɑjmunɯn	mɑjmunun
