uf	pred	sf
otobysHn	otobysin	otobysyn
pɑrkDA	pɑrkdɑ	pɑrktɑ
kuʃH	kuʃɯ	kuʃu
jemekDA	jemekde	jemekte
kɑmjonH	kɑmjonɯ	kɑmjonu
bɑloHn	bɑloɯn	bɑloun
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
rɑdjoH	rɑdjoɯ	rɑdjou
bluzH	bluzɯ	bluzu
domuzH	domuzɯ	domuzu
jolHn	jolɯn	jolun
telefonHn	telefonɯn	telefonun
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjoni	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
nɑmluH	nɑmluɯ	nɑmluu
kojHp	kojɯp	kojup
gynHn	gynin	gynyn
syrHp	syrip	syryp
gitDHkDAn	gitdikden	gittikten
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
uzɑkDAn	uzɑkdɑn	uzɑktɑn
komʃuHn	komʃuɯn	komʃuun
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
ʃøførsHz	ʃøførsiz	ʃøførsyz
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
kordonHn	kordonɯn	kordonun
sønHnʤA	søninʤe	sønynʤe
televizjonnHz	televizjonniz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
televizjonA	televizjone	televizjonɑ
syslH	sysli	sysly
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
kolHn	kolɯn	kolun
mɑjmunHn	mɑjmunɯn	mɑjmunun
