uf	pred	sf
genA	genɑ	gene
vɑpurHn	vɑpurɯn	vɑpurun
mɑjmunH	mɑjmunɯ	mɑjmunu
bebeklAr	bebeklɑr	bebekler
kɑʧDA	kɑʧdɑ	kɑʧtɑ
nereDAn	neredɑn	nereden
ʃejlAr	ʃejlɑr	ʃejler
ytyH	ytyi	ytyy
jerlAr	jerlɑr	jerler
pɑhɑlH	pɑhɑli	pɑhɑlɯ
bebeklArH	bebeklɑri	bebekleri
sɑɑtHn	sɑɑtɯn	sɑɑtin
syrmA	syrmɑ	syrme
jemekDA	jemekdɑ	jemekte
tejzelAr	tejzelɑr	tejzeler
jemA	jemɑ	jeme
elmA	elmɑ	elme
kɑmjonH	kɑmjonɯ	kɑmjonu
kutuH	kutuɯ	kutuu
trɑktørH	trɑktøri	trɑktøry
resimDA	resimdɑ	resimde
ɑskerlAr	ɑskerlɑr	ɑskerler
jyzmeA	jyzmeɑ	jyzmee
berberA	berberɑ	berbere
dɑireA	dɑireɑ	dɑiree
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ʧizAlHm	ʧizɑlim	ʧizelim
gyzA	gyzɑ	gyze
nerenDA	nerendɑ	nerende
gøzlArHn	gøzlɑrin	gøzlerin
kolH	kolɯ	kolu
ɑnnelAr	ɑnnelɑr	ɑnneler
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrkɯ	kyrky
erAlHm	erɑlim	erelim
gørAlHm	gørɑlim	gørelim
otomobillAr	otomobillɑr	otomobiller
iʃɑretlArH	iʃɑretlɑri	iʃɑretleri
rɑdjoH	rɑdjoɯ	rɑdjou
dɑireDAn	dɑiredɑn	dɑireden
deveA	deveɑ	devee
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kutuH	kutuɯ	kutuu
ɑbilAr	ɑbilɑr	ɑbiler
fillAr	fillɑr	filler
fɑrelAr	fɑrelɑr	fɑreler
domuzH	domuzɯ	domuzu
renklAr	renklɑr	renkler
gyllArmHz	gyllɑrmiz	gyllermiz
iʃlArH	iʃlɑri	iʃleri
jolHn	jolɯn	jolun
pɑstɑhɑneDA	pɑstɑhɑnedɑ	pɑstɑhɑnede
diʃʧiDA	diʃʧidɑ	diʃʧide
gørmA	gørmɑ	gørme
birAr	birɑr	birer
isimlArH	isimlɑri	isimleri
konHʃ	konɯʃ	konuʃ
køjA	køjɑ	køje
ørtyH	ørtyi	ørtyy
gøzmA	gøzmɑ	gøzme
gøzlArH	gøzlɑri	gøzleri
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
ɑnneɑnnenA	ɑnneɑnnenɑ	ɑnneɑnnene
kɑloriferlAr	kɑloriferlɑr	kɑloriferler
ɑletlArA	ɑletlɑrɑ	ɑletlere
kɑlemlArHn	kɑlemlɑrin	kɑlemlerin
