uf	pred	sf
bɑlonH	bɑlonɯ	bɑlonu
gørHnʤA	gørinʤe	gørynʤe
sɑɑtHn	sɑɑtɯn	sɑɑtin
tɑmirA	tɑmirɑ	tɑmire
pɑntolonH	pɑntolonɯ	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
hɑlHn	hɑlɯn	hɑlin
kɑmjonH	kɑmjonɯ	kɑmjonu
jeDHkDAn	jedikden	jedikten
olH	olɯ	olu
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
kolH	kolɯ	kolu
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
bluzH	bluzɯ	bluzu
domuzH	domuzɯ	domuzu
hɑvluH	hɑvluɯ	hɑvluu
telefonHn	telefonɯn	telefonun
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
televizjonH	televizjonɯ	televizjonu
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
kojHp	kojɯp	kojup
syrHp	syrip	syryp
hɑlH	hɑlɯ	hɑli
kulypDA	kulypdɑ	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndikden	søndykten
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
televizjonnHz	televizjonnɯz	televizjonnuz
silofonH	silofonɯ	silofonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myzikde	myzikte
burɑDAkilAr	burɑdɑkilɑr	burɑdɑkiler
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
mɑjmunHn	mɑjmunɯn	mɑjmunun
