uf	pred	sf
vɑpurHn	vɑpurɯn	vɑpurun
mɑjmunH	mɑjmunɯ	mɑjmunu
televizjonHn	televizjonin	televizjonun
ytyH	ytyi	ytyy
sɑɑtHn	sɑɑtɯn	sɑɑtin
ʃøførH	ʃøføri	ʃøføry
hɑlHn	hɑlɯn	hɑlin
simitsHz	simitsɯz	simitsiz
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
domuzH	domuzɯ	domuzu
jolHn	jolɯn	jolun
telefonHn	telefonin	telefonun
konHʃ	konɯʃ	konuʃ
hɑmsiH	hɑmsiɯ	hɑmsii
køpryH	køpryi	køpryy
televizjonH	televizjoni	televizjonu
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
syrHp	syrip	syryp
gitDHkDAn	gitdikden	gittikten
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndikden	søndykten
korkHp	korkɯp	korkup
ujkunH	ujkunɯ	ujkunu
ʃøførsHz	ʃøførsiz	ʃøførsyz
koltukDAn	koltukdɑn	koltuktɑn
verHʃDA	veriʃde	veriʃte
kordonHn	kordonɯn	kordonun
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤɑ	sønynʤe
kenɑrA	kenɑre	kenɑrɑ
televizjonnHz	televizjonnɯz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
silofonH	silofonɯ	silofonu
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
topmH	topmɯ	topmu
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
ruʒmH	ruʒmɯ	ruʒmu
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
mɑjmunHn	mɑjmunɯn	mɑjmunun
