uf	pred	sf
gøzH	gøzi	gøzy
vɑpurHn	vɑpurɯn	vɑpurun
televizjonHn	televizjonɯn	televizjonun
vɑpurH	vɑpurɯ	vɑpuru
kuʃH	kuʃɯ	kuʃu
pɑntolonH	pɑntolonɯ	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
okulH	okulɯ	okulu
jeDHkDAn	jedikden	jedikten
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
mikrofonH	mikrofonɯ	mikrofonu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
domuzH	domuzɯ	domuzu
jolHn	jolɯn	jolun
ørtyH	ørtyi	ørtyy
televizjonH	televizjonɯ	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
soɰukDA	soɰukdɑ	soɰuktɑ
kojHp	kojɯp	kojup
gynHn	gynin	gynyn
syrHp	syrip	syryp
gitDHkDAn	gitdikden	gittikten
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
sønDHkDAn	søndikden	søndykten
komʃuHn	komʃuɯn	komʃuun
korkHp	korkɯp	korkup
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
televizjonnHz	televizjonnɯz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
myzikDA	myzikde	myzikte
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmɯ	ruʒmu
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
