uf	pred	sf
mɑjmunH	mɑjmunɯ	mɑjmunu
bɑlonH	bɑlonɯ	bɑlonu
otobysHn	otobysin	otobysyn
ytyH	ytyi	ytyy
tɑmirA	tɑmirɑ	tɑmire
jemekDA	jemekde	jemekte
pɑntolonH	pɑntolonɯ	pɑntolonu
hɑlHn	hɑlɯn	hɑlin
kɑmjonH	kɑmjonɯ	kɑmjonu
trɑktørH	trɑktørɯ	trɑktøry
kojHnʤA	kojɯnʤɑ	kojunʤɑ
okulH	okulɯ	okulu
ɑskerlAr	ɑskerlɑr	ɑskerler
ujkumHzH	ujkumɯzɯ	ujkumuzu
dikkɑtlH	dikkɑtlɯ	dikkɑtli
jeDHkDAn	jedikden	jedikten
olH	olɯ	olu
øpHnʤA	øpinʤe	øpynʤe
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
bluzH	bluzɯ	bluzu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
jolHn	jolɯn	jolun
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjonɯ	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
soɰukDA	soɰukdɑ	soɰuktɑ
kojHp	kojɯp	kojup
gynHn	gynin	gynyn
gitDHkDAn	gitdikden	gittikten
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
kulypDA	kulypdɑ	kulypte
sønDHkDAn	søndikden	søndykten
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
verHʃDA	veriʃde	veriʃte
kordonHn	kordonin	kordonun
tulumHn	tulumɯn	tulumun
televizjonnHz	televizjonniz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
topmH	topmɯ	topmu
burɑDAkilAr	burɑdɑkilɑr	burɑdɑkiler
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
