uf	pred	sf
kediHn	kediɯn	kediin
bɑlonH	bɑlonɯ	bɑlonu
insɑnlAr	insɑnler	insɑnlɑr
gørHnʤA	gørɯnʤe	gørynʤe
sesH	sesɯ	sesi
motorH	motorɯ	motoru
kuvvetlH	kuvvetlɯ	kuvvetli
kuʃH	kuʃɯ	kuʃu
pɑntolonH	pɑntolonɯ	pɑntolonu
ɑnneɑnnenH	ɑnneɑnnenɯ	ɑnneɑnneni
ʃøførH	ʃøførɯ	ʃøføry
silgiH	silgiɯ	silgii
kɑmjonH	kɑmjonɯ	kɑmjonu
ɑletlArH	ɑletlerɯ	ɑletleri
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
iʧH	iʧɯ	iʧi
renklArH	renklerɯ	renkleri
kuvvetHn	kuvvetɯn	kuvvetin
fenerH	fenerɯ	feneri
øɰretmenH	øɰretmenɯ	øɰretmeni
penʤereH	penʤereɯ	penʤerei
jeDHkDAn	jedɯkden	jedikten
diɰerH	diɰerɯ	diɰeri
ʧizAlHm	ʧizelɯm	ʧizelim
ɑɰbiH	ɑɰbiɯ	ɑɰbii
verelHm	verelɯm	verelim
pislHklArH	pislɯklerɯ	pislikleri
ʤejlɑnlArHn	ʤejlɑnlerɯn	ʤejlɑnlɑrɯn
bɑloHn	bɑloɯn	bɑloun
kolH	kolɯ	kolu
mɑndɑlinɑlArH	mɑndɑlinɑlerɯ	mɑndɑlinɑlɑrɯ
kibritHn	kibritɯn	kibritin
sytsHz	sytsɯz	sytsyz
kyrkH	kyrkɯ	kyrky
erAlHm	erelɯm	erelim
etlH	etlɯ	etli
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
kremHHn	kremɯɯn	kremiin
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
deveH	deveɯ	devei
domuzH	domuzɯ	domuzu
ʧeʃitlH	ʧeʃitlɯ	ʧeʃitli
hɑvluH	hɑvluɯ	hɑvluu
evnHzHn	evnɯzɯn	evnizin
terbijesHz	terbijesɯz	terbijesiz
eniʃteH	eniʃteɯ	eniʃtei
jolHn	jolɯn	jolun
telefonHn	telefonɯn	telefonun
ikimHz	ikimɯz	ikimiz
isimlArH	isimlerɯ	isimleri
konHʃ	konɯʃ	konuʃ
hɑmsiH	hɑmsiɯ	hɑmsii
geʤelHk	geʤelɯk	geʤelik
køpryH	køpryɯ	køpryy
elmDAkinH	elmdekinɯ	elmdekini
biberH	biberɯ	biberi
gøzlArH	gøzlerɯ	gøzleri
pɑketDA	pɑketde	pɑkette
nijetHn	nijetɯn	nijetin
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
evnHzDA	evnɯzde	evnizde
ɑletlArHn	ɑletlerɯn	ɑletlerin
ɑɰbiHn	ɑɰbiɯn	ɑɰbiin
dedeHn	dedeɯn	dedein
nɑmluH	nɑmluɯ	nɑmluu
bɑhʧeH	bɑhʧeɯ	bɑhʧei
ɑnnemHn	ɑnnemɯn	ɑnnemin
filmH	filmɯ	filmi
gynHn	gynɯn	gynyn
gørmAAlH	gørmeelɯ	gørmeeli
syrHp	syrɯp	syryp
bezH	bezɯ	bezi
bɑbɑɑnneH	bɑbɑɑnneɯ	bɑbɑɑnnei
gøzlArmH	gøzlermɯ	gøzlermi
nerelArH	nerelerɯ	nereleri
gøtyrHnʤA	gøtyrɯnʤe	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
kypelArmH	kypelermɯ	kypelermi
denizHn	denizɯn	denizin
kedimH	kedimɯ	kedimi
gemiH	gemiɯ	gemii
biletʧHH	biletʧɯɯ	biletʧii
kulypDA	kulypde	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndɯkden	søndykten
nineHn	nineɯn	ninein
jerlArmH	jerlermɯ	jerlermi
terɑziH	terɑziɯ	terɑzii
etH	etɯ	eti
jyzgeʧlArHn	jyzgeʧlerɯn	jyzgeʧlerin
hɑngiHHn	hɑngiɯɯn	hɑngiiin
korkHp	korkɯp	korkup
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
ʃøførsHz	ʃøførsɯz	ʃøførsyz
koltukDAn	koltukdɑn	koltuktɑn
kendiH	kendiɯ	kendii
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃ	verɯʃ	veriʃ
verHʃDA	verɯʃde	veriʃte
kulenH	kulenɯ	kuleni
kordonHn	kordonɯn	kordonun
tulumHn	tulumɯn	tulumun
evnHzH	evnɯzɯ	evnizi
diʃlArH	diʃlerɯ	diʃleri
sønHnʤA	sønɯnʤe	sønynʤe
denizH	denizɯ	denizi
televizjonnHz	televizjonnɯz	televizjonnuz
benmH	benmɯ	benmi
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
silofonH	silofonɯ	silofonu
sevDHklArH	sevdɯklerɯ	sevdikleri
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
ørdeklArH	ørdeklerɯ	ørdekleri
geʧmADHkʧA	geʧmedɯkʧe	geʧmedikʧe
mendilmHz	mendilmɯz	mendilmiz
kreʃDAn	kreʃden	kreʃten
birH	birɯ	biri
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	syslɯ	sysly
tehlikelH	tehlikelɯ	tehlikeli
filH	filɯ	fili
ellArHn	ellerɯn	ellerin
ɑɰbiH	ɑɰbiɯ	ɑɰbii
jeʃilH	jeʃilɯ	jeʃili
jyzHn	jyzɯn	jyzyn
ørtAlHm	ørtelɯm	ørtelim
merʤimeklH	merʤimeklɯ	merʤimekli
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dɑndiniH	dɑndiniɯ	dɑndinii
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønɯp	dønyp
kolHn	kolɯn	kolun
getirAlHm	getirelɯm	getirelim
øpAlHm	øpelɯm	øpelim
