uf	pred	sf
ujkuH	ujkuɯ	ujkuu
trɑktørHn	trɑktørin	trɑktøryn
sɑɑtHn	sɑɑtɯn	sɑɑtin
pɑntolonH	pɑntolonɯ	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
kɑmjonH	kɑmjonɯ	kɑmjonu
okulH	okulɯ	okulu
ujkumHzH	ujkumɯzɯ	ujkumuzu
jeDHkDAn	jedikden	jedikten
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
domuzH	domuzɯ	domuzu
hɑvluH	hɑvluɯ	hɑvluu
telefonHn	telefonin	telefonun
tutAlHm	tutɑlim	tutɑlɯm
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
televizjonH	televizjonɯ	televizjonu
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
nɑmluH	nɑmluɯ	nɑmluu
gynHn	gynin	gynyn
syrHp	syrip	syryp
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
otobysA	otobysɑ	otobyse
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
kulypDA	kulypdɑ	kulypte
sønDHkDAn	søndikden	søndykten
jyzAn	jyzɑn	jyzen
korkHp	korkɯp	korkup
ujkunH	ujkunɯ	ujkunu
koltukDAn	koltukdɑn	koltuktɑn
kordonHn	kordonɯn	kordonun
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
tuzlH	tuzlɯ	tuzlu
silofonH	silofonɯ	silofonu
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
burɑDAkilAr	burɑdɑkilɑr	burɑdɑkiler
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
syslH	sysli	sysly
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
dudɑkDAn	dudɑkdɑn	dudɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
