uf	pred	sf
mɑjmunH	mɑjmunɯ	mɑjmunu
motorH	motorɯ	motoru
dɑktiloDA	dɑktilode	dɑktilodɑ
kuʃH	kuʃɯ	kuʃu
jemekDA	jemekde	jemekte
pɑntolonH	pɑntolonɯ	pɑntolonu
hɑlHn	hɑlɯn	hɑlin
kɑmjonH	kɑmjonɯ	kɑmjonu
kojHnʤA	kojɯnʤɑ	kojunʤɑ
okulH	okulɯ	okulu
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
rɑdjoH	rɑdjoɯ	rɑdjou
domuzH	domuzɯ	domuzu
hɑvluH	hɑvluɯ	hɑvluu
jolHn	jolɯn	jolun
telefonHn	telefonɯn	telefonun
konHʃ	konɯʃ	konuʃ
tuzsHz	tuzsɯz	tuzsuz
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
gynHn	gynin	gynyn
syrHp	syrip	syryp
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
kulypDA	kulypdɑ	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
korkHp	korkɯp	korkup
koltukDAn	koltukdɑn	koltuktɑn
kordonHn	kordonɯn	kordonun
tulumHn	tulumɯn	tulumun
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
silofonH	silofonɯ	silofonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
topmH	topmɯ	topmu
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
mɑjmunHn	mɑjmunɯn	mɑjmunun
