uf	pred	sf
olHnʤA	olɯnʤɑ	olunʤɑ
gørHnʤA	gørinʤe	gørynʤe
motorH	motorɯ	motoru
kitɑplAr	kitɑpler	kitɑplɑr
pɑntolonH	pɑntolonɯ	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
trɑktørH	trɑktøri	trɑktøry
kojHnʤA	kojɯnʤɑ	kojunʤɑ
jeDHkDAn	jedikden	jedikten
bejɑzH	bejɑzi	bejɑzɯ
olH	olɯ	olu
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
bɑloHn	bɑloɯn	bɑloun
øpHnʤA	øpinʤe	øpynʤe
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
otomobillAr	otomobillɑr	otomobiller
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
hɑvluH	hɑvluɯ	hɑvluu
jolHn	jolɯn	jolun
konHʃ	konɯʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
køpryH	køpryi	køpryy
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjonɯ	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
uzɑkDA	uzɑkdɑ	uzɑktɑ
kojHp	kojɯp	kojup
sinemɑA	sinemɑe	sinemɑɑ
kitɑplArHn	kitɑplerin	kitɑplɑrɯn
gynHn	gynin	gynyn
syrHp	syrip	syryp
otobysA	otobysɑ	otobyse
hɑlH	hɑlɯ	hɑli
kirɑzHn	kirɑzin	kirɑzɯn
uzɑkDAn	uzɑkdɑn	uzɑktɑn
komʃuHn	komʃuɯn	komʃuun
korkHp	korkɯp	korkup
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
kebɑpʧHA	kebɑpʧiɑ	kebɑpʧɯɑ
televizjonnHz	televizjonnɯz	televizjonnuz
silɑfonHn	silɑfonɯn	silɑfonun
silofonH	silofonɯ	silofonu
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
burɑDAkilAr	burɑdɑkilɑr	burɑdɑkiler
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
jyzHn	jyzin	jyzyn
ruʒmH	ruʒmɯ	ruʒmu
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
bebekDA	bebekde	bebekte
dønHp	dønip	dønyp
mɑjmunHn	mɑjmunɯn	mɑjmunun
