uf	pred	sf
mɑjmunH	mɑjmunɯ	mɑjmunu
bɑlonH	bɑlonɯ	bɑlonu
ujkuH	ujkuɯ	ujkuu
pɑrkDA	pɑrkdɑ	pɑrktɑ
vɑpurH	vɑpurɯ	vɑpuru
pɑntolonH	pɑntolonɯ	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
køjDA	køjdɑ	køjde
kɑmjonH	kɑmjonɯ	kɑmjonu
kutuH	kutuɯ	kutuu
okulH	okulɯ	okulu
jeDHkDAn	jedikden	jedikten
olH	olɯ	olu
ʤejlɑnlArHn	ʤejlɑnlerɯn	ʤejlɑnlɑrɯn
bɑloHn	bɑloɯn	bɑloun
kolH	kolɯ	kolu
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkdɑ	ɑjdɯnlɯktɑ
kyrkH	kyrkɯ	kyrky
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kutuH	kutuɯ	kutuu
domuzH	domuzɯ	domuzu
jolHn	jolɯn	jolun
telefonHn	telefonɯn	telefonun
konHʃ	konɯʃ	konuʃ
køpryH	køpryi	køpryy
kitɑpDAn	kitɑpdɑn	kitɑptɑn
mutDA	mutdɑ	muttɑ
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
kojHp	kojɯp	kojup
sinemɑA	sinemɑe	sinemɑɑ
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
kulypDA	kulypdɑ	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndikden	søndykten
komʃuHn	komʃuɯn	komʃuun
korkHp	korkɯp	korkup
dɑvulHn	dɑvulɯn	dɑvulun
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
verHʃDA	veriʃde	veriʃte
televizjonnHz	televizjonnɯz	televizjonnuz
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
kreʃDAn	kreʃden	kreʃten
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
ruʒmH	ruʒmɯ	ruʒmu
dudɑkDAn	dudɑkdɑn	dudɑktɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
