uf	pred	sf
kutuHn	kutuɯn	kutuun
olHnʤA	olɯnʤɑ	olunʤɑ
pɑntolonH	pɑntolonɯ	pɑntolonu
hɑlHn	hɑlɯn	hɑlin
kɑmjonH	kɑmjonɯ	kɑmjonu
kutuH	kutuɯ	kutuu
trɑktørH	trɑktørɯ	trɑktøry
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kojHnʤA	kojɯnʤɑ	kojunʤɑ
okulH	okulɯ	okulu
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
øpHnʤA	øpinʤe	øpynʤe
kolH	kolɯ	kolu
sytsHz	sytsɯz	sytsyz
kyrkH	kyrkɯ	kyrky
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
bluzH	bluzɯ	bluzu
bɑrdɑkDAn	bɑrdɑkdɑn	bɑrdɑktɑn
kutuH	kutuɯ	kutuu
hɑvluH	hɑvluɯ	hɑvluu
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
televizjonH	televizjoni	televizjonu
kitɑpDAn	kitɑpdɑn	kitɑptɑn
pɑketDA	pɑketde	pɑkette
mutDA	mutdɑ	muttɑ
uzɑkDA	uzɑkdɑ	uzɑktɑ
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
kojHp	kojɯp	kojup
sinemɑA	sinemɑe	sinemɑɑ
gynHn	gynin	gynyn
syrHp	syrɯp	syryp
gitDHkDAn	gitdikden	gittikten
otobysA	otobysɑ	otobyse
hɑlH	hɑlɯ	hɑli
kovbojHn	kovbojɯn	kovbojun
kulypDA	kulypdɑ	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
dɑvulHn	dɑvulɯn	dɑvulun
ujkunH	ujkunɯ	ujkunu
ʃøførsHz	ʃøførsiz	ʃøførsyz
koltukDAn	koltukdɑn	koltuktɑn
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
kordonHn	kordonɯn	kordonun
tuzlH	tuzlɯ	tuzlu
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
myzikDA	myzikde	myzikte
topmH	topmɯ	topmu
kreʃDAn	kreʃden	kreʃten
televizjonA	televizjone	televizjonɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
søzmH	søzmi	søzmy
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
jɑnɑkDAn	jɑnɑkdɑn	jɑnɑktɑn
mɑjmunHn	mɑjmunɯn	mɑjmunun
