uf	pred	sf
pɑrkDA	pɑrkdɑ	pɑrktɑ
sɑɑtHn	sɑɑtɯn	sɑɑtin
pɑntolonH	pɑntolonɯ	pɑntolonu
kutuH	kutuɯ	kutuu
trɑktørH	trɑktøri	trɑktøry
jeDHkDAn	jedikden	jedikten
olH	olɯ	olu
bɑloHn	bɑloɯn	bɑloun
kolH	kolɯ	kolu
rɑdjoH	rɑdjoɯ	rɑdjou
kɑrɑnlɯkDA	kɑrɑnlɯkdɑ	kɑrɑnlɯktɑ
mikrofonH	mikrofonɯ	mikrofonu
kutuH	kutuɯ	kutuu
hɑvluH	hɑvluɯ	hɑvluu
konHʃ	konɯʃ	konuʃ
ørtyH	ørtyi	ørtyy
køpryH	køpryi	køpryy
tuzsHz	tuzsɯz	tuzsuz
televizjonH	televizjonɯ	televizjonu
soɰukDA	soɰukdɑ	soɰuktɑ
nɑmluH	nɑmluɯ	nɑmluu
gynHn	gynin	gynyn
syrHp	syrip	syryp
gitDHkDAn	gitdikden	gittikten
hɑlH	hɑlɯ	hɑli
kulypDA	kulypdɑ	kulypte
uzɑkDAn	uzɑkdɑn	uzɑktɑn
sønDHkDAn	søndikden	søndykten
dɑvulHn	dɑvulɯn	dɑvulun
ʃøførsHz	ʃøførsiz	ʃøførsyz
ɑɰɑʧDA	ɑɰɑʧdɑ	ɑɰɑʧtɑ
sɑɑtmH	sɑɑtmɯ	sɑɑtmi
verHʃDA	veriʃde	veriʃte
kordonHn	kordonɯn	kordonun
tulumHn	tulumɯn	tulumun
sønHnʤA	søninʤe	sønynʤe
tuzlH	tuzlɯ	tuzlu
silɑfonHn	silɑfonɯn	silɑfonun
silofonH	silofonɯ	silofonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
topmH	topmɯ	topmu
øtAnlArDAn	øtenlerdɑn	øtenlerden
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
syslH	sysli	sysly
ruʒmH	ruʒmɯ	ruʒmu
søzmH	søzmi	søzmy
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
dønHp	dønip	dønyp
kolHn	kolɯn	kolun
