uf	pred	sf
sɑʧmH	sɑʧmi	sɑʧmɯ
trɑktørHn	trɑktørin	trɑktøryn
ɑrɑbɑlArH	ɑrɑbɑleri	ɑrɑbɑlɑrɯ
ɑtlAr	ɑtler	ɑtlɑr
bɑbɑnH	bɑbɑni	bɑbɑnɯ
pɑhɑlH	pɑhɑli	pɑhɑlɯ
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
konuʃAlHm	konuʃelim	konuʃɑlɯm
sokmA	sokme	sokmɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
jɑʃA	jɑʃe	jɑʃɑ
bojɑAlHm	bojɑɑlim	bojɑɑlɯm
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
bɑlkonA	bɑlkone	bɑlkonɑ
ʃøførH	ʃøføri	ʃøføry
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
dolmuʃA	dolmuʃe	dolmuʃɑ
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
ojunlArH	ojunleri	ojunlɑrɯ
tɑhtɑHn	tɑhtɑin	tɑhtɑɯn
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑmjonH	kɑmjoni	kɑmjonu
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
televizjonDA	televizjonde	televizjondɑ
burɑlArH	burɑleri	burɑlɑrɯ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
okulH	okuli	okulu
bɑvullAr	bɑvuller	bɑvullɑr
vɑpurlAr	vɑpurler	vɑpurlɑr
ujkumHzH	ujkumizi	ujkumuzu
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
kɯrmA	kɯrme	kɯrmɑ
kɑlkmA	kɑlkme	kɑlkmɑ
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
bejɑzH	bejɑzi	bejɑzɯ
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
olH	oli	olu
jɑzmA	jɑzme	jɑzmɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
øpHnʤA	øpinʤe	øpynʤe
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
sɑɰA	sɑɰe	sɑɰɑ
solA	sole	solɑ
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
kyrkH	kyrki	kyrky
puɑnH	puɑni	puɑnɯ
mɑmɑH	mɑmɑi	mɑmɑɯ
rɑdjoH	rɑdjoi	rɑdjou
tɑblɑH	tɑblɑi	tɑblɑɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
ʧorbɑDAn	ʧorbɑden	ʧorbɑdɑn
sɑʧlH	sɑʧli	sɑʧlɯ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
mikrofonH	mikrofoni	mikrofonu
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jorgɑnH	jorgɑni	jorgɑnɯ
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
