uf	pred	sf
kɑnɑtlArH	kɑnɑtleri	kɑnɑtlɑrɯ
vɑpurHn	vɑpurin	vɑpurun
mɑjmunH	mɑjmuni	mɑjmunu
ɑblɑHn	ɑblɑin	ɑblɑɯn
ojunʤɑklArHn	ojunʤɑklerin	ojunʤɑklɑrɯn
kɑʧDA	kɑʧte	kɑʧtɑ
tɑktHn	tɑktin	tɑktɯn
jɑpAlH	jɑpeli	jɑpɑlɯ
ʃɑpkɑH	ʃɑpkɑi	ʃɑpkɑɯ
kɑnɑtlAr	kɑnɑtler	kɑnɑtlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
bɑlɯklArH	bɑlɯkleri	bɑlɯklɑrɯ
kurtlArH	kurtleri	kurtlɑrɯ
pɑhɑlH	pɑhɑli	pɑhɑlɯ
oɰlɑnA	oɰlɑne	oɰlɑnɑ
sɑpH	sɑpi	sɑpɯ
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
tɑbɑnʤɑH	tɑbɑnʤɑi	tɑbɑnʤɑɯ
kɑpɯlArH	kɑpɯleri	kɑpɯlɑrɯ
bɑʤɑklArH	bɑʤɑkleri	bɑʤɑklɑrɯ
bɑsmA	bɑsme	bɑsmɑ
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
bostɑnA	bostɑne	bostɑnɑ
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
bɑlkonA	bɑlkone	bɑlkonɑ
kovbojA	kovboje	kovbojɑ
ojunlArH	ojunleri	ojunlɑrɯ
ojnɑmAm	ojnɑmem	ojnɑmɑm
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
kɑmjonH	kɑmjoni	kɑmjonu
televizjonDA	televizjonde	televizjondɑ
ormɑnA	ormɑne	ormɑnɑ
trɑktørH	trɑktøri	trɑktøry
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
burɑlArH	burɑleri	burɑlɑrɯ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
mɑjmunA	mɑjmune	mɑjmunɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
kɑʃH	kɑʃi	kɑʃɯ
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
ɑjHHn	ɑjiin	ɑjɯɯn
kɯrmA	kɯrme	kɯrmɑ
kɑlkmA	kɑlkme	kɑlkmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
sɑnADA	sɑnede	sɑnɑdɑ
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
sɑɰA	sɑɰe	sɑɰɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
tɑblɑH	tɑblɑi	tɑblɑɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jorgɑnH	jorgɑni	jorgɑnɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kuzulAr	kuzuler	kuzulɑr
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
pɑrkHn	pɑrkin	pɑrkɯn
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
bonʤuklAr	bonʤukler	bonʤuklɑr
