uf	pred	sf
trɑktørHn	trɑktørin	trɑktøryn
hɯzlH	hɯzli	hɯzlɯ
tɑktHn	tɑktin	tɑktɯn
jɑpAlH	jɑpeli	jɑpɑlɯ
otobysHn	otobysin	otobysyn
toplAr	topler	toplɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
bɑbɑnH	bɑbɑni	bɑbɑnɯ
bɑlɯklArH	bɑlɯkleri	bɑlɯklɑrɯ
gørHnʤA	gørinʤe	gørynʤe
kurtlArH	kurtleri	kurtlɑrɯ
suDA	sude	sudɑ
sɑpH	sɑpi	sɑpɯ
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
motorH	motori	motoru
kitɑplAr	kitɑpler	kitɑplɑr
kɑptɑnH	kɑptɑni	kɑptɑnɯ
dɑktiloDA	dɑktilode	dɑktilodɑ
konuʃAlHm	konuʃelim	konuʃɑlɯm
bɑʤɑklArH	bɑʤɑkleri	bɑʤɑklɑrɯ
sokmA	sokme	sokmɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
bojɑAlHm	bojɑɑlim	bojɑɑlɯm
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
bostɑnA	bostɑne	bostɑnɑ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
hɑvlAr	hɑvler	hɑvlɑr
ʃøførH	ʃøføri	ʃøføry
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
ɑblɑH	ɑblɑi	ɑblɑɯ
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
kɑmjonH	kɑmjoni	kɑmjonu
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
burɑlArH	burɑleri	burɑlɑrɯ
kojHnʤA	kojinʤe	kojunʤɑ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
kɑldɯrHp	kɑldɯrup	kɑldɯrɯp
okulH	okuli	okulu
ʃurɑH	ʃurɑi	ʃurɑɯ
vɑpurlAr	vɑpurler	vɑpurlɑr
sɑʧmA	sɑʧme	sɑʧmɑ
kɑlkmA	kɑlkme	kɑlkmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
sɑklAAlHm	sɑkleelim	sɑklɑɑlɯm
bejɑzH	bejɑzi	bejɑzɯ
sɑnADA	sɑnede	sɑnɑdɑ
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
jɑzmA	jɑzme	jɑzmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
kyrkH	kyrki	kyrky
mɑmɑH	mɑmɑi	mɑmɑɯ
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ʧorbɑDAn	ʧorbɑden	ʧorbɑdɑn
sɑʧlH	sɑʧli	sɑʧlɯ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
bluzH	bluzi	bluzu
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
jorgɑnH	jorgɑni	jorgɑnɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
mɑkɑrɑnA	mɑkɑrɑne	mɑkɑrɑnɑ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
telefonHn	telefonin	telefonun
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
kuzulAr	kuzuler	kuzulɑr
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
tɯkmA	tɯkme	tɯkmɑ
