uf	pred	sf
ɑlɑlHm	ɑlɑlim	ɑlɑlɯm
kuʃlArA	kuʃlere	kuʃlɑrɑ
vɑpurHn	vɑpurin	vɑpurun
hɯzlH	hɯzli	hɯzlɯ
ɑjH	ɑji	ɑjɯ
jɑpAlH	jɑpeli	jɑpɑlɯ
toplAr	topler	toplɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
kurtlArH	kurtleri	kurtlɑrɯ
pɑrkDA	pɑrkte	pɑrktɑ
tɑbɑnʤɑHn	tɑbɑnʤɑin	tɑbɑnʤɑɯn
oturAlHm	oturelim	oturɑlɯm
vɑpurH	vɑpuri	vɑpuru
kɑptɑnH	kɑptɑni	kɑptɑnɯ
ʧɑntɑH	ʧɑntɑi	ʧɑntɑɯ
sokmA	sokme	sokmɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
bɑsmA	bɑsme	bɑsmɑ
bɑlkonA	bɑlkone	bɑlkonɑ
ʃøførH	ʃøføri	ʃøføry
kovbojA	kovboje	kovbojɑ
ojunlArH	ojunleri	ojunlɑrɯ
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
ojnɑmAm	ojnɑmem	ojnɑmɑm
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
jɑrɑmɑzlHk	jɑrɑmɑzlik	jɑrɑmɑzlɯk
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
televizjonDA	televizjonde	televizjondɑ
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
burɑlArH	burɑleri	burɑlɑrɯ
kojHnʤA	kojinʤe	kojunʤɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
okulH	okuli	okulu
kɑʃH	kɑʃi	kɑʃɯ
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
