uf	pred	sf
olHnʤA	olinʤe	olunʤɑ
ɑblɑHn	ɑblɑin	ɑblɑɯn
hɯzlH	hɯzli	hɯzlɯ
insɑnlAr	insɑnler	insɑnlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
zijɑnH	zijɑni	zijɑnɯ
ɑtlAr	ɑtler	ɑtlɑr
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
bɑlɯklArH	bɑlɯkleri	bɑlɯklɑrɯ
vɑpurA	vɑpure	vɑpurɑ
kɑrgɑHn	kɑrgɑin	kɑrgɑɯn
bɑsmA	bɑsme	bɑsmɑ
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
pɑntolonH	pɑntoloni	pɑntolonu
hɑvlAr	hɑvler	hɑvlɑr
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
insɑnH	insɑni	insɑnɯ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
ojunlArH	ojunleri	ojunlɑrɯ
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
tɑhtɑHn	tɑhtɑin	tɑhtɑɯn
kɑmjonH	kɑmjoni	kɑmjonu
kɯzA	kɯze	kɯzɑ
ormɑnA	ormɑne	ormɑnɑ
burɑDAki	burɑdeki	burɑdɑki
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
trɑktørH	trɑktøri	trɑktøry
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
burɑlArH	burɑleri	burɑlɑrɯ
kojHnʤA	kojinʤe	kojunʤɑ
mɑjmunA	mɑjmune	mɑjmunɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
hɑvɑDA	hɑvɑde	hɑvɑdɑ
okulH	okuli	okulu
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
ɑlHʃ	ɑliʃ	ɑlɯʃ
ɑjHHn	ɑjiin	ɑjɯɯn
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
kɯrmA	kɯrme	kɯrmɑ
sɑklAAlHm	sɑkleelim	sɑklɑɑlɯm
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
