uf	pred	sf
ɑdɑmHn	ɑdɑmin	ɑdɑmɯn
mɑjmunH	mɑjmuni	mɑjmunu
kojmA	kojme	kojmɑ
bɑlonH	bɑloni	bɑlonu
ʃɑpkɑH	ʃɑpkɑi	ʃɑpkɑɯ
insɑnlAr	insɑnler	insɑnlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
zijɑnH	zijɑni	zijɑnɯ
bɑbɑnH	bɑbɑni	bɑbɑnɯ
hɑjvɑnlArH	hɑjvɑnleri	hɑjvɑnlɑrɯ
suDA	sute	sudɑ
pɑrkDA	pɑrkte	pɑrktɑ
sɑpH	sɑpi	sɑpɯ
vɑpurH	vɑpuri	vɑpuru
jɑʃA	jɑʃe	jɑʃɑ
bɑsmA	bɑsme	bɑsmɑ
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
bostɑnA	bostɑne	bostɑnɑ
pɑntolonH	pɑntoloni	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kovbojA	kovboje	kovbojɑ
insɑnH	insɑni	insɑnɯ
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
ojnɑmAm	ojnɑmem	ojnɑmɑm
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
kɑmjonH	kɑmjoni	kɑmjonu
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
okulH	okuli	okulu
bɑvullAr	bɑvuller	bɑvullɑr
kɑʃH	kɑʃi	kɑʃɯ
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
bɑkmA	bɑkme	bɑkmɑ
kɑfɑH	kɑfɑi	kɑfɑɯ
kɯrmA	kɯrme	kɯrmɑ
sɑʧmA	sɑʧme	sɑʧmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
olH	oli	olu
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
jɑzmA	jɑzme	jɑzmɑ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
sɑɰA	sɑɰe	sɑɰɑ
solA	sole	solɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
puɑnH	puɑni	puɑnɯ
mɑmɑH	mɑmɑi	mɑmɑɯ
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
tɑblɑH	tɑblɑi	tɑblɑɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
sɑʧlH	sɑʧli	sɑʧlɯ
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jorgɑnH	jorgɑni	jorgɑnɯ
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
mɑkɑrɑnA	mɑkɑrɑne	mɑkɑrɑnɑ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
bɑɰlH	bɑɰli	bɑɰlɯ
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
telefonHn	telefonin	telefonun
tutAlHm	tutelim	tutɑlɯm
konHʃ	koniʃ	konuʃ
kuzulAr	kuzuler	kuzulɑr
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
tɯkmA	tɯkme	tɯkmɑ
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
kitɑpDAn	kitɑpten	kitɑptɑn
bonʤuklAr	bonʤukler	bonʤuklɑr
ɑʃɑɰɯDA	ɑʃɑɰɯde	ɑʃɑɰɯdɑ
sofrɑDA	sofrɑde	sofrɑdɑ
oɰlɑnlArA	oɰlɑnlere	oɰlɑnlɑrɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
sɑklɑmAA	sɑklɑmee	sɑklɑmɑɑ
mutDA	mutte	muttɑ
bɯrɑkHp	bɯrɑkup	bɯrɑkɯp
duvɑrDA	duvɑrde	duvɑrdɑ
ɑsɯlH	ɑsɯli	ɑsɯlɯ
ojunʤɑkʧHDAn	ojunʤɑkʧiden	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
ɑlHp	ɑlup	ɑlɯp
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
toplArHn	toplerin	toplɑrɯn
ʤɑmHn	ʤɑmin	ʤɑmɯn
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
soɰukDA	soɰukte	soɰuktɑ
ʤɑmlAr	ʤɑmler	ʤɑmlɑr
kɯlH	kɯli	kɯlɯ
bɑʤɑH	bɑʤɑi	bɑʤɑɯ
kitɑplArHn	kitɑplerin	kitɑplɑrɯn
kɑzHn	kɑzin	kɑzɯn
kɯzlAr	kɯzler	kɯzlɑr
mɑmɑlArH	mɑmɑleri	mɑmɑlɑrɯ
ɑjɑklArm	ɑjɑklerm	ɑjɑklɑrm
korkAʤAk	korkeʤek	korkɑʤɑk
olmAH	olmei	olmɑɯ
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
ɑjHn	ɑjin	ɑjɯn
kɑʧH	kɑʧi	kɑʧɯ
hɑnɯmA	hɑnɯme	hɑnɯmɑ
kovbojHn	kovbojin	kovbojun
bɯjɯklArH	bɯjɯkleri	bɯjɯklɑrɯ
ɑrkɑDAki	ɑrkɑdeki	ɑrkɑdɑki
jolDA	jolde	joldɑ
jɑpmɑmH	jɑpmɑmi	jɑpmɑmɯ
kojmAmH	kojmemi	kojmɑmɯ
kulɑklArmH	kulɑklermi	kulɑklɑrmɯ
odɑnA	odɑne	odɑnɑ
ɑrɑbɑlArA	ɑrɑbɑlere	ɑrɑbɑlɑrɑ
tɑbɯʃkɑnA	tɑbɯʃkɑne	tɑbɯʃkɑnɑ
uzɑkDAn	uzɑkten	uzɑktɑn
sønDHkDAn	søndikten	søndykten
lɑmbɑH	lɑmbɑi	lɑmbɑɯ
kulɑklArH	kulɑkleri	kulɑklɑrɯ
ɑmʤɑH	ɑmʤɑi	ɑmʤɑɯ
sɑʧlArm	sɑʧlerm	sɑʧlɑrm
mikrofonA	mikrofone	mikrofonɑ
bɑjlArDA	bɑjlerde	bɑjlɑrdɑ
ɑʧmA	ɑʧme	ɑʧmɑ
komʃuHn	komʃuin	komʃuun
bɑbɑHnki	bɑbɑinki	bɑbɑɯnki
kɑmjonDA	kɑmjonde	kɑmjondɑ
dɑvulHn	dɑvulin	dɑvulun
tɑnkHn	tɑnkin	tɑnkɯn
tɑhtɑlAr	tɑhtɑler	tɑhtɑlɑr
tɑhtɑlArHn	tɑhtɑlerin	tɑhtɑlɑrɯn
ojunʤɑklArHHn	ojunʤɑkleriin	ojunʤɑklɑrɯɯn
ortɑDAn	ortɑden	ortɑdɑn
ɑɰɑʧDA	ɑɰɑʧte	ɑɰɑʧtɑ
kovɑlArH	kovɑleri	kovɑlɑrɯ
kovAn	koven	kovɑn
bɑntHn	bɑntin	bɑntɯn
jɯrtmA	jɯrtme	jɯrtmɑ
ɑrɑbɑHHn	ɑrɑbɑiin	ɑrɑbɑɯɯn
bɑʃmHzA	bɑʃmize	bɑʃmɯzɑ
kuʃA	kuʃe	kuʃɑ
tɑbɑklArH	tɑbɑkleri	tɑbɑklɑrɯ
jumurtɑlH	jumurtɑli	jumurtɑlɯ
ɑhbɑplHk	ɑhbɑplik	ɑhbɑplɯk
orɑlArA	orɑlere	orɑlɑrɑ
kenɑrA	kenɑre	kenɑrɑ
tɑvʃɑnH	tɑvʃɑni	tɑvʃɑnɯ
uɰrɑʃmA	uɰrɑʃme	uɰrɑʃmɑ
ʧɑmɑʃɯrlAr	ʧɑmɑʃɯrler	ʧɑmɑʃɯrlɑr
kebɑpʧHA	kebɑpʧie	kebɑpʧɯɑ
hɑnɯmH	hɑnɯmi	hɑnɯmɯ
domuzA	domuze	domuzɑ
bɑlɯklArHn	bɑlɯklerin	bɑlɯklɑrɯn
hɑjvɑnmH	hɑjvɑnmi	hɑjvɑnmɯ
hɑjvɑnsHz	hɑjvɑnsiz	hɑjvɑnsɯz
binHp	binup	binip
ʧɑntɑmDAn	ʧɑntɑmden	ʧɑntɑmdɑn
okuAlHm	okuelim	okuɑlɯm
hɯrkɑlHH	hɯrkɑlii	hɯrkɑlɯɯ
ʧɯkHp	ʧɯkup	ʧɯkɯp
televizjonnHz	televizjonniz	televizjonnuz
ɑrɑbɑmHzHn	ɑrɑbɑmizin	ɑrɑbɑmɯzɯn
mɑrkɑH	mɑrkɑi	mɑrkɑɯ
sɑʧHn	sɑʧin	sɑʧɯn
tuzlH	tuzli	tuzlu
ɑlmAAlHm	ɑlmeelim	ɑlmɑɑlɯm
ɑmʤɑnHzA	ɑmʤɑnize	ɑmʤɑnɯzɑ
silɑfonHn	silɑfonin	silɑfonun
dɑvrɑnmAA	dɑvrɑnmee	dɑvrɑnmɑɑ
kɑmerɑH	kɑmerɑi	kɑmerɑɯ
kudurmA	kudurme	kudurmɑ
mɑmɑDA	mɑmɑde	mɑmɑdɑ
topmH	topmi	topmu
burɑDAkilAr	burɑdekiler	burɑdɑkiler
burɑlArDA	burɑlerde	burɑlɑrdɑ
jɑnDAn	jɑnden	jɑndɑn
bulmAm	bulmem	bulmɑm
bɑkAH	bɑkei	bɑkɑɯ
jɑtmAn	jɑtmen	jɑtmɑn
birɑzDA	birɑzde	birɑzdɑ
tutmA	tutme	tutmɑ
bɑʃDAn	bɑʃten	bɑʃtɑn
ʧɑrpmɑDAn	ʧɑrpmɑden	ʧɑrpmɑdɑn
bunlArHDA	bunleride	bunlɑrɯdɑ
tɑkɑlH	tɑkɑli	tɑkɑlɯ
sɑbɯrsHz	sɑbɯrsiz	sɑbɯrsɯz
ɑjɑkkɑbɯlArHDA	ɑjɑkkɑbɯleride	ɑjɑkkɑbɯlɑrɯdɑ
mɑmɑH	mɑmɑi	mɑmɑɯ
ɑɰlɑArAk	ɑɰlɑɑrek	ɑɰlɑɑrɑk
ʧɯrpAlHm	ʧɯrpelim	ʧɯrpɑlɯm
ʧorbɑmHzH	ʧorbɑmizi	ʧorbɑmɯzɯ
kovbojlAr	kovbojler	kovbojlɑr
kɑkɑmH	kɑkɑmi	kɑkɑmɯ
sɑklɑAlH	sɑklɑɑli	sɑklɑɑlɯ
sɑklɑmA	sɑklɑme	sɑklɑmɑ
hɑstɑmH	hɑstɑmi	hɑstɑmɯ
sijɑhH	sijɑhi	sijɑhɯ
ɑjA	ɑje	ɑjɑ
ʧɑlɯʃmA	ʧɑlɯʃme	ʧɑlɯʃmɑ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
bɑʃlɯklH	bɑʃlɯkli	bɑʃlɯklɯ
ruʒmH	ruʒmi	ruʒmu
okA	oke	okɑ
tɑtlHm	tɑtlim	tɑtlɯm
sɑrɯmH	sɑrɯmi	sɑrɯmɯ
kɑtlɑmAnA	kɑtlɑmene	kɑtlɑmɑnɑ
mɑmɑDAn	mɑmɑden	mɑmɑdɑn
kɑlkAH	kɑlkei	kɑlkɑɯ
jɑnmDAn	jɑnmden	jɑnmdɑn
sɑʧmDA	sɑʧmde	sɑʧmdɑ
jɑtAlHm	jɑtelim	jɑtɑlɯm
sɑrɯlmA	sɑrɯlme	sɑrɯlmɑ
kɯzHn	kɯzin	kɯzɯn
dudɑkDAn	dudɑkden	dudɑktɑn
jɑnɑkDAn	jɑnɑkten	jɑnɑktɑn
pɑstɑmH	pɑstɑmi	pɑstɑmɯ
hɑvɑlAr	hɑvɑler	hɑvɑlɑr
olmA	olme	olmɑ
tɯrnɑklArH	tɯrnɑkleri	tɯrnɑklɑrɯ
sɑbɯrlH	sɑbɯrli	sɑbɯrlɯ
kɯzmH	kɯzmi	kɯzmɯ
ʤɑnmH	ʤɑnmi	ʤɑnmɯ
dønHp	dønup	dønyp
kolHn	kolin	kolun
bɑʃlAAlHm	bɑʃleelim	bɑʃlɑɑlɯm
