uf	pred	sf
bɑbɑHn	bɑbɑin	bɑbɑɯn
tɑkɑlHm	tɑkɑlim	tɑkɑlɯm
pɑzulArHn	pɑzulerin	pɑzulɑrɯn
ɑlɑlHm	ɑlɑlim	ɑlɑlɯm
hɯzlH	hɯzli	hɯzlɯ
ojunʤɑklArH	ojunʤɑkleri	ojunʤɑklɑrɯ
jɑpAlH	jɑpeli	jɑpɑlɯ
mɑsɑHn	mɑsɑin	mɑsɑɯn
pɑrkDA	pɑrkte	pɑrktɑ
pɑhɑlH	pɑhɑli	pɑhɑlɯ
tɑbɑnʤɑHn	tɑbɑnʤɑin	tɑbɑnʤɑɯn
motorH	motori	motoru
kitɑplAr	kitɑpler	kitɑplɑr
vɑpurH	vɑpuri	vɑpuru
kɑpɯlArH	kɑpɯleri	kɑpɯlɑrɯ
vɑpurA	vɑpure	vɑpurɑ
kɑrgɑHn	kɑrgɑin	kɑrgɑɯn
kuʃH	kuʃi	kuʃu
konuʃmA	konuʃme	konuʃmɑ
bostɑnA	bostɑne	bostɑnɑ
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
ɑrɑDA	ɑrɑde	ɑrɑdɑ
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
dolmuʃA	dolmuʃe	dolmuʃɑ
kovbojA	kovboje	kovbojɑ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
ojnɑmAm	ojnɑmem	ojnɑmɑm
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
tɑhtɑHn	tɑhtɑin	tɑhtɑɯn
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑpA	kɑpe	kɑpɑ
burɑDAki	burɑdeki	burɑdɑki
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
burɑlArH	burɑleri	burɑlɑrɯ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
mɑjmunA	mɑjmune	mɑjmunɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
okulH	okuli	okulu
vɑpurlAr	vɑpurler	vɑpurlɑr
konuʃmA	konuʃme	konuʃmɑ
ɑjHHn	ɑjiin	ɑjɯɯn
bɑkmA	bɑkme	bɑkmɑ
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
sɑʧmA	sɑʧme	sɑʧmɑ
ojnɑmAn	ojnɑmen	ojnɑmɑn
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
sɑnADA	sɑnede	sɑnɑdɑ
olH	oli	olu
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
kolH	koli	kolu
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
sɑɰA	sɑɰe	sɑɰɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
puɑnH	puɑni	puɑnɯ
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
bluzH	bluzi	bluzu
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jorgɑnH	jorgɑni	jorgɑnɯ
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
olArAk	olerek	olɑrɑk
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
kuzulAr	kuzuler	kuzulɑr
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
televizjonH	televizjoni	televizjonu
kitɑpDAn	kitɑpten	kitɑptɑn
bonʤuklAr	bonʤukler	bonʤuklɑr
sofrɑDA	sofrɑde	sofrɑdɑ
oɰlɑnlArA	oɰlɑnlere	oɰlɑnlɑrɑ
sɑklɑmAA	sɑklɑmee	sɑklɑmɑɑ
mutDA	mutte	muttɑ
ojnɑAʤAklAr	ojnɑɑʤekler	ojnɑɑʤɑklɑr
uzɑkDA	uzɑkte	uzɑktɑ
bɯrɑkHp	bɯrɑkup	bɯrɑkɯp
duvɑrDA	duvɑrde	duvɑrdɑ
ɑsɯlH	ɑsɯli	ɑsɯlɯ
ʃɑpkɑlArHn	ʃɑpkɑlerin	ʃɑpkɑlɑrɯn
ʃɑpkɑHn	ʃɑpkɑin	ʃɑpkɑɯn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
jɑpmAA	jɑpmee	jɑpmɑɑ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
toplArHn	toplerin	toplɑrɯn
sojɑdHn	sojɑdin	sojɑdɯn
bɑkkɑlDAn	bɑkkɑlden	bɑkkɑldɑn
tutmAA	tutmee	tutmɑɑ
ʤɑmHn	ʤɑmin	ʤɑmɯn
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
soɰukDA	soɰukte	soɰuktɑ
kɯlH	kɯli	kɯlɯ
kitɑplArHn	kitɑplerin	kitɑplɑrɯn
kɑzHn	kɑzin	kɑzɯn
toplAAlHm	topleelim	toplɑɑlɯm
