uf	pred	sf
ɑʃkH	ɑʃki	ɑʃkɯ
vɑpurHn	vɑpurin	vɑpurun
ojunʤɑklArHn	ojunʤɑklerin	ojunʤɑklɑrɯn
hɯzlH	hɯzli	hɯzlɯ
televizjonHn	televizjonin	televizjonun
ojunʤɑklArH	ojunʤɑkleri	ojunʤɑklɑrɯ
ʃɑpkɑH	ʃɑpkɑi	ʃɑpkɑɯ
kɑnɑtlAr	kɑnɑtler	kɑnɑtlɑr
otobysHn	otobysin	otobysyn
ɑtlAr	ɑtler	ɑtlɑr
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
bɑlɯklArH	bɑlɯkleri	bɑlɯklɑrɯ
hɑjvɑnlArH	hɑjvɑnleri	hɑjvɑnlɑrɯ
gørHnʤA	gørinʤe	gørynʤe
ɑlmA	ɑlme	ɑlmɑ
oɰlɑnA	oɰlɑne	oɰlɑnɑ
kɑptɑnH	kɑptɑni	kɑptɑnɯ
ʧɑntɑH	ʧɑntɑi	ʧɑntɑɯ
ɑʃkmA	ɑʃkme	ɑʃkmɑ
sokmA	sokme	sokmɑ
jɑʃA	jɑʃe	jɑʃɑ
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
bostɑnA	bostɑne	bostɑnɑ
bɑlkonA	bɑlkone	bɑlkonɑ
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
ɑnDA	ɑnde	ɑndɑ
insɑnH	insɑni	insɑnɯ
ojunlArH	ojunleri	ojunlɑrɯ
sɑlɯnʤɑklAr	sɑlɯnʤɑkler	sɑlɯnʤɑklɑr
kɑpA	kɑpe	kɑpɑ
ormɑnA	ormɑne	ormɑnɑ
burɑDAki	burɑdeki	burɑdɑki
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
trɑktørH	trɑktøri	trɑktøry
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
kojHnʤA	kojinʤe	kojunʤɑ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
okulH	okuli	okulu
bɑvullAr	bɑvuller	bɑvullɑr
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ɑlHʃ	ɑliʃ	ɑlɯʃ
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
ojnɑmAn	ojnɑmen	ojnɑmɑn
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
sɑklAAlHm	sɑkleelim	sɑklɑɑlɯm
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
jɑzmA	jɑzme	jɑzmɑ
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
solA	sole	solɑ
sytsHz	sytsiz	sytsyz
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
kyrkH	kyrki	kyrky
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
ʧorbɑDAn	ʧorbɑden	ʧorbɑdɑn
sɑʧlH	sɑʧli	sɑʧlɯ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
tɑʃlAr	tɑʃler	tɑʃlɑr
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jorgɑnH	jorgɑni	jorgɑnɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
olArAk	olerek	olɑrɑk
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
ɑdlArH	ɑdleri	ɑdlɑrɯ
kuzulAr	kuzuler	kuzulɑr
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
kitɑpDAn	kitɑpten	kitɑptɑn
bonʤuklAr	bonʤukler	bonʤuklɑr
ɑʃɑɰɯDA	ɑʃɑɰɯde	ɑʃɑɰɯdɑ
sofrɑDA	sofrɑde	sofrɑdɑ
oɰlɑnlArA	oɰlɑnlere	oɰlɑnlɑrɑ
