uf	pred	sf
bɑbɑHn	bɑbɑin	bɑbɑɯn
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
ojunʤɑklAr	ojunʤɑkler	ojunʤɑklɑr
hɯzlH	hɯzli	hɯzlɯ
ojunʤɑklArH	ojunʤɑkleri	ojunʤɑklɑrɯ
bɯrɑkmA	bɯrɑkme	bɯrɑkmɑ
jɑpAlH	jɑpeli	jɑpɑlɯ
insɑnlAr	insɑnler	insɑnlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
zijɑnH	zijɑni	zijɑnɯ
ɑtlAr	ɑtler	ɑtlɑr
hɑjvɑnlArH	hɑjvɑnleri	hɑjvɑnlɑrɯ
gørHnʤA	gørinʤe	gørynʤe
suDA	sute	sudɑ
ɑlmA	ɑlme	ɑlmɑ
sɑpH	sɑpi	sɑpɯ
motorH	motori	motoru
kɑptɑnH	kɑptɑni	kɑptɑnɯ
konuʃAlHm	konuʃelim	konuʃɑlɯm
sokmA	sokme	sokmɑ
bojɑAlHm	bojɑɑlim	bojɑɑlɯm
bostɑnA	bostɑne	bostɑnɑ
bɑlkonA	bɑlkone	bɑlkonɑ
pɑntolonH	pɑntoloni	pɑntolonu
ɑrɑDA	ɑrɑde	ɑrɑdɑ
hɑvlAr	hɑvler	hɑvlɑr
dolmuʃA	dolmuʃe	dolmuʃɑ
ɑtH	ɑti	ɑtɯ
ɑblɑH	ɑblɑi	ɑblɑɯ
kovbojA	kovboje	kovbojɑ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
sɑlɯnʤɑklAr	sɑlɯnʤɑkler	sɑlɯnʤɑklɑr
ojnɑmAm	ojnɑmem	ojnɑmɑm
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
jɑrɑmɑzlHk	jɑrɑmɑzlik	jɑrɑmɑzlɯk
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑmjonH	kɑmjoni	kɑmjonu
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
trɑktørH	trɑktøri	trɑktøry
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
okulH	okuli	okulu
bɑvullAr	bɑvuller	bɑvullɑr
kɑʃH	kɑʃi	kɑʃɯ
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ɑjHHn	ɑjiin	ɑjɯɯn
kɑfɑH	kɑfɑi	kɑfɑɯ
kɯrmA	kɯrme	kɯrmɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
bejɑzH	bejɑzi	bejɑzɯ
sɑnADA	sɑnede	sɑnɑdɑ
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
jɑzmA	jɑzme	jɑzmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
øpHnʤA	øpinʤe	øpynʤe
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
solA	sole	solɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
puɑnH	puɑni	puɑnɯ
mɑmɑH	mɑmɑi	mɑmɑɯ
