uf	pred	sf
okulA	okule	okulɑ
ɑkʃɑmlArH	ɑkʃɑmleri	ɑkʃɑmlɑrɯ
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
ojunʤɑklArHn	ojunʤɑklerin	ojunʤɑklɑrɯn
uʧAn	uʧen	uʧɑn
kɑʧDA	kɑʧde	kɑʧtɑ
ɑjAlA	ɑjele	ɑjɑlɑ
otobysHn	otobysin	otobysyn
insɑnlAr	insɑnler	insɑnlɑr
ɑɰɑʧlAr	ɑɰɑʧler	ɑɰɑʧlɑr
zijɑnH	zijɑni	zijɑnɯ
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
tɑbɑnʤɑH	tɑbɑnʤɑi	tɑbɑnʤɑɯ
vɑpurA	vɑpure	vɑpurɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
bostɑnA	bostɑne	bostɑnɑ
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
pɑntolonH	pɑntoloni	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
insɑnH	insɑni	insɑnɯ
sɑlɯnʤɑklAr	sɑlɯnʤɑkler	sɑlɯnʤɑklɑr
orɑDAn	orɑden	orɑdɑn
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
tɑhtɑHn	tɑhtɑin	tɑhtɑɯn
kɑpA	kɑpe	kɑpɑ
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
kojHnʤA	kojinʤe	kojunʤɑ
mɑjmunA	mɑjmune	mɑjmunɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ujkumHzH	ujkumizi	ujkumuzu
ɑjHHn	ɑjiin	ɑjɯɯn
sɑnADA	sɑnede	sɑnɑdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
sɑɰA	sɑɰe	sɑɰɑ
sytsHz	sytsiz	sytsyz
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
tɑblɑH	tɑblɑi	tɑblɑɯ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
bluzH	bluzi	bluzu
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
jorgɑnH	jorgɑni	jorgɑnɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
mɑkɑrɑnA	mɑkɑrɑne	mɑkɑrɑnɑ
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
