uf	pred	sf
olHnʤA	olinʤe	olunʤɑ
ɑɰɑʧlAr	ɑɰɑʧler	ɑɰɑʧlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
ɑtlAr	ɑtler	ɑtlɑr
hɑjvɑnlArH	hɑjvɑnleri	hɑjvɑnlɑrɯ
gørHnʤA	gørinʤe	gørynʤe
mɑsɑHn	mɑsɑin	mɑsɑɯn
oturAlHm	oturelim	oturɑlɯm
motorH	motori	motoru
kitɑplAr	kitɑpler	kitɑplɑr
tɑbɑnʤɑH	tɑbɑnʤɑi	tɑbɑnʤɑɯ
kɑpɯlArH	kɑpɯleri	kɑpɯlɑrɯ
konuʃAlHm	konuʃelim	konuʃɑlɯm
vɑpurA	vɑpure	vɑpurɑ
sokmA	sokme	sokmɑ
bojɑAlHm	bojɑɑlim	bojɑɑlɯm
bostɑnA	bostɑne	bostɑnɑ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
pɑntolonH	pɑntoloni	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
ɑtH	ɑti	ɑtɯ
kovbojA	kovboje	kovbojɑ
insɑnH	insɑni	insɑnɯ
ojunlArH	ojunleri	ojunlɑrɯ
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
orɑDAn	orɑden	orɑdɑn
tɑhtɑHn	tɑhtɑin	tɑhtɑɯn
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑpA	kɑpe	kɑpɑ
televizjonDA	televizjonde	televizjondɑ
trɑktørH	trɑktøri	trɑktøry
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
burɑlArH	burɑleri	burɑlɑrɯ
kojHnʤA	kojinʤe	kojunʤɑ
mɑjmunA	mɑjmune	mɑjmunɑ
kɑldɯrHp	kɑldɯrip	kɑldɯrɯp
hɑvɑDA	hɑvɑde	hɑvɑdɑ
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ɑjHHn	ɑjiin	ɑjɯɯn
bɑkmA	bɑkme	bɑkmɑ
kɑfɑH	kɑfɑi	kɑfɑɯ
kulA	kule	kulɑ
ojnɑmAn	ojnɑmen	ojnɑmɑn
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
bejɑzH	bejɑzi	bejɑzɯ
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
olH	oli	olu
