uf	pred	sf
ɑdɑmHn	ɑdɑmin	ɑdɑmɯn
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
ojnɑmA	ojnɑme	ojnɑmɑ
ojunʤɑklArHn	ojunʤɑklerin	ojunʤɑklɑrɯn
ɑrɑbɑlArH	ɑrɑbɑleri	ɑrɑbɑlɑrɯ
kuʃlArH	kuʃleri	kuʃlɑrɯ
tɑktHn	tɑktin	tɑktɯn
bɯrɑkmA	bɯrɑkme	bɯrɑkmɑ
ɑjAlA	ɑjele	ɑjɑlɑ
jɑzAlHm	jɑzelim	jɑzɑlɯm
bɑlɯklArH	bɑlɯkleri	bɑlɯklɑrɯ
pɑrkDA	pɑrkte	pɑrktɑ
oturAlHm	oturelim	oturɑlɯm
sɑpH	sɑpi	sɑpɯ
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
motorH	motori	motoru
tɑbɑnʤɑH	tɑbɑnʤɑi	tɑbɑnʤɑɯ
vɑpurH	vɑpuri	vɑpuru
konuʃAlHm	konuʃelim	konuʃɑlɯm
ʧɯkHnʤA	ʧɯkinʤe	ʧɯkɯnʤɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
bostɑnA	bostɑne	bostɑnɑ
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
ɑrɑDA	ɑrɑde	ɑrɑdɑ
hɑvlAr	hɑvler	hɑvlɑr
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
insɑnH	insɑni	insɑnɯ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
ojunlArH	ojunleri	ojunlɑrɯ
sɑlɯnʤɑklAr	sɑlɯnʤɑkler	sɑlɯnʤɑklɑr
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
jɑrɑmɑzlHk	jɑrɑmɑzlik	jɑrɑmɑzlɯk
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑmjonH	kɑmjoni	kɑmjonu
kɑpA	kɑpe	kɑpɑ
burɑDAki	burɑdeki	burɑdɑki
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
trɑktørH	trɑktøri	trɑktøry
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
ɑdɑmlAr	ɑdɑmler	ɑdɑmlɑr
burɑlArH	burɑleri	burɑlɑrɯ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
ʃɑpkɑlH	ʃɑpkɑli	ʃɑpkɑlɯ
kɑldɯrHp	kɑldɯrip	kɑldɯrɯp
okulH	okuli	okulu
kɑʃH	kɑʃi	kɑʃɯ
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
ʃurɑH	ʃurɑi	ʃurɑɯ
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ɑjHHn	ɑjiin	ɑjɯɯn
kulA	kule	kulɑ
kɯrmA	kɯrme	kɯrmɑ
sɑʧmA	sɑʧme	sɑʧmɑ
ojnɑmAn	ojnɑmen	ojnɑmɑn
ojnɑmA	ojnɑme	ojnɑmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
øpHnʤA	øpinʤe	øpynʤe
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
sɑɰA	sɑɰe	sɑɰɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
puɑnH	puɑni	puɑnɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
ʧorbɑDAn	ʧorbɑden	ʧorbɑdɑn
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
tɯkmA	tɯkme	tɯkmɑ
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
televizjonH	televizjoni	televizjonu
kitɑpDAn	kitɑpten	kitɑptɑn
ɑʃɑɰɯDA	ɑʃɑɰɯde	ɑʃɑɰɯdɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
sɑklɑmAA	sɑklɑmee	sɑklɑmɑɑ
mutDA	mutte	muttɑ
ojnɑAʤAklAr	ojnɑɑʤekler	ojnɑɑʤɑklɑr
uzɑkDA	uzɑkte	uzɑktɑ
duvɑrDA	duvɑrde	duvɑrdɑ
ɑsɯlH	ɑsɯli	ɑsɯlɯ
ʃɑpkɑlArHn	ʃɑpkɑlerin	ʃɑpkɑlɑrɯn
ʃɑpkɑHn	ʃɑpkɑin	ʃɑpkɑɯn
ojunʤɑkʧHDAn	ojunʤɑkʧiden	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
jɑpmAA	jɑpmee	jɑpmɑɑ
toplArHn	toplerin	toplɑrɯn
tutmAA	tutmee	tutmɑɑ
ojunʤɑklArDAn	ojunʤɑklerden	ojunʤɑklɑrdɑn
ʤɑmHn	ʤɑmin	ʤɑmɯn
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
soɰukDA	soɰukte	soɰuktɑ
kɯlH	kɯli	kɯlɯ
kojHp	kojip	kojup
kitɑplArHn	kitɑplerin	kitɑplɑrɯn
toplAAlHm	topleelim	toplɑɑlɯm
tɑvuklArHn	tɑvuklerin	tɑvuklɑrɯn
korkAʤAk	korkeʤek	korkɑʤɑk
olmAH	olmei	olmɑɯ
tokɑlAr	tokɑler	tokɑlɑr
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
ɑjɯlAr	ɑjɯler	ɑjɯlɑr
hɑnɯmA	hɑnɯme	hɑnɯmɑ
kovbojHn	kovbojin	kovbojun
tɑkHp	tɑkip	tɑkɯp
kirɑzHn	kirɑzin	kirɑzɯn
bɯjɯklArH	bɯjɯkleri	bɯjɯklɑrɯ
mumlAr	mumler	mumlɑr
ɑrkɑDAki	ɑrkɑdeki	ɑrkɑdɑki
ortɑlArDA	ortɑlerde	ortɑlɑrdɑ
jolDA	jolde	joldɑ
jɑpmɑmH	jɑpmɑmi	jɑpmɑmɯ
kojmAmH	kojmemi	kojmɑmɯ
kulɑklArmH	kulɑklermi	kulɑklɑrmɯ
odɑnA	odɑne	odɑnɑ
ɑrɑbɑlArm	ɑrɑbɑlerm	ɑrɑbɑlɑrm
tɑbɯʃkɑnA	tɑbɯʃkɑne	tɑbɯʃkɑnɑ
sønDHkDAn	søndikten	søndykten
ɑmʤɑH	ɑmʤɑi	ɑmʤɑɯ
sɑʧlArm	sɑʧlerm	sɑʧlɑrm
mikrofonA	mikrofone	mikrofonɑ
vɑpurDAn	vɑpurden	vɑpurdɑn
konuʃmADAn	konuʃmeden	konuʃmɑdɑn
korkHp	korkip	korkup
mɑsɑlnH	mɑsɑlni	mɑsɑlnɯ
bɑbɑHnki	bɑbɑinki	bɑbɑɯnki
ɯʃɯklArH	ɯʃɯkleri	ɯʃɯklɑrɯ
dɑvulHn	dɑvulin	dɑvulun
kɑrgɑnH	kɑrgɑni	kɑrgɑnɯ
ujkunH	ujkuni	ujkunu
tɑnkHn	tɑnkin	tɑnkɯn
koltukDAn	koltukten	koltuktɑn
tɑhtɑlArHn	tɑhtɑlerin	tɑhtɑlɑrɯn
ojunʤɑklArHHn	ojunʤɑkleriin	ojunʤɑklɑrɯɯn
ortɑDAn	ortɑden	ortɑdɑn
ɑɰɑʧDA	ɑɰɑʧte	ɑɰɑʧtɑ
kovɑlArH	kovɑleri	kovɑlɑrɯ
kovAn	koven	kovɑn
ʧɑrpɑnH	ʧɑrpɑni	ʧɑrpɑnɯ
jɯrtmA	jɯrtme	jɯrtmɑ
tɑkmAm	tɑkmem	tɑkmɑm
