uf	pred	sf
ɑrkɑdɑʃHn	ɑrkɑdɑʃin	ɑrkɑdɑʃɯn
ɑkʃɑmlArH	ɑkʃɑmleri	ɑkʃɑmlɑrɯ
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
ɑlɑlHm	ɑlɑlim	ɑlɑlɯm
tɑktHn	tɑktin	tɑktɯn
ʃɑpkɑH	ʃɑpkɑi	ʃɑpkɑɯ
kɑnɑtlAr	kɑnɑtler	kɑnɑtlɑr
otobysHn	otobysin	otobysyn
jɑzAlHm	jɑzelim	jɑzɑlɯm
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
pɑhɑlH	pɑhɑli	pɑhɑlɯ
oturAlHm	oturelim	oturɑlɯm
bɯrɑkAlHm	bɯrɑkelim	bɯrɑkɑlɯm
ʧɯkHnʤA	ʧɯkinʤe	ʧɯkɯnʤɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
bostɑnA	bostɑne	bostɑnɑ
jɑɰHnʤA	jɑɰunʤe	jɑɰɯnʤɑ
bɑlkonA	bɑlkone	bɑlkonɑ
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
kuʃlArHn	kuʃlerin	kuʃlɑrɯn
ɑtH	ɑti	ɑtɯ
kovbojA	kovboje	kovbojɑ
insɑnH	insɑni	insɑnɯ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
jɑrɑmɑzlHk	jɑrɑmɑzlik	jɑrɑmɑzlɯk
kɑmjonH	kɑmjoni	kɑmjonu
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
televizjonDA	televizjonde	televizjondɑ
burɑDAki	burɑdeki	burɑdɑki
trɑktørH	trɑktøri	trɑktøry
kojHnʤA	kojinʤe	kojunʤɑ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
mɑjmunA	mɑjmune	mɑjmunɑ
kɑldɯrHp	kɑldɯrip	kɑldɯrɯp
okulH	okuli	okulu
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
ʃurɑH	ʃurɑi	ʃurɑɯ
kɑnɑtlArHn	kɑnɑtlerin	kɑnɑtlɑrɯn
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
kɑfɑH	kɑfɑi	kɑfɑɯ
kɑlkmA	kɑlkme	kɑlkmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑdɑrDA	kɑdɑrde	kɑdɑrdɑ
bejɑzH	bejɑzi	bejɑzɯ
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
kolH	koli	kolu
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
solA	sole	solɑ
sytsHz	sytsiz	sytsyz
puɑnH	puɑni	puɑnɯ
rɑdjoH	rɑdjoi	rɑdjou
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
tɑblɑH	tɑblɑi	tɑblɑɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
bluzH	bluzi	bluzu
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
ʧɑtɑllAr	ʧɑtɑller	ʧɑtɑllɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
