uf	pred	sf
kɑnɑtlArH	kɑnɑtleri	kɑnɑtlɑrɯ
ɑlɑlHm	ɑlɑlim	ɑlɑlɯm
vɑpurHn	vɑpurin	vɑpurun
mɑjmunH	mɑjmuni	mɑjmunu
hɯzlH	hɯzli	hɯzlɯ
televizjonHn	televizjonin	televizjonun
insɑnlAr	insɑnler	insɑnlɑr
ɑtlAr	ɑtler	ɑtlɑr
tɑbɑnʤɑH	tɑbɑnʤɑi	tɑbɑnʤɑɯ
kɑptɑnH	kɑptɑni	kɑptɑnɯ
bɑʤɑklArH	bɑʤɑkleri	bɑʤɑklɑrɯ
ɑʃkmA	ɑʃkme	ɑʃkmɑ
bojɑAlHm	bojɑɑlim	bojɑɑlɯm
dɑnɑlAr	dɑnɑler	dɑnɑlɑr
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
bɑlkonA	bɑlkone	bɑlkonɑ
ʃøførH	ʃøføri	ʃøføry
ɑmʤɑlAr	ɑmʤɑler	ɑmʤɑlɑr
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
ɑtH	ɑti	ɑtɯ
kovbojA	kovboje	kovbojɑ
hɑjvɑnlAr	hɑjvɑnler	hɑjvɑnlɑr
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
kɑpA	kɑpe	kɑpɑ
televizjonDA	televizjonde	televizjondɑ
burɑDAki	burɑdeki	burɑdɑki
mɑjmunA	mɑjmune	mɑjmunɑ
kɑldɯrHp	kɑldɯrup	kɑldɯrɯp
kɑʃH	kɑʃi	kɑʃɯ
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
ɑlHʃ	ɑliʃ	ɑlɯʃ
ɑjHHn	ɑjiin	ɑjɯɯn
ɑkʃɑmlAr	ɑkʃɑmler	ɑkʃɑmlɑr
kulA	kule	kulɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
bejɑzH	bejɑzi	bejɑzɯ
jɑzmA	jɑzme	jɑzmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
øpHnʤA	øpinʤe	øpynʤe
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
solA	sole	solɑ
sytsHz	sytsiz	sytsyz
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
kyrkH	kyrki	kyrky
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
tɑblɑH	tɑblɑi	tɑblɑɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
ʧorbɑDAn	ʧorbɑden	ʧorbɑdɑn
sɑʧlH	sɑʧli	sɑʧlɯ
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
jorgɑnH	jorgɑni	jorgɑnɯ
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
ʧoʤuklArA	ʧoʤuklere	ʧoʤuklɑrɑ
bɑɰlH	bɑɰli	bɑɰlɯ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
telefonHn	telefonin	telefonun
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
kuzulAr	kuzuler	kuzulɑr
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
pɑrkHn	pɑrkin	pɑrkɯn
tɯkmA	tɯkme	tɯkmɑ
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
televizjonH	televizjoni	televizjonu
ɑʃɑɰɯDA	ɑʃɑɰɯde	ɑʃɑɰɯdɑ
sofrɑDA	sofrɑde	sofrɑdɑ
oɰlɑnlArA	oɰlɑnlere	oɰlɑnlɑrɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
mutDA	mutte	muttɑ
uzɑkDA	uzɑkte	uzɑktɑ
bɯrɑkHp	bɯrɑkup	bɯrɑkɯp
ʃɑpkɑlArHn	ʃɑpkɑlerin	ʃɑpkɑlɑrɯn
ʃɑpkɑHn	ʃɑpkɑin	ʃɑpkɑɯn
ojunʤɑkʧHDAn	ojunʤɑkʧiden	ojunʤɑkʧɯdɑn
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
bɑkkɑlDAn	bɑkkɑlden	bɑkkɑldɑn
ʤɑmHn	ʤɑmin	ʤɑmɯn
kɑʧnʤH	kɑʧnʤi	kɑʧnʤɯ
soɰukDA	soɰukte	soɰuktɑ
kɯlH	kɯli	kɯlɯ
kɑzHn	kɑzin	kɑzɯn
hɑvH	hɑvi	hɑvɯ
syrHp	syrup	syryp
korkAʤAk	korkeʤek	korkɑʤɑk
odɑmDAn	odɑmden	odɑmdɑn
tokɑlAr	tokɑler	tokɑlɑr
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
ɑɰɑʧlArA	ɑɰɑʧlere	ɑɰɑʧlɑrɑ
kovbojHn	kovbojin	kovbojun
mumlAr	mumler	mumlɑr
