uf	pred	sf
burɑDAn	burɑden	burɑdɑn
bɑlonH	bɑloni	bɑlonu
ɑblɑHn	ɑblɑin	ɑblɑɯn
ojunʤɑklArHn	ojunʤɑklerin	ojunʤɑklɑrɯn
kuʃlArH	kuʃleri	kuʃlɑrɯ
ʃɑpkɑH	ʃɑpkɑi	ʃɑpkɑɯ
insɑnlAr	insɑnler	insɑnlɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
ɑslɑnHn	ɑslɑnin	ɑslɑnɯn
gørHnʤA	gørinʤe	gørynʤe
suDA	sute	sudɑ
oturAlHm	oturelim	oturɑlɯm
motorH	motori	motoru
kɑpɯlArH	kɑpɯleri	kɑpɯlɑrɯ
vɑpurA	vɑpure	vɑpurɑ
kuʃH	kuʃi	kuʃu
ʧɑntɑH	ʧɑntɑi	ʧɑntɑɯ
sɑʧlArmH	sɑʧlermi	sɑʧlɑrmɯ
jɑɰHnʤA	jɑɰinʤe	jɑɰɯnʤɑ
pɑntolonH	pɑntoloni	pɑntolonu
hɑvlAr	hɑvler	hɑvlɑr
ʃøførH	ʃøføri	ʃøføry
dolmuʃA	dolmuʃe	dolmuʃɑ
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
ɑblɑH	ɑblɑi	ɑblɑɯ
kovbojA	kovboje	kovbojɑ
ɑnDA	ɑnde	ɑndɑ
ojunlArH	ojunleri	ojunlɑrɯ
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
dɯʃɑrɯDA	dɯʃɑrɯde	dɯʃɑrɯdɑ
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑmjonH	kɑmjoni	kɑmjonu
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
sɯnɯfDA	sɯnɯfde	sɯnɯftɑ
mɑjmunA	mɑjmune	mɑjmunɑ
hɑvɑDA	hɑvɑde	hɑvɑdɑ
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
bɑvullAr	bɑvuller	bɑvullɑr
kɑʃH	kɑʃi	kɑʃɯ
ʃurɑH	ʃurɑi	ʃurɑɯ
vɑpurlAr	vɑpurler	vɑpurlɑr
kɑrgɑH	kɑrgɑi	kɑrgɑɯ
kɑfɑH	kɑfɑi	kɑfɑɯ
kulA	kule	kulɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
bejɑzH	bejɑzi	bejɑzɯ
jɑzmA	jɑzme	jɑzmɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
ʤejlɑnlArHn	ʤejlɑnlerin	ʤejlɑnlɑrɯn
gɑrɑʒA	gɑrɑʒe	gɑrɑʒɑ
okulDAn	okulden	okuldɑn
dɑnDAn	dɑnden	dɑndɑn
kolH	koli	kolu
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
sytsHz	sytsiz	sytsyz
ɑrkɑDAn	ɑrkɑden	ɑrkɑdɑn
kyrkH	kyrki	kyrky
puɑnH	puɑni	puɑnɯ
mɑmɑH	mɑmɑi	mɑmɑɯ
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
ʧɑntɑHn	ʧɑntɑin	ʧɑntɑɯn
olmAHnʤA	olmeinʤe	olmɑɯnʤɑ
kɑrɑnlɯkDA	kɑrɑnlɯkte	kɑrɑnlɯktɑ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
bluzH	bluzi	bluzu
tɑʃlAr	tɑʃler	tɑʃlɑr
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
jorgɑnH	jorgɑni	jorgɑnɯ
jɑvrulArH	jɑvruleri	jɑvrulɑrɯ
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
oɰlɑnH	oɰlɑni	oɰlɑnɯ
mɑkɑrɑnA	mɑkɑrɑne	mɑkɑrɑnɑ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
domuzH	domuzi	domuzu
jɑprɑklAr	jɑprɑkler	jɑprɑklɑr
bɑɰlH	bɑɰli	bɑɰlɯ
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
hɑlɑnH	hɑlɑni	hɑlɑnɯ
telefonHn	telefonin	telefonun
tutAlHm	tutelim	tutɑlɯm
ɑdlArH	ɑdleri	ɑdlɑrɯ
konHʃ	koniʃ	konuʃ
kitɑplArH	kitɑpleri	kitɑplɑrɯ
kuzulAr	kuzuler	kuzulɑr
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
piʒɑmɑlAr	piʒɑmɑler	piʒɑmɑlɑr
doktorA	doktore	doktorɑ
bɑʃHn	bɑʃin	bɑʃɯn
ʧoʤuklArHn	ʧoʤuklerin	ʧoʤuklɑrɯn
sofrɑDA	sofrɑde	sofrɑdɑ
