uf	pred	sf
gøzH	gøzi	gøzy
vɑpurHn	vɑpurin	vɑpurun
ɑblɑHn	ɑblɑin	ɑblɑɯn
ɑrɑbɑlArH	ɑrɑbɑleri	ɑrɑbɑlɑrɯ
televizjonHn	televizjonin	televizjonun
kɯzmHn	kɯzmin	kɯzmɯn
toplAr	topler	toplɑr
jɑzAlHm	jɑzelim	jɑzɑlɯm
zijɑnH	zijɑni	zijɑnɯ
bɑbɑnH	bɑbɑni	bɑbɑnɯ
kurtlArH	kurtleri	kurtlɑrɯ
oɰlɑnA	oɰlɑne	oɰlɑnɑ
sɑpH	sɑpi	sɑpɯ
vɑpurH	vɑpuri	vɑpuru
kɑptɑnH	kɑptɑni	kɑptɑnɯ
konuʃAlHm	konuʃelim	konuʃɑlɯm
bɑʤɑklArH	bɑʤɑkleri	bɑʤɑklɑrɯ
kuʃH	kuʃi	kuʃu
ʧɑntɑH	ʧɑntɑi	ʧɑntɑɯ
ɑʃkmA	ɑʃkme	ɑʃkmɑ
kɑfɑnA	kɑfɑne	kɑfɑnɑ
bɑsmA	bɑsme	bɑsmɑ
ɑɰlɑmA	ɑɰlɑme	ɑɰlɑmɑ
bɑlkonA	bɑlkone	bɑlkonɑ
pɑntolonH	pɑntoloni	pɑntolonu
ʃøførH	ʃøføri	ʃøføry
ɑrkɑDA	ɑrkɑde	ɑrkɑdɑ
dolmuʃA	dolmuʃe	dolmuʃɑ
bojɑlArHn	bojɑlerin	bojɑlɑrɯn
ɑtH	ɑti	ɑtɯ
kovbojA	kovboje	kovbojɑ
sɑlɯnʤɑklArA	sɑlɯnʤɑklere	sɑlɯnʤɑklɑrɑ
ojnɑmAm	ojnɑmem	ojnɑmɑm
ojunʤɑklArmH	ojunʤɑklermi	ojunʤɑklɑrmɯ
jɑrɑmɑzlHk	jɑrɑmɑzlik	jɑrɑmɑzlɯk
ɑblɑHHn	ɑblɑiin	ɑblɑɯɯn
kɑpA	kɑpe	kɑpɑ
kɯzA	kɯze	kɯzɑ
televizjonDA	televizjonde	televizjondɑ
ɑrkɑnDA	ɑrkɑnde	ɑrkɑndɑ
mɑjmunA	mɑjmune	mɑjmunɑ
kɑldɯrHp	kɑldɯrip	kɑldɯrɯp
hɑvɑDA	hɑvɑde	hɑvɑdɑ
okulH	okuli	okulu
kɑzɑnmAA	kɑzɑnmee	kɑzɑnmɑɑ
bɑvullAr	bɑvuller	bɑvullɑr
kɑʃH	kɑʃi	kɑʃɯ
kɑrʃɯDA	kɑrʃɯde	kɑrʃɯdɑ
ʃurɑH	ʃurɑi	ʃurɑɯ
kɯrmA	kɯrme	kɯrmɑ
sɑʧmA	sɑʧme	sɑʧmɑ
sɑjfɑDA	sɑjfɑde	sɑjfɑdɑ
kɑfɑnH	kɑfɑni	kɑfɑnɯ
sɑklAAlHm	sɑkleelim	sɑklɑɑlɯm
sɑnADA	sɑnede	sɑnɑdɑ
ɯsɯrmA	ɯsɯrme	ɯsɯrmɑ
ʧɑntɑnA	ʧɑntɑne	ʧɑntɑnɑ
gɑrɑʒDA	gɑrɑʒde	gɑrɑʒdɑ
ʧukulɑtɑH	ʧukulɑtɑi	ʧukulɑtɑɯ
sɑʧlAr	sɑʧler	sɑʧlɑr
tɯrnɑklArHn	tɯrnɑklerin	tɯrnɑklɑrɯn
øpHnʤA	øpinʤe	øpynʤe
okulDAn	okulden	okuldɑn
mɑndɑlinɑlArH	mɑndɑlinɑleri	mɑndɑlinɑlɑrɯ
solA	sole	solɑ
ɑjdɯnlɯkDA	ɑjdɯnlɯkte	ɑjdɯnlɯktɑ
kyrkH	kyrki	kyrky
puɑnH	puɑni	puɑnɯ
mɑmɑH	mɑmɑi	mɑmɑɯ
sigɑrɑmH	sigɑrɑmi	sigɑrɑmɯ
tɑblɑH	tɑblɑi	tɑblɑɯ
sɑʧlH	sɑʧli	sɑʧlɯ
ɑrɑbɑmH	ɑrɑbɑmi	ɑrɑbɑmɯ
sokɑklArDAn	sokɑklerden	sokɑklɑrdɑn
mikrofonH	mikrofoni	mikrofonu
tɑʃlAr	tɑʃler	tɑʃlɑr
bɑʃkɑH	bɑʃkɑi	bɑʃkɑɯ
ojnɑmAnH	ojnɑmeni	ojnɑmɑnɯ
bɑrdɑkDAn	bɑrdɑkten	bɑrdɑktɑn
ɯsɯrmAA	ɯsɯrmee	ɯsɯrmɑɑ
mɑkɑrɑnA	mɑkɑrɑne	mɑkɑrɑnɑ
ɑslɑnlAr	ɑslɑnler	ɑslɑnlɑr
ɑjɑklArHHn	ɑjɑkleriin	ɑjɑklɑrɯɯn
tɯrnɑklArHHn	tɯrnɑkleriin	tɯrnɑklɑrɯɯn
mɑjmunlAr	mɑjmunler	mɑjmunlɑr
domuzH	domuzi	domuzu
bɑnjoDA	bɑnjode	bɑnjodɑ
ɑnɑokulunA	ɑnɑokulune	ɑnɑokulunɑ
olArAk	olerek	olɑrɑk
jolHn	jolin	jolun
juvɑrlɑklAr	juvɑrlɑkler	juvɑrlɑklɑr
ojunʤɑklArm	ojunʤɑklerm	ojunʤɑklɑrm
ɑdlArH	ɑdleri	ɑdlɑrɯ
kuzulAr	kuzuler	kuzulɑr
kɑlkHnʤA	kɑlkinʤe	kɑlkɯnʤɑ
ɑrkɑdɑʃnHz	ɑrkɑdɑʃniz	ɑrkɑdɑʃnɯz
doktorA	doktore	doktorɑ
pɑrkHn	pɑrkin	pɑrkɯn
ɑjɑkkɑbɯlArH	ɑjɑkkɑbɯleri	ɑjɑkkɑbɯlɑrɯ
televizjonH	televizjoni	televizjonu
kitɑpDAn	kitɑpten	kitɑptɑn
oɰlɑnlArA	oɰlɑnlere	oɰlɑnlɑrɑ
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
sɑklɑmAA	sɑklɑmee	sɑklɑmɑɑ
mutDA	mutte	muttɑ
ɑsɯlH	ɑsɯli	ɑsɯlɯ
ojunʤɑkʧH	ojunʤɑkʧi	ojunʤɑkʧɯ
jɑpmAA	jɑpmee	jɑpmɑɑ
dɑdɯsHz	dɑdɯsiz	dɑdɯsɯz
toplArHn	toplerin	toplɑrɯn
sojɑdHn	sojɑdin	sojɑdɯn
bɑkkɑlDAn	bɑkkɑlden	bɑkkɑldɑn
tutmAA	tutmee	tutmɑɑ
ʤɑmHn	ʤɑmin	ʤɑmɯn
soɰukDA	soɰukte	soɰuktɑ
ʤɑmlAr	ʤɑmler	ʤɑmlɑr
kɯlH	kɯli	kɯlɯ
kojHp	kojip	kojup
sɑklAnAʤAk	sɑkleneʤek	sɑklɑnɑʤɑk
kitɑplArHn	kitɑplerin	kitɑplɑrɯn
toplAAlHm	topleelim	toplɑɑlɯm
hɑvH	hɑvi	hɑvɯ
pɑstɑH	pɑstɑi	pɑstɑɯ
gynHn	gynin	gynyn
syrHp	syrip	syryp
kɯzlAr	kɯzler	kɯzlɑr
ɑjɑklArm	ɑjɑklerm	ɑjɑklɑrm
tɑvuklArHn	tɑvuklerin	tɑvuklɑrɯn
korkAʤAk	korkeʤek	korkɑʤɑk
odɑmDAn	odɑmden	odɑmdɑn
olmAH	olmei	olmɑɯ
tokɑlAr	tokɑler	tokɑlɑr
gøtyrHnʤA	gøtyrinʤe	gøtyrynʤe
ɑjɯlAr	ɑjɯler	ɑjɯlɑr
ɑɰɑʧlArA	ɑɰɑʧlere	ɑɰɑʧlɑrɑ
