uf	pred	sf
buHn	buɯn	buun
hɑlDA	hɑldɑ	hɑlde
yʧnʤH	yʧnʤi	yʧnʤy
gyʧlH	gyʧli	gyʧly
mydyrH	mydyri	mydyry
dikkɑtA	dikkɑtɑ	dikkɑte
kodH	kodɯ	kodu
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
sorunH	sorunɯ	sorunu
iʃH	iʃɯ	iʃi
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
toplumHn	toplumɯn	toplumun
ermAnH	ermenɯ	ermeni
formH	formɯ	formu
enstityH	enstityi	enstityy
kɑnunH	kɑnunɯ	kɑnunu
okulH	okulɯ	okulu
iʃHn	iʃɯn	iʃin
iʃlArH	iʃlerɯ	iʃleri
tyrH	tyri	tyry
komisjonH	komisjonɯ	komisjonu
hɑllArDA	hɑllɑrdɑ	hɑllerde
etmAH	etmeɯ	etmei
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
ujumlH	ujumlɯ	ujumlu
tɑrihDAn	tɑrihden	tɑrihten
sektørH	sektøri	sektøry
yjelArHHn	yjeleriɯn	yjeleriin
jɑpDHklArH	jɑpdɯklɑrɯ	jɑptɯklɑrɯ
bojH	bojɯ	boju
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
søzH	søzɯ	søzy
uzɑkDAn	uzɑkdɑn	uzɑktɑn
gynHn	gynin	gynyn
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
kuruluʃH	kuruluʃɯ	kuruluʃu
ystH	ystɯ	ysty
sektørHn	sektørin	sektøryn
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
yrynHn	yrynin	yrynyn
olmADAn	olmɑdɑn	olmɑtɑn
etDHklArH	etdɯklerɯ	ettikleri
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
sɑjeDA	sɑjedɑ	sɑjede
kɑnunHHn	kɑnunɯɯn	kɑnunuun
ʤinsAl	ʤinsɑl	ʤinsel
sonuʧDA	sonuʧdɑ	sonuʧtɑ
konulH	konulɯ	konulu
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
hizmetlArHHn	hizmetlerɯɯn	hizmetleriin
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
gøryʃH	gøryʃi	gøryʃy
sɑnɑjiH	sɑnɑjiɯ	sɑnɑjii
sɑhiplArH	sɑhiplɑri	sɑhipleri
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefonɯ	telefonu
teklifH	teklifɯ	teklifi
dønHʃ	døniʃ	dønyʃ
sempozjumH	sempozjumɯ	sempozjumu
mɑddeHHn	mɑddeiɯn	mɑddeiin
sistemlArHHn	sistemleriɯn	sistemleriin
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istediklerɯ	istedikleri
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
gynmHzA	gynmize	gynmyze
jɑzmA	jɑzme	jɑzmɑ
kɑblosHz	kɑblosɯz	kɑblosuz
kurtulHʃ	kurtulɯʃ	kurtuluʃ
notH	notɯ	notu
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
hedefH	hedefɯ	hedefi
jønetmelikDA	jønetmelikde	jønetmelikte
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
bojutH	bojutɯ	bojutu
sɑɑtDA	sɑɑtde	sɑɑtte
okulHn	okulɯn	okulun
nyfusH	nyfusɯ	nyfusu
fonH	fonɯ	fonu
ʤɑmiH	ʤɑmiɯ	ʤɑmii
etmAH	etmeɯ	etmei
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
iʃlArHn	iʃlerɯn	iʃlerin
ʤihɑzH	ʤihɑzi	ʤihɑzɯ
grupDA	grupdɑ	gruptɑ
stɑndɑrtlArH	stɑndɑrtlerɯ	stɑndɑrtlɑrɯ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
memurH	memurɯ	memuru
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kendinHzH	kendinizɯ	kendinizi
kurulHn	kurulɯn	kurulun
bilgisɑjɑrA	bilgisɑjɑre	bilgisɑjɑrɑ
komutH	komutɯ	komutu
hɑjɑtDA	hɑjɑtde	hɑjɑttɑ
bɑʃvuruH	bɑʃvuruɯ	bɑʃvuruu
kuruluʃHn	kuruluʃɯn	kuruluʃun
yʧDA	yʧdɑ	yʧte
tiplArH	tiplerɯ	tipleri
etmAlArH	etmelerɯ	etmeleri
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
kolH	kolɯ	kolu
verDHklArH	verdiklerɯ	verdikleri
doɰruH	doɰruɯ	doɰruu
ølymH	ølymi	ølymy
ʤihɑzlAr	ʤihɑzler	ʤihɑzlɑr
eʃH	eʃɯ	eʃi
ʃejlArH	ʃejlerɯ	ʃejleri
kɑrtlArH	kɑrtlerɯ	kɑrtlɑrɯ
iʃɑretH	iʃɑretɯ	iʃɑreti
kuʃkusHz	kuʃkusɯz	kuʃkusuz
oluʃumH	oluʃumɯ	oluʃumu
ʤihɑzlArH	ʤihɑzleri	ʤihɑzlɑrɯ
orduH	orduɯ	orduu
ølʧmA	ølʧmɑ	ølʧme
jyksekokulH	jyksekokulɯ	jyksekokulu
gørHnʤA	gørinʤɑ	gørynʤe
tuʃH	tuʃɯ	tuʃu
sonsHz	sonsɯz	sonsuz
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
kendimHzH	kendimizɯ	kendimizi
bilgisɑjɑrlAr	bilgisɑjɑrler	bilgisɑjɑrlɑr
dikkɑtH	dikkɑtɯ	dikkɑti
jɑzmA	jɑzme	jɑzmɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
geʧmAH	geʧmeɯ	geʧmei
isimlArH	isimlerɯ	isimleri
konumH	konumɯ	konumu
hɑzɯrlAmA	hɑzɯrlemɑ	hɑzɯrlɑmɑ
ystA	ystɑ	yste
doɰumlH	doɰumlɯ	doɰumlu
ʧoʤuklHk	ʧoʤuklɯk	ʧoʤukluk
hedeflArH	hedeflerɯ	hedefleri
uʧHʃ	uʧɯʃ	uʧuʃ
ʃɑrtlArDA	ʃɑrtlɑrde	ʃɑrtlɑrdɑ
jolHn	jolɯn	jolun
birejlArHn	birejlerɯn	birejlerin
bølymHn	bølymin	bølymyn
jykH	jyki	jyky
pɑketH	pɑketɯ	pɑketi
sorumluH	sorumluɯ	sorumluu
tɑbloH	tɑbloɯ	tɑblou
syreʧDA	syreʧde	syreʧte
iʧmA	iʧmɑ	iʧme
fɑɑlijetlArHHn	fɑɑlijetleriɯn	fɑɑlijetleriin
iʧA	iʧɑ	iʧe
orgɑnizɑsjonH	orgɑnizɑsjonɯ	orgɑnizɑsjonu
bølymHHn	bølymiin	bølymyyn
rɑporHn	rɑporɯn	rɑporun
tytynHn	tytynin	tytynyn
polislAr	polislɑr	polisler
jyklH	jykli	jykly
sɑhiplArHHn	sɑhiplɑriɯn	sɑhipleriin
vɑliH	vɑliɯ	vɑlii
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
hukukHn	hukukɯn	hukukun
nyfusHn	nyfusɯn	nyfusun
dyzejlArH	dyzejlerɯ	dyzejleri
iʃʧilArHn	iʃʧilerɯn	iʃʧilerin
nolH	nolɯ	nolu
ʧoklH	ʧoklɯ	ʧoklu
soruH	soruɯ	soruu
koʃulH	koʃulɯ	koʃulu
vH	vɯ	vi
sytH	sytɯ	syty
kitɑpDA	kitɑpdɑ	kitɑptɑ
stɑndɑrtlArA	stɑndɑrtlere	stɑndɑrtlɑrɑ
jyryHʃ	jyryiʃ	jyryyʃ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
stɑndɑrtlAr	stɑndɑrtler	stɑndɑrtlɑr
byroH	byroi	byrou
ofisH	ofisɯ	ofisi
kɑbulH	kɑbulɯ	kɑbuly
dersDA	dersde	derste
demokrɑsiHn	demokrɑsiɯn	demokrɑsiin
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
tɑsɑrrufH	tɑsɑrrufɯ	tɑsɑrrufu
pɑrtilArHn	pɑrtilerɯn	pɑrtilerin
dostlHk	dostlɯk	dostluk
kursH	kursɯ	kursu
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kɑdroH	kɑdroɯ	kɑdrou
kurumHHn	kurumɯɯn	kurumuun
tɑhminH	tɑhminɯ	tɑhmini
topDAn	topdɑn	toptɑn
isʧH	isʧɯ	isʧi
jɑzAn	jɑzen	jɑzɑn
kontrollH	kontrollɯ	kontrolly
isH	isɯ	isi
bilgisɑjɑrDA	bilgisɑjɑrde	bilgisɑjɑrdɑ
kejiflH	kejiflɯ	kejifli
ɑltDA	ɑltde	ɑlttɑ
menyH	menyi	menyy
motorlH	motorlɯ	motorlu
dujguH	dujguɯ	dujguu
komisjonHn	komisjonɯn	komisjonun
modylH	modyli	modyly
tɑrzDA	tɑrzde	tɑrzdɑ
sendromH	sendromi	sendromu
unsurH	unsurɯ	unsuru
durumHHn	durumɯɯn	durumuun
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
plɑtformH	plɑtformɯ	plɑtformu
gørmAH	gørmeɯ	gørmei
sorumlHlHklArH	sorumlɯlɯklɑrɯ	sorumluluklɑrɯ
øɰrenʤilArmHzHn	øɰrenʤilermizɯn	øɰrenʤilermizin
olDHkDAn	oldɯkdɑn	olduktɑn
iʃsHzlHk	iʃsɯzlɯk	iʃsizlik
ekonomiHHn	ekonomiiɯn	ekonomiiin
fɑɑlijetDA	fɑɑlijetde	fɑɑlijette
seʧArAk	seʧɑrek	seʧerek
bojutDA	bojutdɑ	bojuttɑ
ørgytHn	ørgytin	ørgytyn
deɰiʃmAH	deɰiʃmeɯ	deɰiʃmei
kɑrʃɯnHzA	kɑrʃɯnɯze	kɑrʃɯnɯzɑ
suʧH	suʧɯ	suʧu
kutuH	kutuɯ	kutuu
ijilAʃmA	ijileʃmɑ	ijileʃme
ojunHn	ojunɯn	ojunun
sorunHHn	sorunɯɯn	sorunuun
topH	topɯ	topu
miktɑrlArDA	miktɑrlɑrde	miktɑrlɑrdɑ
tesislArHHn	tesisleriɯn	tesisleriin
hisH	hisɯ	hisi
federɑsjonH	federɑsjonɯ	federɑsjonu
dokuH	dokuɯ	dokuu
sɑnijeDA	sɑnijedɑ	sɑnijede
suretDA	suretde	surette
gørHp	gørip	gøryp
hɑvuzH	hɑvuzɯ	hɑvuzu
olHʃH	olɯʃɯ	oluʃu
geleʤekDAki	geleʤekdeki	geleʤekteki
kɑrdeʃH	kɑrdeʃɯ	kɑrdeʃi
olAbilmAH	olɑbilmeɯ	olɑbilmei
opsijonH	opsijonɯ	opsijonu
ɑmirH	ɑmirɯ	ɑmiri
ʤinsH	ʤinsɯ	ʤinsi
ihtimɑlH	ihtimɑlɯ	ihtimɑli
dønHp	dønip	dønyp
nyfusHHn	nyfusɯɯn	nyfusuun
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
jɑpAbilmA	jɑpɑbilmɑ	jɑpɑbilme
vermADA	vermede	vermete
jɑzArAk	jɑzerek	jɑzɑrɑk
suretH	suretɯ	sureti
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
zorlHk	zorlik	zorluk
internetDA	internetde	internette
uzɑkDA	uzɑkdɑ	uzɑktɑ
ɑsliA	ɑsliɑ	ɑslie
dyʃmAH	dyʃmeɯ	dyʃmei
normɑlDA	normɑldɑ	normɑlde
soruH	soruɯ	soruu
ʤihɑzlArHn	ʤihɑzlerin	ʤihɑzlɑrɯn
hedeflAAn	hedefleɑn	hedefleen
koordinɑsjonH	koordinɑsjonɯ	koordinɑsjonu
dostH	dostɯ	dostu
fɑktørH	fɑktøri	fɑktøry
dyʃHʃ	dyʃɯʃ	dyʃyʃ
ʧokDAn	ʧokdɑn	ʧoktɑn
deɰerlArHHn	deɰerleriɯn	deɰerleriin
dersDAn	dersden	dersten
izlAnmAH	izlenmeɯ	izlenmei
mezunlArH	mezunleri	mezunlɑrɯ
ruhH	ruhɯ	ruhu
operɑsjonH	operɑsjonɯ	operɑsjonu
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
øjkyH	øjkyi	øjkyy
etkilArHHn	etkileriɯn	etkileriin
istɑsjonH	istɑsjonɯ	istɑsjonu
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
vɑlilHk	vɑlilɯk	vɑlilik
polisHn	polisɯn	polisin
øzlHk	øzlik	øzlyk
kesHʤH	kesiʤɯ	kesiʤi
ønʤylHk	ønʤylik	ønʤylyk
etmAnHz	etmenɯz	etmeniz
ekonomiDA	ekonomidɑ	ekonomide
hykymlH	hykymli	hykymly
geʧDHkʧA	geʧdikʧɑ	geʧtikʧe
seʧimlArH	seʧimlerɯ	seʧimleri
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
bolH	bolɯ	bolu
etmAAn	etmeɑn	etmeen
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sokɑkDA	sokɑkdɑ	sokɑktɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrde	sɑɑtlerde
