uf	pred	sf
oHn	oɯn	oun
jolH	jolɯ	jolu
yʧnʤH	yʧnʤi	yʧnʤy
mydyrH	mydyri	mydyry
dikkɑtA	dikkɑtɑ	dikkɑte
kurumH	kurumɯ	kurumu
kodH	kodɯ	kodu
rɑporH	rɑporɯ	rɑporu
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
toplumHn	toplumɯn	toplumun
formH	formɯ	formu
enstityH	enstityi	enstityy
kɑnunH	kɑnunɯ	kɑnunu
okulH	okulɯ	okulu
tyrH	tyri	tyry
komisjonH	komisjonɯ	komisjonu
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
ujumlH	ujumlɯ	ujumlu
bojH	bojɯ	boju
søzH	søzi	søzy
uzɑkDAn	uzɑkdɑn	uzɑktɑn
gynHn	gynin	gynyn
yrynH	yryni	yryny
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
kuruluʃH	kuruluʃɯ	kuruluʃu
ystH	ysti	ysty
sektørHn	sektørin	sektøryn
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
etDHklArH	etdikleri	ettikleri
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
kɑnunHHn	kɑnunɯɯn	kɑnunuun
sonuʧDA	sonuʧdɑ	sonuʧtɑ
kyltyrH	kyltyri	kyltyry
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
toplumH	toplumɯ	toplumu
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
gøryʃH	gøryʃi	gøryʃy
sɑlonH	sɑlonɯ	sɑlonu
døkymH	døkymi	døkymy
dønHʃ	døniʃ	dønyʃ
sempozjumH	sempozjumɯ	sempozjumu
tymH	tymi	tymy
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
gynmHzA	gynmize	gynmyze
kɑblosHz	kɑblosɯz	kɑblosuz
notH	notɯ	notu
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
bojutH	bojutɯ	bojutu
sɑɑtDA	sɑɑtdɑ	sɑɑtte
okulHn	okulɯn	okulun
mezunH	mezunɯ	mezunu
fonH	fonɯ	fonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
grupDA	grupdɑ	gruptɑ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
memurH	memuri	memuru
jyzH	jyzi	jyzy
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kurulHn	kurulɯn	kurulun
komutH	komutɯ	komutu
fonksijonH	fonksijonɯ	fonksijonu
bɑʃvuruH	bɑʃvuruɯ	bɑʃvuruu
olHnʤA	olɯnʤɑ	olunʤɑ
kuruluʃHn	kuruluʃɯn	kuruluʃun
yʧDA	yʧde	yʧte
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
kolH	kolɯ	kolu
doɰruH	doɰruɯ	doɰruu
ølymH	ølymi	ølymy
kuʃkusHz	kuʃkusɯz	kuʃkusuz
oluʃumH	oluʃumɯ	oluʃumu
orduH	orduɯ	orduu
jyksekokulH	jyksekokuli	jyksekokulu
tɯklAArAk	tɯklɑɑrek	tɯklɑɑrɑk
tuʃH	tuʃɯ	tuʃu
sonsHz	sonsɯz	sonsuz
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
dikkɑtH	dikkɑtɯ	dikkɑti
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
doɰumlH	doɰumlɯ	doɰumlu
ʧoʤuklHk	ʧoʤuklɯk	ʧoʤukluk
uʧHʃ	uʧɯʃ	uʧuʃ
jolHn	jolɯn	jolun
bølymHn	bølymin	bølymyn
jykH	jyki	jyky
sorumluH	sorumluɯ	sorumluu
tɑbloH	tɑbloɯ	tɑblou
syreʧDA	syreʧde	syreʧte
orgɑnizɑsjonH	orgɑnizɑsjonɯ	orgɑnizɑsjonu
bølymHHn	bølymiin	bølymyyn
rɑporHn	rɑporɯn	rɑporun
tytynHn	tytynin	tytynyn
jyklH	jykli	jykly
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
hukukHn	hukukɯn	hukukun
nyfusHn	nyfusɯn	nyfusun
nolH	nolɯ	nolu
soruH	soruɯ	soruu
koʃulH	koʃulɯ	koʃulu
sytH	syti	syty
kitɑpDA	kitɑpdɑ	kitɑptɑ
jyryHʃ	jyryiʃ	jyryyʃ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
memurlArH	memurleri	memurlɑrɯ
byroH	byroi	byrou
kɑbulH	kɑbulɯ	kɑbuly
kurulmHz	kurulmɯz	kurulmuz
dersDA	dersde	derste
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
tɑsɑrrufH	tɑsɑrrufɯ	tɑsɑrrufu
dostlHk	dostlɯk	dostluk
kursH	kursɯ	kursu
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kɑdroH	kɑdroɯ	kɑdrou
kurumHHn	kurumɯɯn	kurumuun
topDAn	topdɑn	toptɑn
kontrollH	kontrollɯ	kontrolly
ɑltDA	ɑltdɑ	ɑlttɑ
menyH	menyi	menyy
motorlH	motorlɯ	motorlu
dujguH	dujguɯ	dujguu
komisjonHn	komisjonɯn	komisjonun
modylH	modyli	modyly
sendromH	sendromi	sendromu
unsurH	unsurɯ	unsuru
durumHHn	durumɯɯn	durumuun
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
sorumlHlHklArH	sorumlɯlɯklɑrɯ	sorumluluklɑrɯ
olDHkDAn	oldɯkdɑn	olduktɑn
fɑɑlijetDA	fɑɑlijetde	fɑɑlijette
bojutDA	bojutdɑ	bojuttɑ
ørgytHn	ørgytin	ørgytyn
mensuplArH	mensuplɑri	mensuplɑrɯ
suʧH	suʧɯ	suʧu
sulH	sulɯ	sulu
kutuH	kutuɯ	kutuu
ojunHn	ojunɯn	ojunun
sorunHHn	sorunɯɯn	sorunuun
topH	topɯ	topu
federɑsjonH	federɑsjonɯ	federɑsjonu
protokolH	protokolɯ	protokoly
suretDA	suretde	surette
gørHp	gørip	gøryp
hɑvuzH	hɑvuzɯ	hɑvuzu
olHʃH	olɯʃɯ	oluʃu
geleʤekDAki	geleʤekdeki	geleʤekteki
opsijonH	opsijonɯ	opsijonu
ihtimɑlH	ihtimɑlɯ	ihtimɑli
dønHp	dønip	dønyp
nyfusHHn	nyfusɯɯn	nyfusuun
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
vermADA	vermede	vermete
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
zorlHk	zorlɯk	zorluk
internetDA	internetde	internette
uzɑkDA	uzɑkdɑ	uzɑktɑ
soruH	soruɯ	soruu
joksullHk	joksullɯk	joksulluk
koordinɑsjonH	koordinɑsjonɯ	koordinɑsjonu
dostH	dostɯ	dostu
fɑktørH	fɑktøri	fɑktøry
dyʃHʃ	dyʃiʃ	dyʃyʃ
ʧokDAn	ʧokdɑn	ʧoktɑn
dersDAn	dersden	dersten
mezunlArH	mezunlɑri	mezunlɑrɯ
ruhH	ruhɯ	ruhu
operɑsjonH	operɑsjonɯ	operɑsjonu
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
øjkyH	øjkyi	øjkyy
istɑsjonH	istɑsjonɯ	istɑsjonu
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
øzlHk	øzlik	øzlyk
ønʤylHk	ønʤylik	ønʤylyk
kyltyrHHn	kyltyriin	kyltyryyn
hykymlH	hykymli	hykymly
geʧDHkʧA	geʧdikʧe	geʧtikʧe
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
bolH	bolɯ	bolu
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sokɑkDA	sokɑkdɑ	sokɑktɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
gørDHklArH	gørdikleri	gørdykleri
okuHʤH	okuɯʤɯ	okuuʤu
kurulumH	kurulumɯ	kurulumu
sorunsHz	sorunsɯz	sorunsuz
bulHp	bulɯp	bulup
ɑlɯnDHkDAn	ɑlɯndɯkdɑn	ɑlɯndɯktɑn
sunuʤuH	sunuʤuɯ	sunuʤuu
telefonlArH	telefonleri	telefonlɑrɯ
