uf	pred	sf
gynH	gyni	gyny
konuH	konuɯ	konuu
jolH	jolɯ	jolu
durumH	durumɯ	durumu
yʧnʤH	yʧnʤi	yʧnʤy
dikkɑtA	dikkɑtɑ	dikkɑte
kurumH	kurumɯ	kurumu
rɑporH	rɑporɯ	rɑporu
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bugynA	bugynɑ	bugyne
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
toplumHn	toplumɯn	toplumun
formH	formɯ	formu
enstityH	enstityi	enstityy
okulH	okulɯ	okulu
tyrH	tyri	tyry
komisjonH	komisjonɯ	komisjonu
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
ujumlH	ujumlɯ	ujumlu
tɑrihDAn	tɑrihden	tɑrihten
sektørH	sektøri	sektøry
bojH	bojɯ	boju
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
uzɑkDAn	uzɑkdɑn	uzɑktɑn
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
kuruluʃH	kuruluʃɯ	kuruluʃu
sektørHn	sektørin	sektøryn
konuH	konuɯ	konuu
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
etDHklArH	etdikleri	ettikleri
konuHn	konuɯn	konuun
kɑnunHHn	kɑnunɯɯn	kɑnunuun
sonuʧDA	sonuʧdɑ	sonuʧtɑ
konulH	konulɯ	konulu
soruHn	soruɯn	soruun
toplumH	toplumɯ	toplumu
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
gøryʃH	gøryʃi	gøryʃy
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefoni	telefonu
døkymH	døkymi	døkymy
sempozjumH	sempozjumɯ	sempozjumu
tymH	tymi	tymy
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ojunH	ojunɯ	ojunu
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
gynmHzA	gynmize	gynmyze
kɑblosHz	kɑblosɯz	kɑblosuz
kurtulHʃ	kurtulɯʃ	kurtuluʃ
notH	notɯ	notu
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
jønetmelikDA	jønetmelikde	jønetmelikte
