uf	pred	sf
olHp	olip	olup
bɑɰlH	bɑɰli	bɑɰlɯ
fɑrklH	fɑrkli	fɑrklɯ
hɑlA	hɑlɑ	hɑle
jolH	joli	jolu
hɯzlH	hɯzli	hɯzlɯ
durumH	durumi	durumu
bɑʃɑrɯlH	bɑʃɑrɯli	bɑʃɑrɯlɯ
sɑtHʃ	sɑtiʃ	sɑtɯʃ
kɑrɑrH	kɑrɑri	kɑrɑrɯ
kullɑnɯmH	kullɑnɯmi	kullɑnɯmɯ
gyʧlH	gyʧli	gyʧly
ɑrɑH	ɑrɑi	ɑrɑɯ
ɑdlH	ɑdli	ɑdlɯ
sonrɑH	sonrɑi	sonrɑɯ
jɑnH	jɑni	jɑnɯ
mydyrH	mydyri	mydyry
ɑlɯnmAH	ɑlɯnmɑi	ɑlɯnmɑɯ
orɑnH	orɑni	orɑnɯ
kurumH	kurumi	kurumu
jɑpɯH	jɑpɯi	jɑpɯɯ
kodH	kodi	kodu
rɑporH	rɑpori	rɑporu
dɯʃH	dɯʃi	dɯʃɯ
sorumlH	sorumli	sorumlu
gynmHzDA	gynmizde	gynmyzde
sorunH	soruni	sorunu
ujgulɑmɑlArH	ujgulɑmɑlɑri	ujgulɑmɑlɑrɯ
olDHklArH	oldiklɑri	olduklɑrɯ
sorunlArH	sorunlɑri	sorunlɑrɯ
kɑnunHn	kɑnunin	kɑnunun
dɑlH	dɑli	dɑlɯ
sonuʧlArH	sonuʧlɑri	sonuʧlɑrɯ
hɑlkHn	hɑlkin	hɑlkɯn
hɑstɑHn	hɑstɑin	hɑstɑɯn
kɑrtH	kɑrti	kɑrtɯ
sonH	soni	sonu
ɑlɑnlArH	ɑlɑnlɑri	ɑlɑnlɑrɯ
odɑH	odɑi	odɑɯ
formH	formi	formu
progrɑmlArH	progrɑmlɑri	progrɑmlɑrɯ
kɑnunH	kɑnuni	kɑnunu
ʧoʤuklArHn	ʧoʤuklɑrin	ʧoʤuklɑrɯn
miktɑrH	miktɑri	miktɑrɯ
ɑrtHʃ	ɑrtiʃ	ɑrtɯʃ
hɑstɑlArHn	hɑstɑlɑrin	hɑstɑlɑrɯn
okulH	okuli	okulu
jɯlHn	jɯlin	jɯlɯn
ɑjrɯntɯlH	ɑjrɯntɯli	ɑjrɯntɯlɯ
bulunmAH	bulunmɑi	bulunmɑɯ
ujgulɑmɑH	ujgulɑmɑi	ujgulɑmɑɯ
progrɑmHn	progrɑmin	progrɑmɯn
komisjonH	komisjoni	komisjonu
numɑrɑH	numɑrɑi	numɑrɑɯ
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kuruliin	kuruluun
kuruluʃlArH	kuruluʃlɑri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrinʤɑ	ujɑrɯnʤɑ
plɑnH	plɑni	plɑnɯ
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
kontrolH	kontroli	kontroly
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumli	ujumlu
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
tɑrihDAn	tɑrihdɑn	tɑrihten
sektørH	sektøri	sektøry
dɑnɯʃmɑnlHk	dɑnɯʃmɑnlik	dɑnɯʃmɑnlɯk
hɑlkH	hɑlki	hɑlkɯ
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
sɑvɑʃH	sɑvɑʃi	sɑvɑʃɯ
uzmɑnlHk	uzmɑnlik	uzmɑnlɯk
koʃullArH	koʃullɑri	koʃullɑrɯ
sɑɰlAnmAH	sɑɰlɑnmɑi	sɑɰlɑnmɑɯ
pɑrʧɑH	pɑrʧɑi	pɑrʧɑɯ
sɯnɯrlArH	sɯnɯrlɑri	sɯnɯrlɑrɯ
tɑsɑrɯmH	tɑsɑrɯmi	tɑsɑrɯmɯ
søzH	søzi	søzy
konulArH	konulɑri	konulɑrɯ
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
zɑmɑnH	zɑmɑni	zɑmɑnɯ
hɑjɑtH	hɑjɑti	hɑjɑtɯ
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
uzɑkDAn	uzɑkdɑn	uzɑktɑn
hɑstɑlɯklArH	hɑstɑlɯklɑri	hɑstɑlɯklɑrɯ
gynHn	gynin	gynyn
yrynH	yryni	yryny
bɑzɯlArH	bɑzɯlɑri	bɑzɯlɑrɯ
teknoloʒilArH	teknoloʒilɑri	teknoloʒileri
tɑnɯmH	tɑnɯmi	tɑnɯmɯ
ʧøzymH	ʧøzymi	ʧøzymy
ortɑmH	ortɑmi	ortɑmɯ
koruHʤH	koruiʤi	koruuʤu
firmɑlArHn	firmɑlɑrin	firmɑlɑrɯn
tɑrihDA	tɑrihdɑ	tɑrihte
olmAlArH	olmɑlɑri	olmɑlɑrɯ
bɑʃH	bɑʃi	bɑʃɯ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
kuruluʃH	kuruluʃi	kuruluʃu
bɑkHʃ	bɑkiʃ	bɑkɯʃ
ystH	ysti	ysty
ɑrɑʧlArH	ɑrɑʧlɑri	ɑrɑʧlɑrɯ
insɑnlArH	insɑnlɑri	insɑnlɑrɯ
sektørHn	sektørin	sektøryn
noktɑH	noktɑi	noktɑɯ
