uf	pred	sf
konuH	konuɯ	konuu
oHn	oin	oun
hɑlA	hɑlɑ	hɑle
hɯzlH	hɯzli	hɯzlɯ
durumH	durumɯ	durumu
hɑlDA	hɑldɑ	hɑlde
gyʧlH	gyʧli	gyʧly
mydyrH	mydyri	mydyry
dikkɑtA	dikkɑtɑ	dikkɑte
kurumH	kurumɯ	kurumu
kodH	kodi	kodu
doktorA	doktore	doktorɑ
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
sorunH	sorunɯ	sorunu
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
formH	formɯ	formu
enstityH	enstityi	enstityy
okulH	okulɯ	okulu
tyrH	tyri	tyry
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
sektørH	sektøri	sektøry
jɑpDHklArH	jɑpdɯklɑrɯ	jɑptɯklɑrɯ
bojH	boji	boju
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
uzɑkDAn	uzɑkdɑn	uzɑktɑn
hɯzH	hɯzi	hɯzɯ
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
kuruluʃH	kuruluʃɯ	kuruluʃu
ystH	ysti	ysty
sektørHn	sektørin	sektøryn
konuH	konuɯ	konuu
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
yrynHn	yrynin	yrynyn
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
etDHklArH	etdikleri	ettikleri
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
kɑnunHHn	kɑnunɯɯn	kɑnunuun
sonuʧDA	sonuʧdɑ	sonuʧtɑ
konulH	konulɯ	konulu
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
toplumH	toplumɯ	toplumu
silɑhlH	silɑhli	silɑhlɯ
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
gøryʃH	gøryʃi	gøryʃy
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefoni	telefonu
døkymH	døkymi	døkymy
dønHʃ	døniʃ	dønyʃ
sempozjumH	sempozjumɯ	sempozjumu
tymH	tymi	tymy
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ojunH	ojunɯ	ojunu
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
fɑktørlAr	fɑktørlɑr	fɑktørler
gynmHzA	gynmize	gynmyze
kɑblosHz	kɑblosɯz	kɑblosuz
kurtulHʃ	kurtulɯʃ	kurtuluʃ
notH	notɯ	notu
mesɑʒH	mesɑʒi	mesɑʒɯ
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
jønetmelikDA	jønetmelikde	jønetmelikte
jyzjɯlHn	jyzjɯlin	jyzjɯlɯn
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
bojutH	bojutɯ	bojutu
sɑɑtDA	sɑɑtdɑ	sɑɑtte
okulHn	okulɯn	okulun
mezunH	mezunɯ	mezunu
nyfusH	nyfusi	nyfusu
fonH	fonɯ	fonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
jønlH	jønli	jønly
ʤihɑzH	ʤihɑzi	ʤihɑzɯ
grupDA	grupdɑ	gruptɑ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
memurH	memuri	memuru
jyzH	jyzi	jyzy
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kurulHn	kurulɯn	kurulun
komutH	komutɯ	komutu
fonksijonH	fonksijoni	fonksijonu
bɑʃvuruH	bɑʃvuruɯ	bɑʃvuruu
olHnʤA	olɯnʤɑ	olunʤɑ
kuruluʃHn	kuruluʃɯn	kuruluʃun
tɑleplArH	tɑleplɑrɯ	tɑlepleri
yʧDA	yʧde	yʧte
fonksijonlArH	fonksijonleri	fonksijonlɑrɯ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
kolH	kolɯ	kolu
doɰruH	doɰruɯ	doɰruu
ølymH	ølymi	ølymy
kuʃkusHz	kuʃkusɯz	kuʃkusuz
oluʃumH	oluʃumɯ	oluʃumu
orduH	orduɯ	orduu
jyksekokulH	jyksekokulɯ	jyksekokulu
gørHnʤA	gørinʤe	gørynʤe
sonsHz	sonsɯz	sonsuz
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
konumH	konumɯ	konumu
doɰumlH	doɰumlɯ	doɰumlu
ʧoʤuklHk	ʧoʤuklɯk	ʧoʤukluk
uʧHʃ	uʧɯʃ	uʧuʃ
jolHn	jolɯn	jolun
bølymHn	bølymin	bølymyn
mɑhɑlleH	mɑhɑlleɯ	mɑhɑllei
jykH	jyki	jyky
sorumluH	sorumluɯ	sorumluu
tɑbloH	tɑbloɯ	tɑblou
syreʧDA	syreʧde	syreʧte
bølymHHn	bølymiin	bølymyyn
rɑporHn	rɑporɯn	rɑporun
tytynHn	tytynin	tytynyn
polislAr	polislɑr	polisler
jyklH	jykli	jykly
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
hukukHn	hukukɯn	hukukun
nyfusHn	nyfusin	nyfusun
nolH	nolɯ	nolu
ʧoklH	ʧoklɯ	ʧoklu
soruH	soruɯ	soruu
koʃulH	koʃulɯ	koʃulu
sytH	syti	syty
kitɑpDA	kitɑpdɑ	kitɑptɑ
jyryHʃ	jyryiʃ	jyryyʃ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
byroH	byroi	byrou
kɑbulH	kɑbulɯ	kɑbuly
kurulmHz	kurulmɯz	kurulmuz
dersDA	dersde	derste
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
dostlHk	dostlɯk	dostluk
kursH	kursɯ	kursu
kɑdroH	kɑdroɯ	kɑdrou
kurumHHn	kurumɯɯn	kurumuun
topDAn	topdɑn	toptɑn
kontrollH	kontrollɯ	kontrolly
ɑltDA	ɑltdɑ	ɑlttɑ
menyH	menyi	menyy
motorlH	motorlɯ	motorlu
komisjonHn	komisjonin	komisjonun
modylH	modyli	modyly
sendromH	sendromi	sendromu
unsurH	unsurɯ	unsuru
durumHHn	durumɯɯn	durumuun
teminɑtH	teminɑti	teminɑtɯ
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
plɑtformH	plɑtformɯ	plɑtformu
sorumlHlHklArH	sorumlɯlɯklɑrɯ	sorumluluklɑrɯ
olDHkDAn	oldɯkdɑn	olduktɑn
fɑɑlijetDA	fɑɑlijetde	fɑɑlijette
bojutDA	bojutdɑ	bojuttɑ
ørgytHn	ørgytin	ørgytyn
ruhsAl	ruhsel	ruhsɑl
fonksijonlAr	fonksijonler	fonksijonlɑr
suʧH	suʧɯ	suʧu
sulH	sulɯ	sulu
mɑkɑlelAr	mɑkɑlelɑr	mɑkɑleler
ojunHn	ojunɯn	ojunun
sorunHHn	sorunɯɯn	sorunuun
topH	topɯ	topu
federɑsjonH	federɑsjonɯ	federɑsjonu
protokolH	protokolɯ	protokoly
suretDA	suretde	surette
gørHp	gørip	gøryp
hɑvuzH	hɑvuzɯ	hɑvuzu
olHʃH	olɯʃɯ	oluʃu
opsijonH	opsijoni	opsijonu
ihtimɑlH	ihtimɑlɯ	ihtimɑli
dønHp	dønip	dønyp
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
jɑpAbilmA	jɑpɑbilmɑ	jɑpɑbilme
vermADA	vermede	vermete
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
zorlHk	zorlɯk	zorluk
internetDA	internetde	internette
uzɑkDA	uzɑkdɑ	uzɑktɑ
kɑlemA	kɑlemɑ	kɑleme
normɑlDA	normɑldɑ	normɑlde
soruH	soruɯ	soruu
koordinɑsjonH	koordinɑsjonɯ	koordinɑsjonu
dostH	dostɯ	dostu
fɑktørH	fɑktørɯ	fɑktøry
dyʃHʃ	dyʃiʃ	dyʃyʃ
ʧokDAn	ʧokdɑn	ʧoktɑn
dersDAn	dersden	dersten
ruhH	ruhi	ruhu
operɑsjonH	operɑsjonɯ	operɑsjonu
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
øjkyH	øjkyi	øjkyy
istɑsjonH	istɑsjonɯ	istɑsjonu
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
øzlHk	øzlik	øzlyk
ønʤylHk	ønʤylik	ønʤylyk
kyltyrHHn	kyltyriin	kyltyryyn
hykymlH	hykymli	hykymly
geʧDHkʧA	geʧdikʧe	geʧtikʧe
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
bolH	bolɯ	bolu
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sokɑkDA	sokɑkdɑ	sokɑktɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
ɑlAbilmA	ɑlɑbilmɑ	ɑlɑbilme
gørDHklArH	gørdikleri	gørdykleri
okuHʤH	okuɯʤɯ	okuuʤu
kurulumH	kurulumɯ	kurulumu
sorunsHz	sorunsɯz	sorunsuz
firmɑHHn	firmɑɯin	firmɑɯɯn
bulHp	bulɯp	bulup
ɑlɯnDHkDAn	ɑlɯndɯkdɑn	ɑlɯndɯktɑn
fɑktørlArH	fɑktørlɑrɯ	fɑktørleri
sunuʤuH	sunuʤuɯ	sunuʤuu
telefonlArH	telefonleri	telefonlɑrɯ
tuzlH	tuzlɯ	tuzlu
ɑrtDHkʧA	ɑrtdɯkʧɑ	ɑrttɯkʧɑ
olmADA	olmɑdɑ	olmɑtɑ
ɑletlArH	ɑletlɑrɯ	ɑletleri
gøryntyH	gøryntyi	gøryntyy
ʧɑpDA	ʧɑpdɑ	ʧɑptɑ
konuHHn	konuɯɯn	konuuun
motorH	motorɯ	motoru
ʤihɑzHn	ʤihɑzin	ʤihɑzɯn
kuruluʃHHn	kuruluʃɯɯn	kuruluʃuun
kutlH	kutlɯ	kutlu
hususDA	hususdɑ	husustɑ
geʧDHkDAn	geʧdikden	geʧtikten
kyltyrHn	kyltyrin	kyltyryn
bugynHn	bugynin	bugynyn
zorunlulHk	zorunlulɯk	zorunluluk
tipDA	tipde	tipte
tɑleplAr	tɑleplɑr	tɑlepler
silɑhlAr	silɑhler	silɑhlɑr
politikɑHHn	politikɑɯin	politikɑɯɯn
olguH	olguɯ	olguu
gynmHzHn	gynmizin	gynmyzyn
ojH	ojɯ	oju
suʧlH	suʧlɯ	suʧlu
øzH	øzi	øzy
kentDA	kentde	kentte
bulunHp	bulunɯp	bulunup
hususH	hususɯ	hususu
huzurlH	huzurlɯ	huzurlu
suʧHn	suʧɯn	suʧun
toplumHHn	toplumɯɯn	toplumuun
tutumH	tutumɯ	tutumu
etmADAn	etmeden	etmeten
kokuH	kokuɯ	kokuu
stɑtyH	stɑtyɯ	stɑtyy
turH	turɯ	turu
usullArH	usullɑrɯ	usulleri
fɑktørlArHn	fɑktørlɑrɯn	fɑktørlerin
kojHp	kojɯp	kojup
jyryrlykDA	jyryrlykde	jyryrlykte
enflɑsjonHn	enflɑsjonɯn	enflɑsjonun
rɑporHHn	rɑporɯɯn	rɑporuun
jyryrlykDAn	jyryrlykden	jyryrlykten
orduHHn	orduɯɯn	orduuun
ujumH	ujumɯ	ujumu
bejɑnnɑmeH	bejɑnnɑmeɯ	bejɑnnɑmei
dujDHklArH	dujdɯklɑrɯ	dujduklɑrɯ
kokulH	kokulɯ	kokulu
okulmHz	okulmɯz	okulmuz
tijɑtroH	tijɑtroɯ	tijɑtrou
ʧɑlɯʃDHklArH	ʧɑlɯʃdɯklɑrɯ	ʧɑlɯʃtɯklɑrɯ
ølʧymH	ølʧymi	ølʧymy
ujruklH	ujruklɯ	ujruklu
borʧlH	borʧlɯ	borʧlu
kɯlɑvuzH	kɯlɑvuzɯ	kɯlɑvuzu
kɑtDA	kɑtdɑ	kɑttɑ
kontrollArH	kontrollɑrɯ	kontrolleri
bɑʃkentH	bɑʃkentɯ	bɑʃkenti
vyʤutDA	vyʤutdɑ	vyʤuttɑ
jykymlHlHklArH	jykymlilikleri	jykymlylykleri
koordinɑtørH	koordinɑtøri	koordinɑtøry
orduHn	orduɯn	orduun
sunumH	sunumɯ	sunumu
metodlArH	metodleri	metodlɑrɯ
semptomlAr	semptomler	semptomlɑr
bitDHkDAn	bitdikden	bittikten
etDHkDAn	etdikden	ettikten
jolHHn	jolɯɯn	joluun
virysH	virysi	virysy
yʧlH	yʧli	yʧly
byjyklHkDA	byjyklikde	byjyklykte
bɑʃvuruHn	bɑʃvuruɯn	bɑʃvuruun
dønHʃH	døniʃi	dønyʃy
enfeksijonH	enfeksijoni	enfeksijonu
kusursHz	kusursɯz	kusursuz
ørtyH	ørtyi	ørtyy
sɑɑtA	sɑɑtɑ	sɑɑte
telefonlAr	telefonler	telefonlɑr
ʤezɑHHn	ʤezɑɯin	ʤezɑɯɯn
hɑllAr	hɑllɑr	hɑller
mɑsonlHk	mɑsonlɯk	mɑsonluk
ɑlkollH	ɑlkollɯ	ɑlkolly
rektørH	rektøri	rektøry
kɑleH	kɑleɯ	kɑlei
jɑpmADAn	jɑpmɑdɑn	jɑpmɑtɑn
joɰunlHk	joɰunlɯk	joɰunluk
bytynH	bytyni	bytyny
doɰHʃ	doɰɯʃ	doɰuʃ
fonHn	fonɯn	fonun
prɑtikDA	prɑtikde	prɑtikte
syrymH	syrymi	syrymy
bɑroH	bɑroɯ	bɑrou
gøzHn	gøzin	gøzyn
opsijonlAr	opsijonler	opsijonlɑr
tesisDA	tesisde	tesiste
rektørlHk	rektørlik	rektørlyk
ɑlbymH	ɑlbymɯ	ɑlbymy
doktorH	doktori	doktoru
hɑstɑlɯkDAn	hɑstɑlɯkdɑn	hɑstɑlɯktɑn
ørgytHHn	ørgytiin	ørgytyyn
hɑjɑlH	hɑjɑlɯ	hɑjɑli
søzHn	søzin	søzyn
ønH	øni	øny
bytynlHk	bytynlik	bytynlyk
bozuklHk	bozuklɯk	bozukluk
tɯpDA	tɯpdɑ	tɯptɑ
bursH	bursɯ	bursu
gøryntyH	gøryntyi	gøryntyy
nitelikDAki	nitelikdeki	nitelikteki
hizmetDAn	hizmetden	hizmetten
mɑkbuzH	mɑkbuzɯ	mɑkbuzu
polislArHn	polislɑrin	polislerin
hɑrfH	hɑrfɯ	hɑrfi
tɑbloHn	tɑbloɯn	tɑbloun
jolsuzlHk	jolsuzlɯk	jolsuzluk
depoH	depoi	depou
miljonA	miljone	miljonɑ
tonH	tonɯ	tonu
køpryH	køpryi	køpryy
sɑɑtDAn	sɑɑtdɑn	sɑɑtten
ystDA	ystde	ystte
korkuH	korkuɯ	korkuu
onurlH	onurlɯ	onurlu
bɑkHʃDA	bɑkɯʃdɑ	bɑkɯʃtɑ
entegrɑsjonH	entegrɑsjonɯ	entegrɑsjonu
tɑmɑmlADHkDAn	tɑmɑmlɑdɯkdɑn	tɑmɑmlɑdɯktɑn
tɑrɑfDAki	tɑrɑfdɑki	tɑrɑftɑki
jyryrlykDAki	jyryrlykdeki	jyryrlykteki
ørnekDA	ørnekde	ørnekte
devletDAn	devletden	devletten
mydyrHn	mydyrin	mydyryn
sonsHzA	sonsɯzɑ	sonsuzɑ
ømyrlH	ømyrli	ømyrly
yʧH	yʧi	yʧy
festivɑlH	festivɑlɯ	festivɑli
komisjonHHn	komisjoniin	komisjonuun
hɯzHHn	hɯziin	hɯzɯɯn
