uf	pred	sf
gynH	gyni	gyny
oHn	oɯn	oun
hɑlA	hɑlɑ	hɑle
durumH	durumɯ	durumu
hɑlDA	hɑldɑ	hɑlde
yʧnʤH	yʧnʤi	yʧnʤy
gyʧlH	gyʧli	gyʧly
mydyrH	mydyri	mydyry
dikkɑtA	dikkɑtɑ	dikkɑte
kodH	kodɯ	kodu
rɑporH	rɑporɯ	rɑporu
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bugynA	bugynɑ	bugyne
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
formH	formɯ	formu
kɑnunH	kɑnunɯ	kɑnunu
okulH	okulɯ	okulu
tyrH	tyri	tyry
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
tɑrihDAn	tɑrihden	tɑrihten
sektørH	sektøri	sektøry
jɑpDHklArH	jɑpdɯklɑrɯ	jɑptɯklɑrɯ
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
søzH	søzi	søzy
uzɑkDAn	uzɑkdɑn	uzɑktɑn
gynHn	gynin	gynyn
yrynH	yryni	yryny
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
kuruluʃH	kuruluʃɯ	kuruluʃu
sektørHn	sektørin	sektøryn
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
yrynHn	yrynin	yrynyn
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
etDHklArH	etdikleri	ettikleri
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
konulH	konulɯ	konulu
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
toplumH	toplumɯ	toplumu
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefonɯ	telefonu
døkymH	døkymi	døkymy
tymH	tymi	tymy
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ojunH	ojunɯ	ojunu
mutlulHk	mutlulɯk	mutluluk
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
gynmHzA	gynmize	gynmyze
kɑblosHz	kɑblosɯz	kɑblosuz
kurtulHʃ	kurtulɯʃ	kurtuluʃ
notH	notɯ	notu
