uf	pred	sf
durumH	durumɯ	durumu
gyʧlH	gyʧli	gyʧly
mydyrH	mydyri	mydyry
kurumH	kurumɯ	kurumu
kodH	kodɯ	kodu
sorumlH	sorumlɯ	sorumlu
gynmHzDA	gynmizde	gynmyzde
olDHklArH	oldɯklerɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
toplumHn	toplumɯn	toplumun
formH	formɯ	formu
enstityH	enstityi	enstityy
kɑnunH	kɑnunɯ	kɑnunu
okulH	okulɯ	okulu
tyrH	tyri	tyry
komisjonH	komisjonɯ	komisjonu
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
sektørH	sektøri	sektøry
bojH	bojɯ	boju
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
søzH	søzi	søzy
uzɑkDAn	uzɑkdɑn	uzɑktɑn
gynHn	gynin	gynyn
yrynH	yryni	yryny
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
olmAlArH	olmɑlerɯ	olmɑlɑrɯ
kuruluʃH	kuruluʃɯ	kuruluʃu
ystH	ysti	ysty
sektørHn	sektørin	sektøryn
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
yrynHn	yrynin	yrynyn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
kɑnunHHn	kɑnunɯɯn	kɑnunuun
sonuʧDA	sonuʧdɑ	sonuʧtɑ
konulH	konulɯ	konulu
kyltyrH	kyltyri	kyltyry
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
toplumH	toplumɯ	toplumu
silɑhlH	silɑhli	silɑhlɯ
geleʤekDA	geleʤekde	geleʤekte
køjH	køji	køjy
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
gøryʃH	gøryʃi	gøryʃy
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefonɯ	telefonu
døkymH	døkymi	døkymy
sempozjumH	sempozjumɯ	sempozjumu
tymH	tymi	tymy
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ojunH	ojunɯ	ojunu
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
fɑktørlAr	fɑktørlɑr	fɑktørler
gynmHzA	gynmize	gynmyze
kurtulHʃ	kurtulɯʃ	kurtuluʃ
notH	notɯ	notu
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
jønetmelikDA	jønetmelikde	jønetmelikte
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
bojutH	bojutɯ	bojutu
sɑɑtDA	sɑɑtdɑ	sɑɑtte
okulHn	okulɯn	okulun
nyfusH	nyfusɯ	nyfusu
fonH	fonɯ	fonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
grupDA	grupdɑ	gruptɑ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
memurH	memurɯ	memuru
jyzH	jyzi	jyzy
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kurulHn	kurulɯn	kurulun
komutH	komutɯ	komutu
fonksijonH	fonksijonɯ	fonksijonu
hɑjɑtDA	hɑjɑtdɑ	hɑjɑttɑ
bɑʃvuruH	bɑʃvuruɯ	bɑʃvuruu
olHnʤA	olɯnʤɑ	olunʤɑ
kuruluʃHn	kuruluʃɯn	kuruluʃun
yʧDA	yʧde	yʧte
fonksijonlArH	fonksijonlɑri	fonksijonlɑrɯ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
kolH	kolɯ	kolu
doɰruH	doɰruɯ	doɰruu
ølymH	ølymi	ølymy
ʤihɑzlAr	ʤihɑzler	ʤihɑzlɑr
kuʃkusHz	kuʃkusɯz	kuʃkusuz
oluʃumH	oluʃumɯ	oluʃumu
ʤihɑzlArH	ʤihɑzlerɯ	ʤihɑzlɑrɯ
orduH	orduɯ	orduu
jyksekokulH	jyksekokulɯ	jyksekokulu
gørHnʤA	gørinʤe	gørynʤe
tuʃH	tuʃɯ	tuʃu
sonsHz	sonsɯz	sonsuz
vɑrolAn	vɑrolen	vɑrolɑn
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
dikkɑtH	dikkɑtɯ	dikkɑti
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
konumH	konumɯ	konumu
doɰumlH	doɰumlɯ	doɰumlu
ʧoʤuklHk	ʧoʤuklɯk	ʧoʤukluk
uʧHʃ	uʧɯʃ	uʧuʃ
jolHn	jolɯn	jolun
ʃejDAn	ʃejdɑn	ʃejden
bølymHn	bølymin	bølymyn
jykH	jyki	jyky
sorumluH	sorumluɯ	sorumluu
tɑbloH	tɑbloɯ	tɑblou
syreʧDA	syreʧde	syreʧte
orgɑnizɑsjonH	orgɑnizɑsjonɯ	orgɑnizɑsjonu
bølymHHn	bølymiin	bølymyyn
rɑporHn	rɑporɯn	rɑporun
tytynHn	tytynin	tytynyn
jyklH	jykli	jykly
tɑbloDA	tɑblode	tɑblodɑ
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
hukukHn	hukukɯn	hukukun
nyfusHn	nyfusɯn	nyfusun
nolH	nolɯ	nolu
ʧoklH	ʧoklɯ	ʧoklu
soruH	soruɯ	soruu
koʃulH	koʃulɯ	koʃulu
sytH	syti	syty
kitɑpDA	kitɑpdɑ	kitɑptɑ
jyryHʃ	jyryiʃ	jyryyʃ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
byroH	byroi	byrou
kɑbulH	kɑbulɯ	kɑbuly
kurulmHz	kurulmɯz	kurulmuz
dersDA	dersde	derste
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
tɑsɑrrufH	tɑsɑrrufɯ	tɑsɑrrufu
dostlHk	dostlɯk	dostluk
kursH	kursɯ	kursu
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kɑdroH	kɑdroɯ	kɑdrou
kurumHHn	kurumɯɯn	kurumuun
topDAn	topdɑn	toptɑn
elemɑnlArHHn	elemɑnlɑrɯin	elemɑnlɑrɯɯn
kontrollH	kontrolli	kontrolly
ɑltDA	ɑltdɑ	ɑlttɑ
menyH	menyi	menyy
motorlH	motorlɯ	motorlu
jɑʃDA	jɑʃdɑ	jɑʃtɑ
dujguH	dujguɯ	dujguu
komisjonHn	komisjonɯn	komisjonun
modylH	modyli	modyly
kollArH	kolleri	kollɑrɯ
sendromH	sendromɯ	sendromu
durumHHn	durumɯɯn	durumuun
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
plɑtformH	plɑtformɯ	plɑtformu
sorumlHlHklArH	sorumlɯlɯklɑrɯ	sorumluluklɑrɯ
olDHkDAn	oldɯkdɑn	olduktɑn
bojutDA	bojutdɑ	bojuttɑ
ørgytHn	ørgytin	ørgytyn
suʧH	suʧɯ	suʧu
sulH	sulɯ	sulu
kutuH	kutuɯ	kutuu
ojunHn	ojunɯn	ojunun
sorunHHn	sorunɯɯn	sorunuun
topH	topɯ	topu
federɑsjonH	federɑsjonɯ	federɑsjonu
dokuH	dokuɯ	dokuu
suretDA	suretde	surette
gørHp	gørip	gøryp
olHʃH	olɯʃɯ	oluʃu
geleʤekDAki	geleʤekdeki	geleʤekteki
opsijonH	opsijonɯ	opsijonu
ihtimɑlH	ihtimɑlɯ	ihtimɑli
dønHp	dønip	dønyp
nyfusHHn	nyfusɯɯn	nyfusuun
sɑnɑtDA	sɑnɑtdɑ	sɑnɑttɑ
vermADA	vermede	vermete
jykymlH	jykymli	jykymly
ɑlDHkDAn	ɑldɯkdɑn	ɑldɯktɑn
zorlHk	zorlɯk	zorluk
internetDA	internetde	internette
uzɑkDA	uzɑkdɑ	uzɑktɑ
normɑlDA	normɑldɑ	normɑlde
soruH	soruɯ	soruu
joksullHk	joksullɯk	joksulluk
ʤihɑzlArHn	ʤihɑzlerɯn	ʤihɑzlɑrɯn
koordinɑsjonH	koordinɑsjonɯ	koordinɑsjonu
dostH	dostɯ	dostu
fɑktørH	fɑktørɯ	fɑktøry
dyʃHʃ	dyʃiʃ	dyʃyʃ
ʧokDAn	ʧokdɑn	ʧoktɑn
dersDAn	dersden	dersten
ruhH	ruhɯ	ruhu
operɑsjonH	operɑsjonɯ	operɑsjonu
uzɑklɯkDA	uzɑklɯkdɑ	uzɑklɯktɑ
øjkyH	øjkyi	øjkyy
istɑsjonH	istɑsjonɯ	istɑsjonu
sɑvɑʃDA	sɑvɑʃdɑ	sɑvɑʃtɑ
øzlHk	øzlik	øzlyk
ønʤylHk	ønʤylik	ønʤylyk
kyltyrHHn	kyltyriin	kyltyryyn
hykymlH	hykymli	hykymly
geʧDHkʧA	geʧdikʧe	geʧtikʧe
jɑpDHkDAn	jɑpdɯkdɑn	jɑptɯktɑn
bolH	boli	bolu
sokɑkDA	sokɑkdɑ	sokɑktɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
gørDHklArH	gørdikleri	gørdykleri
okuHʤH	okuɯʤɯ	okuuʤu
kurulumH	kurulumɯ	kurulumu
sorunsHz	sorunsɯz	sorunsuz
bulHp	bulɯp	bulup
ɑlɯnDHkDAn	ɑlɯndɯkdɑn	ɑlɯndɯktɑn
fɑktørlArH	fɑktørlɑrɯ	fɑktørleri
sunuʤuH	sunuʤuɯ	sunuʤuu
telefonlArH	telefonleri	telefonlɑrɯ
tuzlH	tuzlɯ	tuzlu
ɑrtDHkʧA	ɑrtdɯkʧɑ	ɑrttɯkʧɑ
olmADA	olmɑdɑ	olmɑtɑ
gøryntyH	gøryntyi	gøryntyy
ʧɑpDA	ʧɑpdɑ	ʧɑptɑ
konuHHn	konuɯɯn	konuuun
motorH	motorɯ	motoru
kuruluʃHHn	kuruluʃɯɯn	kuruluʃuun
kutlH	kutlɯ	kutlu
oturHp	oturɯp	oturup
hususDA	hususdɑ	husustɑ
tɑblolAr	tɑbloler	tɑblolɑr
geʧDHkDAn	geʧdikden	geʧtikten
kyltyrHn	kyltyrin	kyltyryn
bugynHn	bugynin	bugynyn
køjlArDA	køjlɑrdɑ	køjlerde
zorunlulHk	zorunlulɯk	zorunluluk
tipDA	tipde	tipte
bɑrolAr	bɑroler	bɑrolɑr
eklAnAn	eklenɑn	eklenen
silɑhlAr	silɑhler	silɑhlɑr
iptɑlH	iptɑlɯ	iptɑli
olguH	olguɯ	olguu
gynmHzHn	gynmizin	gynmyzyn
ojH	ojɯ	oju
suʧlH	suʧlɯ	suʧlu
ʃejlArHn	ʃejlɑrin	ʃejlerin
øzH	øzi	øzy
kentDA	kentde	kentte
bulunHp	bulunɯp	bulunup
hususH	hususɯ	hususu
huzurlH	huzurlɯ	huzurlu
kodlArH	kodleri	kodlɑrɯ
suʧHn	suʧɯn	suʧun
toplumHHn	toplumɯɯn	toplumuun
tutumH	tutumɯ	tutumu
etmADAn	etmeden	etmeten
kokuH	kokuɯ	kokuu
stɑtyH	stɑtyi	stɑtyy
turH	turɯ	turu
usullArH	usullɑrɯ	usulleri
fɑktørlArHn	fɑktørlɑrɯn	fɑktørlerin
kojHp	kojɯp	kojup
jyryrlykDA	jyryrlykde	jyryrlykte
enflɑsjonHn	enflɑsjonɯn	enflɑsjonun
rɑporHHn	rɑporɯɯn	rɑporuun
