uf	pred	sf
kurulH	kurulɯ	kurulu
gynH	gyni	gyny
jolH	jolɯ	jolu
bølymH	bølymi	bølymy
durumH	durumɯ	durumu
mydyrH	mydyri	mydyry
kurumH	kurumɯ	kurumu
rɑporH	rɑporɯ	rɑporu
gynmHzDA	gynmizde	gynmyzde
sorunH	sorunɯ	sorunu
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
kɑnunHn	kɑnunɯn	kɑnunun
bɑʃDA	bɑʃdɑ	bɑʃtɑ
sonH	sonɯ	sonu
toplumHn	toplumɯn	toplumun
formH	formɯ	formu
enstityH	enstityi	enstityy
kɑnunH	kɑnunɯ	kɑnunu
okulH	okulɯ	okulu
tyrH	tyri	tyry
ønmHzDAki	ønmizdeki	ønmyzdeki
hɑllArDA	hɑllɑrdɑ	hɑllerde
kurulHHn	kurulɯɯn	kuruluun
kontrolH	kontrolɯ	kontroly
ujumlH	ujumlɯ	ujumlu
sektørH	sektøri	sektøry
jɑpDHklArH	jɑpdɯklɑrɯ	jɑptɯklɑrɯ
bojH	bojɯ	boju
tɑrɑfDAn	tɑrɑfdɑn	tɑrɑftɑn
søzH	søzi	søzy
uzɑkDAn	uzɑkdɑn	uzɑktɑn
gynHn	gynin	gynyn
yrynH	yryni	yryny
ʧøzymH	ʧøzymi	ʧøzymy
koruHʤH	koruɯʤɯ	koruuʤu
tɑrihDA	tɑrihde	tɑrihte
kuruluʃH	kuruluʃɯ	kuruluʃu
ystH	ysti	ysty
sektørHn	sektørin	sektøryn
ørgytH	ørgyti	ørgyty
rolH	rolɯ	roly
kurumHn	kurumɯn	kurumun
yrynHn	yrynin	yrynyn
olmADAn	olmɑdɑn	olmɑtɑn
ɑjɑkDA	ɑjɑkdɑ	ɑjɑktɑ
konuHn	konuɯn	konuun
sektørHHn	sektøriin	sektøryyn
sonuʧDA	sonuʧdɑ	sonuʧtɑ
konulH	konulɯ	konulu
kyltyrH	kyltyri	kyltyry
soruHn	soruɯn	soruun
hɑlH	hɑlɯ	hɑli
geleʤekDA	geleʤekde	geleʤekte
sɑɑtH	sɑɑtɯ	sɑɑti
durumHn	durumɯn	durumun
sɑlonH	sɑlonɯ	sɑlonu
telefonH	telefoni	telefonu
døkymH	døkymi	døkymy
sempozjumH	sempozjumɯ	sempozjumu
tymH	tymi	tymy
etmADA	etmede	etmete
dikkɑtlH	dikkɑtlɯ	dikkɑtli
ojunH	ojunɯ	ojunu
mutlulHk	mutlulɯk	mutluluk
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
usulH	usulɯ	usuly
ødylH	ødyli	ødyly
jyzjɯlDA	jyzjɯlde	jyzjɯldɑ
bojutlH	bojutlɯ	bojutlu
hukukH	hukukɯ	hukuku
gynmHzA	gynmize	gynmyze
notH	notɯ	notu
bulunDHklArH	bulundɯklɑrɯ	bulunduklɑrɯ
jønetmelikDA	jønetmelikde	jønetmelikte
jyzjɯlHn	jyzjɯlin	jyzjɯlɯn
nitelikDA	nitelikde	nitelikte
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
gynmHz	gynmiz	gynmyz
sɑɑtDA	sɑɑtdɑ	sɑɑtte
okulHn	okulɯn	okulun
mezunH	mezuni	mezunu
nyfusH	nyfusi	nyfusu
fonH	fonɯ	fonu
tɑrɑfDA	tɑrɑfdɑ	tɑrɑftɑ
jønlH	jønli	jønly
øzgyrlHk	øzgyrlik	øzgyrlyk
grupDA	grupdɑ	gruptɑ
geʧmiʃDA	geʧmiʃde	geʧmiʃte
geliʃmADA	geliʃmede	geliʃmete
memurH	memuri	memuru
jyzH	jyzi	jyzy
ujgunlHk	ujgunlɯk	ujgunluk
jønH	jøni	jøny
kurulHn	kurulɯn	kurulun
fonksijonH	fonksijonɯ	fonksijonu
hɑjɑtDA	hɑjɑtdɑ	hɑjɑttɑ
bɑʃvuruH	bɑʃvuruɯ	bɑʃvuruu
olHnʤA	olɯnʤɑ	olunʤɑ
kuruluʃHn	kuruluʃɯn	kuruluʃun
yʧDA	yʧde	yʧte
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
kolH	kolɯ	kolu
doɰruH	doɰruɯ	doɰruu
ølymH	ølymi	ølymy
kuʃkusHz	kuʃkusɯz	kuʃkusuz
jyksekokulH	jyksekokulɯ	jyksekokulu
gørHnʤA	gørinʤe	gørynʤe
tuʃH	tuʃɯ	tuʃu
sonsHz	sonsɯz	sonsuz
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
dikkɑtH	dikkɑtɯ	dikkɑti
bɑʃDAn	bɑʃdɑn	bɑʃtɑn
doɰumlH	doɰumlɯ	doɰumlu
ʧoʤuklHk	ʧoʤuklɯk	ʧoʤukluk
uʧHʃ	uʧɯʃ	uʧuʃ
jolHn	jolɯn	jolun
bølymHn	bølymin	bølymyn
jykH	jyki	jyky
sorumluH	sorumluɯ	sorumluu
tɑbloH	tɑbloɯ	tɑblou
syreʧDA	syreʧde	syreʧte
orgɑnizɑsjonH	orgɑnizɑsjonɯ	orgɑnizɑsjonu
bølymHHn	bølymiin	bølymyyn
rɑporHn	rɑporɯn	rɑporun
tytynHn	tytynin	tytynyn
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
hukukHn	hukukɯn	hukukun
nyfusHn	nyfusin	nyfusun
nolH	nolɯ	nolu
ʧoklH	ʧoklɯ	ʧoklu
soruH	soruɯ	soruu
koʃulH	koʃulɯ	koʃulu
sytH	syti	syty
kitɑpDA	kitɑpdɑ	kitɑptɑ
jyryHʃ	jyryiʃ	jyryyʃ
gøzH	gøzi	gøzy
køjHn	køjin	køjyn
memurlArH	memurleri	memurlɑrɯ
byroH	byroi	byrou
kɑbulH	kɑbulɯ	kɑbuly
kurulmHz	kurulmɯz	kurulmuz
dersDA	dersde	derste
gølH	gøli	gøly
gørynymH	gørynymi	gørynymy
tɑsɑrrufH	tɑsɑrrufɯ	tɑsɑrrufu
dostlHk	dostlɯk	dostluk
kursH	kursɯ	kursu
sɯnɯfDA	sɯnɯfdɑ	sɯnɯftɑ
kɑdroH	kɑdroɯ	kɑdrou
kurumHHn	kurumɯɯn	kurumuun
kontrollH	kontrollɯ	kontrolly
ɑltDA	ɑltdɑ	ɑlttɑ
menyH	menyi	menyy
motorlH	motorlɯ	motorlu
jɑʃDA	jɑʃdɑ	jɑʃtɑ
dujguH	dujguɯ	dujguu
komisjonHn	komisjonɯn	komisjonun
modylH	modyli	modyly
sendromH	sendromi	sendromu
unsurH	unsurɯ	unsuru
durumHHn	durumɯɯn	durumuun
renkDA	renkde	renkte
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
plɑtformH	plɑtformɯ	plɑtformu
sorumlHlHklArH	sorumlɯlɯklɑrɯ	sorumluluklɑrɯ
olDHkDAn	oldɯkdɑn	olduktɑn
fɑɑlijetDA	fɑɑlijetde	fɑɑlijette
bojutDA	bojutdɑ	bojuttɑ
ørgytHn	ørgytin	ørgytyn
mensuplArH	mensupleri	mensuplɑrɯ
suʧH	suʧɯ	suʧu
