uf	pred	sf
gelAn	gelɑn	gelen
olHp	olɯp	olup
yniversiteH	yniversiteɯ	yniversitei
tɑrihH	tɑrihɯ	tɑrihi
geʧAn	geʧɑn	geʧen
oHn	oɯn	oun
jolH	jolɯ	jolu
sizA	sizɑ	size
jyzDA	jyzdɑ	jyzde
verAn	verɑn	veren
syreH	syreɯ	syrei
bølymH	bølymɯ	bølymy
hizmetlArH	hizmetlɑrɯ	hizmetleri
durumH	durumɯ	durumu
elA	elɑ	ele
jerH	jerɯ	jeri
girHʃ	girɯʃ	giriʃ
dønemDA	dønemdɑ	dønemde
hɑlDA	hɑldɑ	hɑlde
jerDA	jerdɑ	jerde
kiʃiHn	kiʃiɯn	kiʃiin
øɰrenʤilArHn	øɰrenʤilɑrɯn	øɰrenʤilerin
ylkemHzDA	ylkemɯzdɑ	ylkemizde
yʧnʤH	yʧnʤɯ	yʧnʤy
yjelArH	yjelɑrɯ	yjeleri
sistemlArH	sistemlɑrɯ	sistemleri
jerA	jerɑ	jere
gyʧlH	gyʧlɯ	gyʧly
iH	iɯ	ii
yrynlArH	yrynlɑrɯ	yrynleri
gøsterAn	gøsterɑn	gøsteren
gørmA	gørmɑ	gørme
hizmetH	hizmetɯ	hizmeti
etkiH	etkiɯ	etkii
belgeH	belgeɯ	belgei
nedenH	nedenɯ	nedeni
jetkilH	jetkilɯ	jetkili
ødemA	ødemɑ	ødeme
mydyrH	mydyrɯ	mydyry
tipH	tipɯ	tipi
isteAn	isteɑn	isteen
deɰerlendirmA	deɰerlendirmɑ	deɰerlendirme
devletHn	devletɯn	devletin
dikkɑtA	dikkɑtɑ	dikkɑte
dergiH	dergiɯ	dergii
deɰiʃiklHk	deɰiʃiklɯk	deɰiʃiklik
dyzenlAnAn	dyzenlɑnɑn	dyzenlenen
iʃlemlArH	iʃlemlɑrɯ	iʃlemleri
bizH	bizɯ	bizi
deɰerlH	deɰerlɯ	deɰerli
birAr	birɑr	birer
ylkeHn	ylkeɯn	ylkein
jyzDAn	jyzdɑn	jyzden
benH	benɯ	beni
proʒeH	proʒeɯ	proʒei
iʃlemH	iʃlemɯ	iʃlemi
rɑporH	rɑporɯ	rɑporu
gørevH	gørevɯ	gørevi
bølgeDA	bølgedɑ	bølgede
olDHklArH	oldɯklɑrɯ	olduklɑrɯ
deɰerH	deɰerɯ	deɰeri
kiʃisAl	kiʃisɑl	kiʃisel
dønemH	dønemɯ	dønemi
etkilArH	etkilɑrɯ	etkileri
geliʃmA	geliʃmɑ	geliʃme
ønemH	ønemɯ	ønemi
kɑnunHn	kɑnunɯn	kɑnunun
ylkeDA	ylkedɑ	ylkede
yrynlAr	yrynlɑr	yrynler
kendiH	kendiɯ	kendii
girAn	girɑn	giren
bugynA	bugynɑ	bugyne
iʃH	iʃɯ	iʃi
kiʃilArHn	kiʃilɑrɯn	kiʃilerin
dilA	dilɑ	dile
bɑʃDA	bɑʃdɑ	bɑʃtɑ
ermAnH	ermɑnɯ	ermeni
jøntemlArH	jøntemlɑrɯ	jøntemleri
sizH	sizɯ	sizi
dyzejDA	dyzejdɑ	dyzejde
ylkelAr	ylkelɑr	ylkeler
kɑlitelH	kɑlitelɯ	kɑliteli
renklH	renklɯ	renkli
birejsAl	birejsɑl	birejsel
iʃA	iʃɑ	iʃe
ønʤeH	ønʤeɯ	ønʤei
enstityH	enstityɯ	enstityy
kɑnunH	kɑnunɯ	kɑnunu
demA	demɑ	deme
hizmetlAr	hizmetlɑr	hizmetler
jøntemH	jøntemɯ	jøntemi
listeH	listeɯ	listei
gørAn	gørɑn	gøren
ylkelArDA	ylkelɑrdɑ	ylkelerde
beledijeH	beledijeɯ	beledijei
gynDA	gyndɑ	gynde
herkesHn	herkesɯn	herkesin
verimlH	verimlɯ	verimli
gyvenlH	gyvenlɯ	gyvenli
okulH	okulɯ	okulu
derslAr	derslɑr	dersler
ʃejlAr	ʃejlɑr	ʃejler
øɰrenʤilArA	øɰrenʤilɑrɑ	øɰrenʤilere
hepH	hepɯ	hepi
iʃHn	iʃɯn	iʃin
