uf	pred	sf
hɑlDA	hɑldɑ	hɑlde
ølʧyDA	ølʧyte	ølʧyde
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
kontrolH	kontrolu	kontroly
nereDA	nerete	nerede
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
mɑddeDA	mɑddete	mɑddede
burɑDAki	burɑdeki	burɑdɑki
sɑjeDA	sɑjete	sɑjede
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
etkilAAn	etkilɑɑn	etkileen
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
mesɑʒH	mesɑʒi	mesɑʒɯ
ileriDA	ilerite	ileride
sɑɑtDA	sɑɑttɑ	sɑɑtte
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
sevijeDA	sevijete	sevijede
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
vermADAn	vermeten	vermeden
kyresAllAʃmA	kyresɑllɑʃmɑ	kyreselleʃme
kɑliteDA	kɑlitete	kɑlitede
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
yjeDAn	yjeten	yjeden
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
etmADAn	etmeten	etmeden
fotoɰrɑfH	fotoɰrɑfi	fotoɰrɑfɯ
kɑbulH	kɑbulu	kɑbuly
vɑdeDA	vɑdete	vɑdede
gerʧeklAʃmAH	gerʧeklɑʃmɑɯ	gerʧekleʃmei
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
geliʃmAlArHn	geliʃmɑlɑrɯn	geliʃmelerin
kontrollH	kontrollu	kontrolly
ylkeDAn	ylketen	ylkeden
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
penʤereDA	penʤerete	penʤerede
ɑvɑntɑʒH	ɑvɑntɑʒi	ɑvɑntɑʒɯ
deɰerlendirmAA	deɰerlendirmɑɑ	deɰerlendirmee
ylkeDAki	ylketeki	ylkedeki
tesislArHHn	tesislɑrɯɯn	tesisleriin
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
sɑnijeDA	sɑnijete	sɑnijede
ihtimɑlH	ihtimɑlɯ	ihtimɑli
jønetiʤilArHHn	jønetiʤilɑrɯɯn	jønetiʤileriin
seneDA	senete	senede
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
bɯrɑkHp	bɯrɑkip	bɯrɑkɯp
normɑlDA	normɑldɑ	normɑlde
getirmAA	getirmɑɑ	getirmee
izlAnmAH	izlɑnmɑɯ	izlenmei
etkilArHHn	etkilɑrɯɯn	etkileriin
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
menyDA	menyte	menyde
myʤɑdeleDA	myʤɑdelete	myʤɑdelede
etmAAn	etmɑɑn	etmeen
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
menyDAn	menyten	menyden
geliʃmAA	geliʃmɑɑ	geliʃmee
orɑDAki	orɑdeki	orɑdɑki
geliʃmAHn	geliʃmɑɯn	geliʃmein
olmADA	olmɑdɑ	olmɑtɑ
vermAAn	vermɑɑn	vermeen
listeDAn	listeten	listeden
myʃterilArHHn	myʃterilɑrɯɯn	myʃterileriin
suDAn	sutɑn	sudɑn
iʃlAnmAH	iʃlɑnmɑɯ	iʃlenmei
iptɑlH	iptɑlɯ	iptɑli
jøreDA	jørete	jørede
birimlArHHn	birimlɑrɯɯn	birimleriin
søzleʃmeDA	søzleʃmete	søzleʃmede
temsilʤilArHHn	temsilʤilɑrɯɯn	temsilʤileriin
usullArH	usullɑrɯ	usulleri
teknoloʒilArHHn	teknoloʒilɑrɯɯn	teknoloʒileriin
iliʃkilArHHn	iliʃkilɑrɯɯn	iliʃkileriin
girmAA	girmɑɑ	girmee
ɑrɑziDA	ɑrɑzite	ɑrɑzide
kontrollArH	kontrollɑrɯ	kontrolleri
bilmAAn	bilmɑɑn	bilmeen
iʃlArHHn	iʃlɑrɯɯn	iʃleriin
bɑrɑʒH	bɑrɑʒi	bɑrɑʒɯ
temizlAnmAH	temizlɑnmɑɯ	temizlenmei
girmADAn	girmeten	girmeden
sɑɑtA	sɑɑtɑ	sɑɑte
gelmADAn	gelmeten	gelmeden
hɑllAr	hɑllɑr	hɑller
ɑlkollH	ɑlkollu	ɑlkolly
jenilAnmAH	jenilɑnmɑɯ	jenilenmei
kiʃiDA	kiʃite	kiʃide
jɑpmADAn	jɑpmɑdɑn	jɑpmɑtɑn
ɑrɑDAki	ɑrɑdeki	ɑrɑdɑki
montɑʒH	montɑʒi	montɑʒɯ
pijɑsɑDAki	pijɑsɑdeki	pijɑsɑdɑki
bɑkHp	bɑkip	bɑkɯp
doɰuDA	doɰutɑ	doɰudɑ
mesɑfeDA	mesɑfete	mesɑfede
bølgeDAn	bølgeten	bølgeden
dergiDA	dergite	dergide
hɑjɑlH	hɑjɑlɯ	hɑjɑli
syreDAn	syreten	syreden
ilʧeDA	ilʧete	ilʧede
ekrɑnDAki	ekrɑndeki	ekrɑndɑki
mɑlzemeDAn	mɑlzemeten	mɑlzemeden
sɑɑtDAn	sɑɑttɑn	sɑɑtten
bɑkHʃDA	bɑkiʃte	bɑkɯʃtɑ
tɑmɑmlADHkDAn	tɑmɑmletikten	tɑmɑmlɑdɯktɑn
tɑrɑfDAki	tɑrɑfteki	tɑrɑftɑki
ɑlɑnlArDAki	ɑlɑnlerdeki	ɑlɑnlɑrdɑki
ɑnDAki	ɑndeki	ɑndɑki
festivɑlH	festivɑlɯ	festivɑli
syrɑtlH	syrɑtlɯ	syrɑtli
sembolH	sembolu	semboly
deɰerlendirmADA	deɰerlendirmete	deɰerlendirmede
gitmAA	gitmɑɑ	gitmee
netiʤeDA	netiʤete	netiʤede
gelirlArHHn	gelirlɑrɯɯn	gelirleriin
mɑkɑleDA	mɑkɑlete	mɑkɑlede
etrɑfH	etrɑfi	etrɑfɯ
konulArDAki	konulɑrdeki	konulɑrdɑki
jɑnDAki	jɑndeki	jɑndɑki
muɑjeneDA	muɑjenete	muɑjenede
sɑnɑjiDA	sɑnɑjite	sɑnɑjide
geʤeDA	geʤete	geʤede
mɑsrɑfH	mɑsrɑfi	mɑsrɑfɯ
tekniklArHHn	tekniklɑrɯɯn	teknikleriin
sɑnɑjilAʃmA	sɑnɑjilɑʃmɑ	sɑnɑjileʃme
telgrɑfH	telgrɑfi	telgrɑfɯ
kongreDA	kongrete	kongrede
ɑltDAki	ɑltteki	ɑlttɑki
sɯnɑvHn	sɯnɑvin	sɯnɑvɯn
yniversiteDAn	yniversiteten	yniversiteden
kentlAʃmA	kentlɑʃmɑ	kentleʃme
usullAr	usullɑr	usuller
kɑtegoriDA	kɑtegorite	kɑtegoride
normɑlA	normɑlɑ	normɑle
iʃgɑlH	iʃgɑlɯ	iʃgɑli
ʧevreDAki	ʧevreteki	ʧevredeki
ɑileDA	ɑilete	ɑilede
birliklArHHn	birliklɑrɯɯn	birlikleriin
fɑkylteDA	fɑkyltete	fɑkyltede
kɑlkHp	kɑlkip	kɑlkɯp
køʃeDA	køʃete	køʃede
gitmADAn	gitmeten	gitmeden
dereʤeDAn	dereʤeten	dereʤeden
iʃletmeDA	iʃletmete	iʃletmede
kullɑnmADA	kullɑnmɑdɑ	kullɑnmɑtɑ
sɑhneDA	sɑhnete	sɑhnede
istemAAn	istemɑɑn	istemeen
hɑrflArH	hɑrflɑrɯ	hɑrfleri
kurDHklArH	kurtuklɑrɯ	kurduklɑrɯ
demokrɑtiklAʃmA	demokrɑtiklɑʃmɑ	demokrɑtikleʃme
mɑddeDAki	mɑddeteki	mɑddedeki
deDHklArH	detikleri	dedikleri
edilAmAAn	edilɑmɑɑn	edilemeen
esnɑfH	esnɑfi	esnɑfɯ
ilerleDHkʧA	ilerletikʧe	ilerledikʧe
bilmADAn	bilmeten	bilmeden
mɑterjɑllAr	mɑterjɑllɑr	mɑterjɑller
ɑrtmADA	ɑrtmɑdɑ	ɑrtmɑtɑ
iʧeriDA	iʧerite	iʧeride
kytyphɑneDA	kytyphɑnete	kytyphɑnede
mɑterjɑlH	mɑterjɑlɯ	mɑterjɑli
ʧeʃitlArHHn	ʧeʃitlɑrɯɯn	ʧeʃitleriin
gøryʃmeDA	gøryʃmete	gøryʃmede
hɑrflAr	hɑrflɑr	hɑrfler
jɯllArDAki	jɯllɑrdeki	jɯllɑrdɑki
dyzenleDHklArH	dyzenletikleri	dyzenledikleri
mɑddeDAn	mɑddeten	mɑddeden
sɑɰlɑmADA	sɑɰlɑmɑdɑ	sɑɰlɑmɑtɑ
ʤepheDA	ʤephete	ʤephede
misɑlH	misɑlɯ	misɑli
stɑʒH	stɑʒi	stɑʒɯ
søjleDHklArH	søjletikleri	søjledikleri
kyrlAʃmA	kyrlɑʃmɑ	kyrleʃme
jetkilHlArHHn	jetkililɑrɯɯn	jetkilileriin
bytynlAʃmA	bytynlɑʃmɑ	bytynleʃme
ekonomiDAki	ekonomiteki	ekonomideki
petrolHn	petrolun	petrolyn
geʧmAAn	geʧmɑɑn	geʧmeen
kɑmuDA	kɑmutɑ	kɑmudɑ
kɑpɑsiteDA	kɑpɑsitete	kɑpɑsitede
uzɑkDAki	uzɑkteki	uzɑktɑki
bytʧeDAn	bytʧeten	bytʧeden
kɑjbetmADAn	kɑjbetmeten	kɑjbetmeden
tepeDAn	tepeten	tepeden
deɰiʃmAAn	deɰiʃmɑɑn	deɰiʃmeen
devreDA	devrete	devrede
ødemADAn	ødemeten	ødemeden
beklemADAn	beklemeten	beklemeden
inʤelemADA	inʤelemete	inʤelemede
jɑrH	jɑrɯ	jɑri
jɑʃDAki	jɑʃteki	jɑʃtɑki
devreDAn	devreten	devreden
