uf	pred	sf
konuDA	konutɑ	konudɑ
hɑlDA	hɑldɑ	hɑlde
kullAnHʤH	kullɑnuʤu	kullɑnɯʤɯ
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
iʃA	iʃɑ	iʃe
dereʤeDA	dereʤete	dereʤede
hɑllArDA	hɑllɑrdɑ	hɑllerde
geliʃAn	geliʃɑn	geliʃen
kontrolH	kontrolu	kontroly
tɑrihDAn	tɑrihden	tɑrihten
nereDA	nerete	nerede
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
tɑrihDA	tɑrihde	tɑrihte
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
olmADAn	olmɑdɑn	olmɑtɑn
burɑDAki	burɑdeki	burɑdɑki
sɑjeDA	sɑjete	sɑjede
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konuteki	konudɑki
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
kɑblosHz	kɑblosiz	kɑblosuz
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
yrynlArHHn	yrynlɑrɯɯn	yrynleriin
ileriDA	ilerite	ileride
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
kullAnHʤHnHn	kullɑnuʤunun	kullɑnɯʤɯnɯn
grupDA	grupdɑ	gruptɑ
sevijeDA	sevijete	sevijede
gerʧeklAʃAn	gerʧeklɑʃɑn	gerʧekleʃen
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
sonsHz	sonsiz	sonsuz
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
kullAnHʤHA	kullɑnuʤuɑ	kullɑnɯʤɯɑ
vermADAn	vermeten	vermeden
sɑhiplArHHn	sɑhiplɑrɯɯn	sɑhipleriin
kyresAllAʃmA	kyresɑllɑʃmɑ	kyreselleʃme
kɑliteDA	kɑlitete	kɑlitede
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
yjeDAn	yjeten	yjeden
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
kitɑpDA	kitɑpdɑ	kitɑptɑ
etmADAn	etmeten	etmeden
kɑbulH	kɑbulu	kɑbuly
vɑdeDA	vɑdete	vɑdede
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
topDAn	topdɑn	toptɑn
kontrollH	kontrollu	kontrolly
ylkeDAn	ylketen	ylkeden
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
penʤereDA	penʤerete	penʤerede
kendilArHHn	kendilɑrɯɯn	kendileriin
ijilAʃmA	ijilɑʃmɑ	ijileʃme
ylkeDAki	ylketeki	ylkedeki
tesislArHHn	tesislɑrɯɯn	tesisleriin
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
sɑnijeDA	sɑnijete	sɑnijede
ihtimɑlH	ihtimɑlɯ	ihtimɑli
jønetiʤilArHHn	jønetiʤilɑrɯɯn	jønetiʤileriin
ørgytlArHHn	ørgytlɑrɯɯn	ørgytleriin
seneDA	senete	senede
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
ɑlDHkDAn	ɑltɯktɑn	ɑldɯktɑn
kullɑnDHklArH	kullɑntɯklɑrɯ	kullɑndɯklɑrɯ
normɑlDA	normɑldɑ	normɑlde
etkilArHHn	etkilɑrɯɯn	etkileriin
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
menyDA	menyte	menyde
myʤɑdeleDA	myʤɑdelete	myʤɑdelede
jɑpAʤAklArH	jɑpeʤekleri	jɑpɑʤɑklɑrɯ
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
menyDAn	menyten	menyden
jɑʃɑDHklArH	jɑʃɑtɯklɑrɯ	jɑʃɑdɯklɑrɯ
orɑDAki	orɑdeki	orɑdɑki
ɑlɯnDHkDAn	ɑlɯntɯktɑn	ɑlɯndɯktɑn
olmADHkʧA	olmɑtɯkʧɑ	olmɑdɯkʧɑ
olmADA	olmɑdɑ	olmɑtɑ
ʧɑpDA	ʧɑpdɑ	ʧɑptɑ
listeDAn	listeten	listeden
ʧevreDA	ʧevrete	ʧevrede
myʃterilArHHn	myʃterilɑrɯɯn	myʃterileriin
suDAn	sutɑn	sudɑn
bilgilArnHzH	bilgilɑrnɯzɯ	bilgilernizi
geʧmiʃA	geʧmiʃɑ	geʧmiʃe
tipDA	tipde	tipte
durumDAki	durumdeki	durumdɑki
iptɑlH	iptɑlɯ	iptɑli
birimlArHHn	birimlɑrɯɯn	birimleriin
søzleʃmeDA	søzleʃmete	søzleʃmede
temsilʤilArHHn	temsilʤilɑrɯɯn	temsilʤileriin
usullArH	usullɑrɯ	usulleri
teknoloʒilArHHn	teknoloʒilɑrɯɯn	teknoloʒileriin
iliʃkilArHHn	iliʃkilɑrɯɯn	iliʃkileriin
ɑrɑziDA	ɑrɑzite	ɑrɑzide
kontrollArH	kontrollɑrɯ	kontrolleri
jetiʃAn	jetiʃɑn	jetiʃen
iʃlArHHn	iʃlɑrɯɯn	iʃleriin
girmADAn	girmeten	girmeden
sɑɑtA	sɑɑtɑ	sɑɑte
gelmADAn	gelmeten	gelmeden
hɑllAr	hɑllɑr	hɑller
ɑlkollH	ɑlkollu	ɑlkolly
kiʃiDA	kiʃite	kiʃide
tyrlArHHn	tyrlɑrɯɯn	tyrleriin
jɑpmADAn	jɑpmɑdɑn	jɑpmɑtɑn
ɑrɑDAki	ɑrɑdeki	ɑrɑdɑki
pijɑsɑDAki	pijɑsɑdeki	pijɑsɑdɑki
