uf	pred	sf
dynjɑDA	dynjɑtɑ	dynjɑdɑ
ɑrɑDA	ɑrɑtɑ	ɑrɑdɑ
dikkɑtA	dikkɑtɑ	dikkɑte
ortɑDAn	ortɑtɑn	ortɑdɑn
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
fiziksAl	fiziksɑl	fiziksel
orɑDA	orɑtɑ	orɑdɑ
burɑDAn	burɑtɑn	burɑdɑn
olmADAn	olmɑtɑn	olmɑdɑn
hɑllArDA	hɑllɑrdɑ	hɑllerde
kontrolH	kontrolu	kontroly
nereDA	nerete	nerede
kuruluʃH	kuruluʃi	kuruluʃu
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
mɑddeDA	mɑddete	mɑddede
burɑDAki	burɑdeki	burɑdɑki
ryjɑDA	ryjɑtɑ	ryjɑdɑ
sɑjeDA	sɑjete	sɑjede
ʤinsAl	ʤinsɑl	ʤinsel
sonuʧDA	sonuʧdɑ	sonuʧtɑ
ʧɑlɯʃmADA	ʧɑlɯʃmɑtɑ	ʧɑlɯʃmɑdɑ
ɑʃɑmɑDA	ɑʃɑmɑtɑ	ɑʃɑmɑdɑ
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
hɑftɑDA	hɑftɑtɑ	hɑftɑdɑ
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
rɑhɑtsHz	rɑhɑtsiz	rɑhɑtsɯz
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
tɑrihsAl	tɑrihsɑl	tɑrihsel
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
olmAksHzHn	olmɑksizin	olmɑksɯzɯn
nereDAn	nereten	nereden
hɑstɑDA	hɑstɑtɑ	hɑstɑdɑ
orɑDAn	orɑtɑn	orɑdɑn
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
ileriDA	ilerite	ileride
ujgulɑmɑDA	ujgulɑmɑtɑ	ujgulɑmɑdɑ
sɑɑtDA	sɑɑttɑ	sɑɑtte
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
sevijeDA	sevijete	sevijede
ortɑDA	ortɑtɑ	ortɑdɑ
noktɑDAn	noktɑtɑn	noktɑdɑn
kuruluʃHn	kuruluʃin	kuruluʃun
yʧDA	yʧde	yʧte
pijɑsɑDA	pijɑsɑtɑ	pijɑsɑdɑ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
kɑrʃɯmHzA	kɑrʃɯmyze	kɑrʃɯmɯzɑ
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
hɑksHz	hɑksiz	hɑksɯz
tuʃH	tuʃi	tuʃu
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
jɑpmAnHz	jɑpmɑniz	jɑpmɑnɯz
uʧHʃ	uʧiʃ	uʧuʃ
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
syreʧDA	syreʧde	syreʧte
hɑvɑDA	hɑvɑtɑ	hɑvɑdɑ
vermADAn	vermeten	vermeden
bɑʃlɑmADAn	bɑʃlɑmɑtɑn	bɑʃlɑmɑdɑn
sɑhiplArHHn	sɑhiplɑrɯɯn	sɑhipleriin
kɑliteDA	kɑlitete	kɑlitede
yjeDAn	yjeten	yjeden
ɑlmADAn	ɑlmɑtɑn	ɑlmɑdɑn
istɑtistiksAl	istɑtistiksɑl	istɑtistiksel
duruʃmɑDA	duruʃmɑtɑ	duruʃmɑdɑ
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
etmADAn	etmeten	etmeden
kɑbulH	kɑbulu	kɑbuly
sɯrɑDAn	sɯrɑtɑn	sɯrɑdɑn
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
dɑkikɑDA	dɑkikɑtɑ	dɑkikɑdɑ
ɑrɑDAn	ɑrɑtɑn	ɑrɑdɑn
kontrollH	kontrollu	kontrolly
jɑpmADAn	jɑpmɑtɑn	jɑpmɑdɑn
olmAnHz	olmɑniz	olmɑnɯz
dɑvɑDA	dɑvɑtɑ	dɑvɑdɑ
ylkeDAn	ylketen	ylkeden
penʤereDA	penʤerete	penʤerede
kendilArHHn	kendilɑrɯɯn	kendileriin
zihinsAl	zihinsɑl	zihinsel
ʧɑlɯʃmAlArmHz	ʧɑlɯʃmɑlermiz	ʧɑlɯʃmɑlɑrmɯz
firmɑmHz	firmɑmiz	firmɑmɯz
suʧH	suʧi	suʧu
ijilAʃmA	ijilɑʃmɑ	ijileʃme
ylkeDAki	ylketeki	ylkedeki
hɑlkmHzHn	hɑlkmizin	hɑlkmɯzɯn
mɑtemɑtiksAl	mɑtemɑtiksɑl	mɑtemɑtiksel
tesislArHHn	tesislɑrɯɯn	tesisleriin
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
olHʃH	oliʃi	oluʃu
ɑrkɑdɑʃlArmHz	ɑrkɑdɑʃlermiz	ɑrkɑdɑʃlɑrmɯz
ihtimɑlH	ihtimɑlɯ	ihtimɑli
sɑhɑDA	sɑhɑtɑ	sɑhɑdɑ
jønetiʤilArHHn	jønetiʤilɑrɯɯn	jønetiʤileriin
seneDA	senete	senede
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
ɑlDHkDAn	ɑltɯktɑn	ɑldɯktɑn
kullɑnDHklArH	kullɑntɯklɑrɯ	kullɑndɯklɑrɯ
odɑDA	odɑtɑ	odɑdɑ
binɑDA	binɑtɑ	binɑdɑ
elektriksAl	elektriksɑl	elektriksel
bitkisAl	bitkisɑl	bitkisel
etkilArHHn	etkilɑrɯɯn	etkileriin
kɑlmADAn	kɑlmɑtɑn	kɑlmɑdɑn
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
menyDA	menyte	menyde
geʧDHkʧA	geʧdikʧe	geʧtikʧe
konuʃmADA	konuʃmɑtɑ	konuʃmɑdɑ
myʤɑdeleDA	myʤɑdelete	myʤɑdelede
jɑpAʤAklArH	jɑpeʤekleri	jɑpɑʤɑklɑrɯ
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
bɑʃkɑnmHz	bɑʃkɑnmiz	bɑʃkɑnmɯz
ɑrɑʃtɯrmADA	ɑrɑʃtɯrmɑtɑ	ɑrɑʃtɯrmɑdɑ
menyDAn	menyten	menyden
jɑʃɑDHklArH	jɑʃɑtɯklɑrɯ	jɑʃɑdɯklɑrɯ
orɑDAki	orɑdeki	orɑdɑki
ɑlɯnDHkDAn	ɑlɯntɯktɑn	ɑlɯndɯktɑn
olmADHkʧA	olmɑtɯkʧɑ	olmɑdɯkʧɑ
listeDAn	listeten	listeden
ʧevreDA	ʧevrete	ʧevrede
geʧDHkDAn	geʧdikten	geʧtikten
myʃterilArHHn	myʃterilɑrɯɯn	myʃterileriin
suDAn	sutɑn	sudɑn
odɑmHz	odɑmiz	odɑmɯz
iptɑlH	iptɑlɯ	iptɑli
rɑhɑtsHzlHk	rɑhɑtsizlik	rɑhɑtsɯzlɯk
doɰɑDA	doɰɑtɑ	doɰɑdɑ
jøreDA	jørete	jørede
tɑrɑfsHz	tɑrɑfsiz	tɑrɑfsɯz
etkilAHʤH	etkilɑɯʤɯ	etkileiʤi
søzleʃmeDA	søzleʃmete	søzleʃmede
temsilʤilArHHn	temsilʤilɑrɯɯn	temsilʤileriin
bilgisɑjɑrnHzA	bilgisɑjɑrnize	bilgisɑjɑrnɯzɑ
teknoloʒilArHHn	teknoloʒilɑrɯɯn	teknoloʒileriin
ɑrkɑdɑʃmHz	ɑrkɑdɑʃmiz	ɑrkɑdɑʃmɯz
iliʃkilArHHn	iliʃkilɑrɯɯn	iliʃkileriin
sɑbɑhH	sɑbɑhi	sɑbɑhɯ
ɑrɑziDA	ɑrɑzite	ɑrɑzide
kontrollArH	kontrollɑrɯ	kontrolleri
dinsAl	dinsɑl	dinsel
fɯkrɑDA	fɯkrɑtɑ	fɯkrɑdɑ
ɑrɑmHzDA	ɑrɑmizde	ɑrɑmɯzdɑ
iʃlArHHn	iʃlɑrɯɯn	iʃleriin
girmADAn	girmeten	girmeden
lirɑDAn	lirɑtɑn	lirɑdɑn
birɑrɑDA	birɑrɑtɑ	birɑrɑdɑ
sɑɑtA	sɑɑtɑ	sɑɑte
gelmADAn	gelmeten	gelmeden
hɑllAr	hɑllɑr	hɑller
ɑlkollH	ɑlkollu	ɑlkolly
ɑlmAnHz	ɑlmɑniz	ɑlmɑnɯz
kiʃiDA	kiʃite	kiʃide
lisɑnssHz	lisɑnssiz	lisɑnssɯz
