uf	pred	sf
burɑDA	burɑtɑ	burɑdɑ
konuDA	konutɑ	konudɑ
hɑlA	hɑlɑ	hɑle
dynjɑDA	dynjɑtɑ	dynjɑdɑ
hɑlDA	hɑltɑ	hɑlde
yʧnʤH	yʧnʤi	yʧnʤy
dikkɑtA	dikkɑtɑ	dikkɑte
ølʧyDA	ølʧyte	ølʧyde
bølgeDA	bølgete	bølgede
olDHklArH	oltikleri	olduklɑrɯ
syreDA	syrete	syrede
orɑDA	orɑtɑ	orɑdɑ
olmADAn	olmɑtɑn	olmɑdɑn
hɑllArDA	hɑllɑrdɑ	hɑllerde
kontrolH	kontrolu	kontroly
nereDA	nerete	nerede
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
rolH	rolu	roly
dynjɑDAki	dynjɑteki	dynjɑdɑki
mɑddeDA	mɑddete	mɑddede
ryjɑDA	ryjɑtɑ	ryjɑdɑ
ɑʃɑmɑDA	ɑʃɑmɑtɑ	ɑʃɑmɑdɑ
hɑlH	hɑlɯ	hɑli
jolDA	joltɑ	joldɑ
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
etkilAAn	etkilɑɑn	etkileen
jɯlDAn	jɯltɑn	jɯldɑn
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
jyzjɯlDA	jyzjɯltɑ	jyzjɯldɑ
nereDAn	nereten	nereden
hɑstɑDA	hɑstɑtɑ	hɑstɑdɑ
orɑDAn	orɑtɑn	orɑdɑn
ileriDA	ilerite	ileride
okulDA	okultɑ	okuldɑ
ɑʧɯklɑmADA	ɑʧɯklɑmɑtɑ	ɑʧɯklɑmɑdɑ
kiʃiDAn	kiʃiten	kiʃiden
jolDAn	joltɑn	joldɑn
sevijeDA	sevijete	sevijede
ortɑDA	ortɑtɑ	ortɑdɑ
noktɑDAn	noktɑtɑn	noktɑdɑn
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
elDAn	elten	elden
dilDA	dilte	dilde
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
hɑvɑDA	hɑvɑtɑ	hɑvɑdɑ
vermADAn	vermeten	vermeden
bɑʃlɑmADAn	bɑʃlɑmɑtɑn	bɑʃlɑmɑdɑn
kɑliteDA	kɑlitete	kɑlitede
yjeDAn	yjeten	yjeden
ɑlmADAn	ɑlmɑtɑn	ɑlmɑdɑn
duruʃmɑDA	duruʃmɑtɑ	duruʃmɑdɑ
hɑstɑneDA	hɑstɑnete	hɑstɑnede
proʒeDA	proʒete	proʒede
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
etmADAn	etmeten	etmeden
fotoɰrɑfH	fotoɰrɑfi	fotoɰrɑfɯ
kɑbulH	kɑbulu	kɑbuly
sɯrɑDAn	sɯrɑtɑn	sɯrɑdɑn
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
dɑkikɑDA	dɑkikɑtɑ	dɑkikɑdɑ
ɑrɑDAn	ɑrɑtɑn	ɑrɑdɑn
dostlHk	dostlik	dostluk
kontrollH	kontrollu	kontrolly
jɑpmADAn	jɑpmɑtɑn	jɑpmɑdɑn
dɑvɑDA	dɑvɑtɑ	dɑvɑdɑ
tɑrɑfHn	tɑrɑfin	tɑrɑfɯn
ylkeDAn	ylketen	ylkeden
penʤereDA	penʤerete	penʤerede
