uf	pred	sf
olHp	olip	olup
zɑmɑnDA	zɑmɑntɑ	zɑmɑndɑ
konuDA	konutɑ	konudɑ
ɑnDA	ɑntɑ	ɑndɑ
yʧnʤH	yʧnʤi	yʧnʤy
jɑnDAn	jɑntɑn	jɑndɑn
dikkɑtA	dikkɑtɑ	dikkɑte
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
dereʤeDA	dereʤete	dereʤede
hɑllArDA	hɑllɑrdɑ	hɑllerde
dɯʃɯnDAki	dɯʃɯntɑki	dɯʃɯndɑki
jɑkɯnDAn	jɑkɯntɑn	jɑkɯndɑn
ekrɑnDA	ekrɑntɑ	ekrɑndɑ
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
olmADAn	olmɑdɑn	olmɑtɑn
mɑddeDA	mɑddete	mɑddede
burɑDAki	burɑdeki	burɑdɑki
sɑjeDA	sɑjete	sɑjede
sonuʧDA	sonuʧdɑ	sonuʧtɑ
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
kɑblosHz	kɑblosiz	kɑblosuz
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
notH	noti	notu
nereDAn	nereten	nereden
ɑzɯnDAn	ɑzɯntɑn	ɑzɯndɑn
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
ileriDA	ilerite	ileride
kɑnunDA	kɑnuntɑ	kɑnundɑ
sɑɑtDA	sɑɑttɑ	sɑɑtte
kiʃiDAn	kiʃiten	kiʃiden
plɑnDA	plɑntɑ	plɑndɑ
