uf	pred	sf
konuDA	konutɑ	konudɑ
hɑlDA	hɑldɑ	hɑlde
jɯllArDA	jɯllɑrtɑ	jɯllɑrdɑ
dikkɑtA	dikkɑtɑ	dikkɑte
durumlArDA	durumlɑrtɑ	durumlɑrdɑ
ølʧyDA	ølʧyte	ølʧyde
konulArDA	konulɑrtɑ	konulɑrdɑ
ylkeDA	ylkete	ylkede
dereʤeDA	dereʤete	dereʤede
hɑllArDA	hɑllɑrtɑ	hɑllerde
miktɑrDA	miktɑrtɑ	miktɑrdɑ
kontrolH	kontrolu	kontroly
tɑrihDAn	tɑrihden	tɑrihten
ɑlɑnlArDA	ɑlɑnlɑrtɑ	ɑlɑnlɑrdɑ
nereDA	nerete	nerede
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
olmADAn	olmɑdɑn	olmɑtɑn
mɑddeDA	mɑddete	mɑddede
burɑDAki	burɑdeki	burɑdɑki
ʧoʤuklArDA	ʧoʤuklɑrtɑ	ʧoʤuklɑrdɑ
sɑjeDA	sɑjete	sɑjede
sonuʧDA	sonuʧdɑ	sonuʧtɑ
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ʧɑlɯʃmAlArDA	ʧɑlɯʃmɑlɑrtɑ	ʧɑlɯʃmɑlɑrdɑ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
nereDAn	nereten	nereden
koʃullArDA	koʃullɑrtɑ	koʃullɑrdɑ
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
ileriDA	ilerite	ileride
sɑɑtDA	sɑɑttɑ	sɑɑtte
rɑporDA	rɑportɑ	rɑpordɑ
sevijeDA	sevijete	sevijede
geʧmiʃDA	geʧmiʃde	geʧmiʃte
yʧDA	yʧde	yʧte
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
iʃDAn	iʃden	iʃten
verDHklArH	vertikleri	verdikleri
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
ortɑmlArDA	ortɑmlɑrtɑ	ortɑmlɑrdɑ
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
okullArDA	okullɑrtɑ	okullɑrdɑ
ʃɑrtlArDA	ʃɑrtlɑrtɑ	ʃɑrtlɑrdɑ
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
syreʧDA	syreʧde	syreʧte
kɑdɯnlArDA	kɑdɯnlɑrtɑ	kɑdɯnlɑrdɑ
vermADAn	vermeten	vermeden
sɑhiplArHHn	sɑhiplɑrɯɯn	sɑhipleriin
kɑliteDA	kɑlitete	kɑlitede
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
yjeDAn	yjeten	yjeden
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
etmADAn	etmeten	etmeden
kɑbulH	kɑbulu	kɑbuly
vɑdeDA	vɑdete	vɑdede
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
kontrollH	kontrollu	kontrolly
jɯllArDAn	jɯllɑrtɑn	jɯllɑrdɑn
bilgisɑjɑrDA	bilgisɑjɑrtɑ	bilgisɑjɑrdɑ
kɑjnɑklArDAn	kɑjnɑklɑrtɑn	kɑjnɑklɑrdɑn
ujgulɑmɑlArDA	ujgulɑmɑlɑrtɑ	ujgulɑmɑlɑrdɑ
ylkeDAn	ylketen	ylkeden
ɑlmADA	ɑlmɑdɑ	ɑlmɑtɑ
penʤereDA	penʤerete	penʤerede
burɑlArDA	burɑlɑrtɑ	burɑlɑrdɑ
kendilArHHn	kendilɑrɯɯn	kendileriin
ʧɑlɯʃmAlArmHz	ʧɑlɯʃmɑlermiz	ʧɑlɯʃmɑlɑrmɯz
ijilAʃmA	ijilɑʃmɑ	ijileʃme
ylkeDAki	ylketeki	ylkedeki
miktɑrlArDA	miktɑrlɑrtɑ	miktɑrlɑrdɑ
tesislArHHn	tesislɑrɯɯn	tesisleriin
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
sɑnijeDA	sɑnijete	sɑnijede
ɑrkɑdɑʃlArmHz	ɑrkɑdɑʃlermiz	ɑrkɑdɑʃlɑrmɯz
ihtimɑlH	ihtimɑlɯ	ihtimɑli
jønetiʤilArHHn	jønetiʤilɑrɯɯn	jønetiʤileriin
seneDA	senete	senede
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
kurumlArDA	kurumlɑrtɑ	kurumlɑrdɑ
normɑlDA	normɑldɑ	normɑlde
orɑnlArDA	orɑnlɑrtɑ	orɑnlɑrdɑ
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
menyDA	menyte	menyde
toplɑntɯlArDA	toplɑntɯlɑrtɑ	toplɑntɯlɑrdɑ
pɑzɑrDA	pɑzɑrtɑ	pɑzɑrdɑ
myʤɑdeleDA	myʤɑdelete	myʤɑdelede
jɑpAʤAklArH	jɑpeʤekleri	jɑpɑʤɑklɑrɯ
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
ʧɑlɯʃmADA	ʧɑlɯʃmɑdɑ	ʧɑlɯʃmɑtɑ
sɑɑtlArDA	sɑɑtlɑrtɑ	sɑɑtlerde
gørDHklArH	gørtykleri	gørdykleri
ɑjlArDA	ɑjlɑrtɑ	ɑjlɑrdɑ
menyDAn	menyten	menyden
vɑkɑlArDA	vɑkɑlɑrtɑ	vɑkɑlɑrdɑ
olmADA	olmɑdɑ	olmɑtɑ
kuruluʃlArDA	kuruluʃlɑrtɑ	kuruluʃlɑrdɑ
listeDAn	listeten	listeden
ʧevreDA	ʧevrete	ʧevrede
myʃterilArHHn	myʃterilɑrɯɯn	myʃterileriin
suDAn	sutɑn	sudɑn
iptɑlH	iptɑlɯ	iptɑli
