uf	pred	sf
konuDA	konutɑ	konudɑ
progrɑmH	progrɑmi	progrɑmɯ
dikkɑtA	dikkɑtɑ	dikkɑte
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
dereʤeDA	dereʤete	dereʤede
jɑpDHklArH	jɑptikleri	jɑptɯklɑrɯ
nereDA	nerete	nerede
ortɑmH	ortɑmi	ortɑmɯ
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	rolu	roly
dynjɑDAki	dynjɑdeki	dynjɑdɑki
olmADAn	olmɑdɑn	olmɑtɑn
mɑddeDA	mɑddete	mɑddede
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
burɑDAki	burɑdeki	burɑdɑki
sɑjeDA	sɑjete	sɑjede
hɑlH	hɑlɯ	hɑli
konuDAki	konutɑki	konudɑki
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑldikleri	ɑldɯklɑrɯ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
jɑʃɑmH	jɑʃɑmi	jɑʃɑmɯ
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
mesɑʒH	mesɑʒi	mesɑʒɯ
ileriDA	ilerite	ileride
sɑɑtDA	sɑɑttɑ	sɑɑtte
kɑpsɑmH	kɑpsɑmi	kɑpsɑmɯ
kiʃiDAn	kiʃiten	kiʃiden
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
sevijeDA	sevijete	sevijede
devɑmH	devɑmi	devɑmɯ
gerʧeklAʃAn	gerʧeklɑʃɑn	gerʧekleʃen
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
jɑpmADA	jɑpmɑdɑ	jɑpmɑtɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
vermADAn	vermeten	vermeden
sɑhiplArHHn	sɑhiplɑrɯɯn	sɑhipleriin
kyresAllAʃmA	kyresɑllɑʃmɑ	kyreselleʃme
tɑbloDA	tɑblotɑ	tɑblodɑ
kɑliteDA	kɑlitete	kɑlitede
bulunmADA	bulunmɑdɑ	bulunmɑtɑ
yjeDAn	yjeten	yjeden
vH	vu	vi
