uf	pred	sf
progrɑmH	progrɑmi	progrɑmɯ
dynjɑDA	dynjɑtɑ	dynjɑdɑ
hɑlDA	hɑldɑ	hɑlde
bølgeDA	bølgete	bølgede
ylkeDA	ylkete	ylkede
sɯrɑDA	sɯrɑtɑ	sɯrɑdɑ
dereʤeDA	dereʤete	dereʤede
burɑDAn	burɑtɑn	burɑdɑn
olmADAn	olmɑtɑn	olmɑdɑn
geliʃAn	geliʃɑn	geliʃen
kontrolH	kontrolu	kontroly
noktɑDA	noktɑtɑ	noktɑdɑ
deɰiʃAn	deɰiʃɑn	deɰiʃen
nereDA	nerete	nerede
ortɑmH	ortɑmi	ortɑmɯ
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	rolu	roly
dynjɑDAki	dynjɑtɑki	dynjɑdɑki
mɑddeDA	mɑddete	mɑddede
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
ryjɑDA	ryjɑtɑ	ryjɑdɑ
sɑjeDA	sɑjete	sɑjede
sonuʧDA	sonuʧdɑ	sonuʧtɑ
ɑʃɑmɑDA	ɑʃɑmɑtɑ	ɑʃɑmɑdɑ
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
ɑnlɑmH	ɑnlɑmi	ɑnlɑmɯ
hɑftɑDA	hɑftɑtɑ	hɑftɑdɑ
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
geliʃmAH	geliʃmɑɯ	geliʃmei
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
jɑʃɑmH	jɑʃɑmi	jɑʃɑmɯ
bilgilArHHn	bilgilɑrɯɯn	bilgileriin
notH	noti	notu
nereDAn	nereten	nereden
hɑstɑDA	hɑstɑtɑ	hɑstɑdɑ
orɑDAn	orɑtɑn	orɑdɑn
bɑʃlɑngɯʧDA	bɑʃlɑngɯʧdɑ	bɑʃlɑngɯʧtɑ
ileriDA	ilerite	ileride
kɑpsɑmH	kɑpsɑmi	kɑpsɑmɯ
ɑʧɯklɑmADA	ɑʧɯklɑmɑtɑ	ɑʧɯklɑmɑdɑ
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
ɑdɑmH	ɑdɑmi	ɑdɑmɯ
sevijeDA	sevijete	sevijede
girmAH	girmɑɯ	girmei
devɑmH	devɑmi	devɑmɯ
ortɑDA	ortɑtɑ	ortɑdɑ
gerʧeklAʃAn	gerʧeklɑʃɑn	gerʧekleʃen
noktɑDAn	noktɑtɑn	noktɑdɑn
yʧDA	yʧde	yʧte
pijɑsɑDA	pijɑsɑtɑ	pijɑsɑdɑ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
øɰrenʤilArHHn	øɰrenʤilɑrɯɯn	øɰrenʤileriin
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
øzellHklArHHn	øzelliklɑrɯɯn	øzellikleriin
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
syreʧDA	syreʧde	syreʧte
hɑvɑDA	hɑvɑtɑ	hɑvɑdɑ
kullAnHʤHA	kullɑnuʤuɑ	kullɑnɯʤɯɑ
vermADAn	vermeten	vermeden
bɑʃlɑmADAn	bɑʃlɑmɑtɑn	bɑʃlɑmɑdɑn
sɑhiplArHHn	sɑhiplɑrɯɯn	sɑhipleriin
tɑbloDA	tɑblotɑ	tɑblodɑ
kɑliteDA	kɑlitete	kɑlitede
yjeDAn	yjeten	yjeden
ɑlmADAn	ɑlmɑtɑn	ɑlmɑdɑn
duruʃmɑDA	duruʃmɑtɑ	duruʃmɑdɑ
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
toplɑmH	toplɑmi	toplɑmɯ
deɰerlendirmAH	deɰerlendirmɑɯ	deɰerlendirmei
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
etmADAn	etmeten	etmeden
