uf	pred	sf
hɑlDA	hɑldɑ	hɑlde
ɑrɑDA	ɑrɑtɑ	ɑrɑdɑ
ortɑDAn	ortɑtɑn	ortɑdɑn
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
orɑDA	orɑtɑ	orɑdɑ
sɯrɑDA	sɯrɑtɑ	sɯrɑdɑ
dereʤeDA	dereʤete	dereʤede
burɑDAn	burɑtɑn	burɑdɑn
olmADAn	olmɑtɑn	olmɑdɑn
hɑllArDA	hɑllɑrdɑ	hɑllerde
kontrolH	kontrolu	kontroly
tɑrihDAn	tɑrihden	tɑrihten
noktɑDA	noktɑtɑ	noktɑdɑ
nereDA	nerete	nerede
sɯnɑvH	sɯnɑvi	sɯnɑvɯ
tɑrihDA	tɑrihde	tɑrihte
rolH	rolu	roly
dynjɑDAki	dynjɑteki	dynjɑdɑki
mɑddeDA	mɑddete	mɑddede
burɑDAki	burɑteki	burɑdɑki
sɑjeDA	sɑjete	sɑjede
ʧɑlɯʃmADA	ʧɑlɯʃmɑtɑ	ʧɑlɯʃmɑdɑ
ɑʃɑmɑDA	ɑʃɑmɑtɑ	ɑʃɑmɑdɑ
hɑlH	hɑlɯ	hɑli
sɑɑtH	sɑɑtɯ	sɑɑti
hɑftɑDA	hɑftɑtɑ	hɑftɑdɑ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
mesɑʒH	mesɑʒi	mesɑʒɯ
nereDAn	nereten	nereden
hɑstɑDA	hɑstɑtɑ	hɑstɑdɑ
orɑDAn	orɑtɑn	orɑdɑn
ileriDA	ilerite	ileride
ujgulɑmɑDA	ujgulɑmɑtɑ	ujgulɑmɑdɑ
sɑɑtDA	sɑɑttɑ	sɑɑtte
ɑʧɯklɑmADA	ɑʧɯklɑmɑtɑ	ɑʧɯklɑmɑdɑ
kiʃiDAn	kiʃiten	kiʃiden
sevijeDA	sevijete	sevijede
ortɑDA	ortɑtɑ	ortɑdɑ
olHnʤA	olinʤe	olunʤɑ
noktɑDAn	noktɑtɑn	noktɑdɑn
pijɑsɑDA	pijɑsɑtɑ	pijɑsɑdɑ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
dikkɑtH	dikkɑtɯ	dikkɑti
hɑvɑDA	hɑvɑtɑ	hɑvɑdɑ
vermADAn	vermeten	vermeden
bɑʃlɑmADAn	bɑʃlɑmɑtɑn	bɑʃlɑmɑdɑn
tɑbloDA	tɑblotɑ	tɑblodɑ
kɑliteDA	kɑlitete	kɑlitede
yjeDAn	yjeten	yjeden
ɑlmADAn	ɑlmɑtɑn	ɑlmɑdɑn
duruʃmɑDA	duruʃmɑtɑ	duruʃmɑdɑ
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
etmADAn	etmeten	etmeden
fotoɰrɑfH	fotoɰrɑfi	fotoɰrɑfɯ
kɑbulH	kɑbulu	kɑbuly
vɑdeDA	vɑdete	vɑdede
sɯrɑDAn	sɯrɑtɑn	sɯrɑdɑn
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
dɑkikɑDA	dɑkikɑtɑ	dɑkikɑdɑ
ɑrɑDAn	ɑrɑtɑn	ɑrɑdɑn
kontrollH	kontrollu	kontrolly
jɑpmADAn	jɑpmɑtɑn	jɑpmɑdɑn
dɑvɑDA	dɑvɑtɑ	dɑvɑdɑ
tɑrɑfHn	tɑrɑfin	tɑrɑfɯn
ɑvɑntɑʒH	ɑvɑntɑʒi	ɑvɑntɑʒɯ
fotoɰrɑfHn	fotoɰrɑfin	fotoɰrɑfɯn
ylkeDAki	ylketeki	ylkedeki
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
sɑnijeDA	sɑnijete	sɑnijede
ɑrkɑdɑʃlArmHz	ɑrkɑdɑʃlermiz	ɑrkɑdɑʃlɑrmɯz
ihtimɑlH	ihtimɑlɯ	ihtimɑli
sɑhɑDA	sɑhɑtɑ	sɑhɑdɑ
seneDA	senete	senede
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
normɑlDA	normɑldɑ	normɑlde
odɑDA	odɑtɑ	odɑdɑ
binɑDA	binɑtɑ	binɑdɑ
kɑlmADAn	kɑlmɑtɑn	kɑlmɑdɑn
tedɑviDA	tedɑvite	tedɑvide
ekonomiDA	ekonomite	ekonomide
konuʃmADA	konuʃmɑtɑ	konuʃmɑdɑ
myʤɑdeleDA	myʤɑdelete	myʤɑdelede
jɑpAʤAklArH	jɑpeʤekleri	jɑpɑʤɑklɑrɯ
sɑɑtlAr	sɑɑtlɑr	sɑɑtler
sɑɑtlArDA	sɑɑtlɑrdɑ	sɑɑtlerde
ɑrɑʃtɯrmADA	ɑrɑʃtɯrmɑtɑ	ɑrɑʃtɯrmɑdɑ
jɑʃɑDHklArH	jɑʃɑtɯklɑrɯ	jɑʃɑdɯklɑrɯ
orɑDAki	orɑteki	orɑdɑki
olmADHkʧA	olmɑtɯkʧɑ	olmɑdɯkʧɑ
listeDAn	listeten	listeden
ʧevreDA	ʧevrete	ʧevrede
iptɑlH	iptɑlɯ	iptɑli
doɰɑDA	doɰɑtɑ	doɰɑdɑ
jøreDA	jørete	jørede
søzleʃmeDA	søzleʃmete	søzleʃmede
usullArH	usullɑrɯ	usulleri
sɑbɑhH	sɑbɑhi	sɑbɑhɯ
ɑrɑziDA	ɑrɑzite	ɑrɑzide
kontrollArH	kontrollɑrɯ	kontrolleri
sɑjfɑDAn	sɑjfɑtɑn	sɑjfɑdɑn
fɯkrɑDA	fɯkrɑtɑ	fɯkrɑdɑ
ɑrɑmHzDA	ɑrɑmizde	ɑrɑmɯzdɑ
bɑrɑʒH	bɑrɑʒi	bɑrɑʒɯ
girmADAn	girmeten	girmeden
lirɑDAn	lirɑtɑn	lirɑdɑn
sɑɑtA	sɑɑtɑ	sɑɑte
gelmADAn	gelmeten	gelmeden
hɑllAr	hɑllɑr	hɑller
ɑlkollH	ɑlkollu	ɑlkolly
kiʃiDA	kiʃite	kiʃide
ɑrɑDAki	ɑrɑteki	ɑrɑdɑki
montɑʒH	montɑʒi	montɑʒɯ
pijɑsɑDAki	pijɑsɑteki	pijɑsɑdɑki
mesɑfeDA	mesɑfete	mesɑfede
bølgeDAn	bølgeten	bølgeden
dergiDA	dergite	dergide
durmADAn	durmɑtɑn	durmɑdɑn
syreDAn	syreten	syreden
ilʧeDA	ilʧete	ilʧede
ekrɑnDAki	ekrɑndeki	ekrɑndɑki
mɑlzemeDAn	mɑlzemeten	mɑlzemeden
jɑrɯʃmɑDA	jɑrɯʃmɑtɑ	jɑrɯʃmɑdɑ
sɑɑtDAn	sɑɑttɑn	sɑɑtten
esnɑDA	esnɑtɑ	esnɑdɑ
hɑvɑDAn	hɑvɑtɑn	hɑvɑdɑn
tɑmɑmlADHkDAn	tɑmɑmlɑtɯktɑn	tɑmɑmlɑdɯktɑn
tɑrɑfDAki	tɑrɑfteki	tɑrɑftɑki
ɑlɑnlArDAki	ɑlɑnlerdeki	ɑlɑnlɑrdɑki
hɑftɑDAn	hɑftɑtɑn	hɑftɑdɑn
ɑnDAki	ɑndeki	ɑndɑki
dynjɑDAn	dynjɑtɑn	dynjɑdɑn
ɑrkɑDAn	ɑrkɑtɑn	ɑrkɑdɑn
festivɑlH	festivɑlɯ	festivɑli
syrɑtlH	syrɑtlɯ	syrɑtli
sembolH	sembolu	semboly
ɑlɯnmADAn	ɑlɯnmɑtɑn	ɑlɯnmɑdɑn
deɰerlendirmADA	deɰerlendirmete	deɰerlendirmede
sonrɑDA	sonrɑtɑ	sonrɑdɑ
netiʤeDA	netiʤete	netiʤede
birikAn	birikɑn	biriken
dosjɑDA	dosjɑtɑ	dosjɑdɑ
ʧɑlɯʃmɑmHzDA	ʧɑlɯʃmɑmizde	ʧɑlɯʃmɑmɯzdɑ
girmAnHz	girmɑnɯz	girmeniz
mɑkɑleDA	mɑkɑlete	mɑkɑlede
sɑnɑtʧHlAr	sɑnɑtʧiler	sɑnɑtʧɯlɑr
etrɑfH	etrɑfi	etrɑfɯ
konulArDAki	konulɑrdeki	konulɑrdɑki
jɑnDAki	jɑndeki	jɑndɑki
ʧɯkmADAn	ʧɯkmɑtɑn	ʧɯkmɑdɑn
muɑjeneDA	muɑjenete	muɑjenede
sɑnɑjiDA	sɑnɑjite	sɑnɑjide
geʤeDA	geʤete	geʤede
mɑsrɑfH	mɑsrɑfi	mɑsrɑfɯ
silɑhH	silɑhi	silɑhɯ
telgrɑfH	telgrɑfi	telgrɑfɯ
ɑrkɑDA	ɑrkɑtɑ	ɑrkɑdɑ
kongreDA	kongrete	kongrede
jɑsɑDA	jɑsɑtɑ	jɑsɑdɑ
ɑdɑDA	ɑdɑtɑ	ɑdɑdɑ
ɑltDAki	ɑltteki	ɑlttɑki
sɯnɑvHn	sɯnɑvin	sɯnɑvɯn
yniversiteDAn	yniversiteten	yniversiteden
usullAr	usullɑr	usuller
kɑtegoriDA	kɑtegorite	kɑtegoride
kullɑnmADAn	kullɑnmɑtɑn	kullɑnmɑdɑn
ʧoʤuklArmHzA	ʧoʤuklɑrmize	ʧoʤuklɑrmɯzɑ
normɑlA	normɑlɑ	normɑle
iʃgɑlH	iʃgɑlɯ	iʃgɑli
ʧevreDAki	ʧevreteki	ʧevredeki
ɑileDA	ɑilete	ɑilede
fɑkylteDA	fɑkyltete	fɑkyltede
køʃeDA	køʃete	køʃede
ujgulɑmADAn	ujgulɑmɑtɑn	ujgulɑmɑdɑn
gitmADAn	gitmeten	gitmeden
ʃɑhHn	ʃɑhin	ʃɑhɯn
dereʤeDAn	dereʤeten	dereʤeden
iʃletmeDA	iʃletmete	iʃletmede
bɑʃlɑDHkDAn	bɑʃlɑtɯktɑn	bɑʃlɑdɯktɑn
sɑhneDA	sɑhnete	sɑhnede
defɑDA	defɑtɑ	defɑdɑ
hɑrflArH	hɑrflɑrɯ	hɑrfleri
mɑddeDAki	mɑddeteki	mɑddedeki
deDHklArH	detikleri	dedikleri
esnɑfH	esnɑfi	esnɑfɯ
ilerleDHkʧA	ilerletikʧe	ilerledikʧe
olmADHklArH	olmɑtɯklɑrɯ	olmɑdɯklɑrɯ
topHn	topin	topun
bilmADAn	bilmeten	bilmeden
mɑnɑDA	mɑnɑtɑ	mɑnɑdɑ
mɑterjɑllAr	mɑterjɑllɑr	mɑterjɑller
iʧeriDA	iʧerite	iʧeride
kytyphɑneDA	kytyphɑnete	kytyphɑnede
mɑterjɑlH	mɑterjɑlɯ	mɑterjɑli
terminɑlH	terminɑlɯ	terminɑli
esnɑfHn	esnɑfin	esnɑfɯn
gøryʃmeDA	gøryʃmete	gøryʃmede
hɑrflAr	hɑrflɑr	hɑrfler
jɯllArDAki	jɯllɑrdeki	jɯllɑrdɑki
dyzenleDHklArH	dyzenletikleri	dyzenledikleri
mɑddeDAn	mɑddeten	mɑddeden
ʤepheDA	ʤephete	ʤephede
misɑlH	misɑlɯ	misɑli
stɑʒH	stɑʒi	stɑʒɯ
søjleDHklArH	søjletikleri	søjledikleri
tɑrihDAki	tɑrihdeki	tɑrihteki
dujmADAn	dujmɑtɑn	dujmɑdɑn
ekonomiDAki	ekonomiteki	ekonomideki
petrolHn	petrolun	petrolyn
hɑlkmHzA	hɑlkmize	hɑlkmɯzɑ
kɑpɑsiteDA	kɑpɑsitete	kɑpɑsitede
uzɑkDAki	uzɑkteki	uzɑktɑki
bytʧeDAn	bytʧeten	bytʧeden
kɑjbetmADAn	kɑjbetmeten	kɑjbetmeden
tepeDAn	tepeten	tepeden
devreDA	devrete	devrede
ødemADAn	ødemeten	ødemeden
beklemADAn	beklemeten	beklemeden
inʤelemADA	inʤelemete	inʤelemede
jɑrH	jɑrɯ	jɑri
tɑbloDAn	tɑblotɑn	tɑblodɑn
jɑʃDAki	jɑʃteki	jɑʃtɑki
devreDAn	devreten	devreden
ihlɑlH	ihlɑlɯ	ihlɑli
listeDAki	listeteki	listedeki
jorHʤH	joriʤi	joruʤu
fɑbrikɑDA	fɑbrikɑtɑ	fɑbrikɑdɑ
sinjɑlH	sinjɑlɯ	sinjɑli
firmɑDAn	firmɑtɑn	firmɑdɑn
kɑlkɯnmADA	kɑlkɯnmɑtɑ	kɑlkɯnmɑdɑ
krediDAn	krediten	krediden
medjɑDA	medjɑtɑ	medjɑdɑ
rollAr	rollɑr	roller
