uf	pred	sf
bɑʃkɑnH	bɑʃkɑni	bɑʃkɑnɯ
zɑmɑnDA	zɑmɑnde	zɑmɑndɑ
birnʤH	birnʤu	birnʤi
jolH	joli	jolu
sizA	sizɑ	size
ʧɑlɯʃmAlArH	ʧɑlɯʃmɑleri	ʧɑlɯʃmɑlɑrɯ
ɑʃɑɰɯDAki	ɑʃɑɰɯdeki	ɑʃɑɰɯdɑki
bølymH	bølymi	bølymy
progrɑmH	progrɑmi	progrɑmɯ
durumH	durumi	durumu
bɑʃɑrɯlH	bɑʃɑrɯli	bɑʃɑrɯlɯ
ʧɑlɯʃAn	ʧɑlɯʃen	ʧɑlɯʃɑn
hɑklArH	hɑkleri	hɑklɑrɯ
ɑlɑnDA	ɑlɑnde	ɑlɑndɑ
bilimsAl	bilimsɑl	bilimsel
øɰrenʤilArHn	øɰrenʤilerɯn	øɰrenʤilerin
ylkemHzDA	ylkemyzde	ylkemizde
insɑnlAr	insɑnler	insɑnlɑr
yʧnʤH	yʧnʤu	yʧnʤy
jɯllArDA	jɯllerde	jɯllɑrdɑ
ɑlɑnH	ɑlɑni	ɑlɑnɯ
vermA	vermɑ	verme
ɑdlH	ɑdli	ɑdlɯ
gøsterAn	gøsterɑn	gøsteren
jɑnH	jɑni	jɑnɯ
iʧH	iʧɯ	iʧi
hizmetH	hizmetɯ	hizmeti
sɑɰlɯklH	sɑɰlɯkli	sɑɰlɯklɯ
ødemA	ødemɑ	ødeme
mydyrH	mydyri	mydyry
tipH	tipu	tipi
insɑnlArHn	insɑnlerɯn	insɑnlɑrɯn
devletHn	devletɯn	devletin
orɑnH	orɑni	orɑnɯ
deɰiʃiklHk	deɰiʃiklɯk	deɰiʃiklik
dyzenlAnAn	dyzenlenɑn	dyzenlenen
kurumH	kurumi	kurumu
jɑdA	jɑde	jɑdɑ
doktorA	doktore	doktorɑ
rɑporH	rɑpori	rɑporu
ortɑDAn	ortɑden	ortɑdɑn
sorumlH	sorumli	sorumlu
sorunH	soruni	sorunu
ʧoʤuklAr	ʧoʤukler	ʧoʤuklɑr
ɑlArAk	ɑlerek	ɑlɑrɑk
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
kiʃisAl	kiʃisɑl	kiʃisel
sorunlArH	sorunleri	sorunlɑrɯ
geliʃmA	geliʃmɑ	geliʃme
kɑnunHn	kɑnunin	kɑnunun
dɑlH	dɑli	dɑlɯ
kɑjnɑklArH	kɑjnɑkleri	kɑjnɑklɑrɯ
girAn	girɑn	giren
sonuʧlArH	sonuʧleri	sonuʧlɑrɯ
bugynA	bugynɑ	bugyne
fiziksAl	fiziksɑl	fiziksel
kiʃilArHn	kiʃilerɯn	kiʃilerin
hɑlkHn	hɑlkin	hɑlkɯn
bɑʃDA	bɑʃte	bɑʃtɑ
sonH	soni	sonu
toplumHn	toplumyn	toplumun
insɑnHn	insɑnin	insɑnɯn
hɑzɯrlAnAn	hɑzɯrlenɑn	hɑzɯrlɑnɑn
formH	formi	formu
progrɑmlArH	progrɑmleri	progrɑmlɑrɯ
birejsAl	birejsɑl	birejsel
kɑnunH	kɑnuni	kɑnunu
demA	demɑ	deme
miktɑrH	miktɑri	miktɑrɯ
jɯllAr	jɯller	jɯllɑr
bɑkɑnH	bɑkɑni	bɑkɑnɯ
sorunlAr	sorunler	sorunlɑr
doɰAn	doɰen	doɰɑn
sɯrɑDA	sɯrɑde	sɯrɑdɑ
bɑkɑnlAr	bɑkɑnler	bɑkɑnlɑr
hɑstɑlArHn	hɑstɑlerɯn	hɑstɑlɑrɯn
jɑpArAk	jɑpɑrek	jɑpɑrɑk
ɑʧɯDAn	ɑʧɯden	ɑʧɯdɑn
iʃHn	iʃɯn	iʃin
ɑjrɯntɯlH	ɑjrɯntɯli	ɑjrɯntɯlɯ
yʤretH	yʤretɯ	yʤreti
dereʤeDA	dereʤete	dereʤede
personelHn	personelɯn	personelin
ɑjH	ɑjy	ɑjɯ
ujgulɑmɑlAr	ujgulɑmɑler	ujgulɑmɑlɑr
tyrH	tyri	tyry
sonuʧlAr	sonuʧler	sonuʧlɑr
burɑDAn	burɑden	burɑdɑn
sistemHn	sistemyn	sistemin
genʧlHk	genʧlɯk	genʧlik
jolA	jole	jolɑ
progrɑmHn	progrɑmyn	progrɑmɯn
geliʃmAlAr	geliʃmɑler	geliʃmeler
hɑstɑlArDA	hɑstɑlerde	hɑstɑlɑrdɑ
olmADAn	olmɑden	olmɑdɑn
hɑjɑtA	hɑjɑte	hɑjɑtɑ
ylkelArHn	ylkelerɯn	ylkelerin
devletH	devletɯ	devleti
vermA	vermɑ	verme
deɰiʃiklHklAr	deɰiʃiklɯkler	deɰiʃiklikler
konulAr	konuler	konulɑr
yʤretsHz	yʤretsyz	yʤretsiz
bilgilArHn	bilgilerɯn	bilgilerin
etmAH	etmɑɯ	etmei
kurulHHn	kurulɯɯn	kuruluun
detɑjlH	detɑjli	detɑjlɯ
miktɑrDA	miktɑrde	miktɑrdɑ
ylkemHzHn	ylkemyzin	ylkemizin
kuruluʃlArH	kuruluʃleri	kuruluʃlɑrɯ
ujɑrHnʤA	ujɑrɯnʤe	ujɑrɯnʤɑ
plɑnH	plɑni	plɑnɯ
syrAn	syrɑn	syren
sɯnɯrlH	sɯnɯrli	sɯnɯrlɯ
jɑjɯnlArH	jɑjɯnleri	jɑjɯnlɑrɯ
byjymA	byjymɑ	byjyme
kɑtkɯDA	kɑtkɯde	kɑtkɯdɑ
ɑlHp	ɑlip	ɑlɯp
ujumlH	ujumli	ujumlu
sistemHHn	sistemɯɯn	sistemiin
ʧɯkHʃ	ʧɯkiʃ	ʧɯkɯʃ
sektørH	sektøri	sektøry
birHHn	birɯɯn	biriin
inʤelemA	inʤelemɑ	inʤeleme
hɑlkH	hɑlku	hɑlkɯ
yjelArHHn	yjelerɯɯn	yjeleriin
ɑnlɑmlH	ɑnlɑmli	ɑnlɑmlɯ
jɑpDHklArH	jɑptɯkleri	jɑptɯklɑrɯ
bojH	bojy	boju
tɑrɑfDAn	tɑrɑfden	tɑrɑftɑn
sɑvɑʃH	sɑvɑʃi	sɑvɑʃɯ
koʃullArH	koʃulleri	koʃullɑrɯ
sɑɰlAnmAH	sɑɰlenmɑɯ	sɑɰlɑnmɑɯ
ʧɑlɯʃmAlArnA	ʧɑlɯʃmɑlernɑ	ʧɑlɯʃmɑlɑrnɑ
kuruluʃlAr	kuruluʃler	kuruluʃlɑr
ɑjDA	ɑjde	ɑjdɑ
ʃɑrtlArH	ʃɑrtleri	ʃɑrtlɑrɯ
sɯnɯrlArH	sɯnɯrleri	sɯnɯrlɑrɯ
tɑsɑrɯmH	tɑsɑrɯmi	tɑsɑrɯmɯ
søzH	søzi	søzy
konulArH	konuleri	konulɑrɯ
jɑrɑrlH	jɑrɑrli	jɑrɑrlɯ
øɰrenmA	øɰrenmɑ	øɰrenme
yjelHk	yjelɯk	yjelik
jɑkɯnDAn	jɑkɯnden	jɑkɯndɑn
firmɑlAr	firmɑler	firmɑlɑr
zɑmɑnH	zɑmɑni	zɑmɑnɯ
kurumlAr	kurumler	kurumlɑr
zɑmɑnlArDA	zɑmɑnlerde	zɑmɑnlɑrdɑ
ɑlɑnlAr	ɑlɑnler	ɑlɑnlɑr
kɑjɯtlH	kɑjɯtli	kɑjɯtlɯ
hɑstɑlɯklArH	hɑstɑlɯkleri	hɑstɑlɯklɑrɯ
iʃlemA	iʃlemɑ	iʃleme
orɑnDA	orɑnde	orɑndɑ
gynHn	gynin	gynyn
pɑjH	pɑjy	pɑjɯ
øzellHklAr	øzellɯkler	øzellikler
bilgiA	bilgiɑ	bilgie
yrynH	yryni	yryny
noktɑDA	noktɑde	noktɑdɑ
bɑzɯlArH	bɑzɯleri	bɑzɯlɑrɯ
progrɑmlAr	progrɑmler	progrɑmlɑr
hɯzH	hɯzi	hɯzɯ
toplɑntɯDA	toplɑntɯde	toplɑntɯdɑ
ʧøzymH	ʧøzymi	ʧøzymy
nereDA	nerete	nerede
sistemA	sistemɑ	sisteme
hɑstɑlAr	hɑstɑler	hɑstɑlɑr
ɑʧɯkʧA	ɑʧɯkʧe	ɑʧɯkʧɑ
inʤelAnmAH	inʤelenmɑɯ	inʤelenmei
sɯnɑvH	sɯnɑvu	sɯnɑvɯ
kɑrɑrlAr	kɑrɑrler	kɑrɑrlɑr
getirmA	getirmɑ	getirme
olɑjlAr	olɑjler	olɑjlɑr
ʃirketHn	ʃirketɯn	ʃirketin
olmAlArH	olmɑleri	olmɑlɑrɯ
bɑʃH	bɑʃi	bɑʃɯ
kɑrʃɯlɯklH	kɑrʃɯlɯkli	kɑrʃɯlɯklɯ
ekrɑnDA	ekrɑnde	ekrɑndɑ
ʃirketH	ʃirketɯ	ʃirketi
vermAA	vermɑɑ	vermee
ystH	ystɯ	ysty
gørevlHH	gørevluu	gørevlii
ɑrɑʧlArH	ɑrɑʧleri	ɑrɑʧlɑrɯ
hykymetH	hykymetɯ	hykymeti
kɑrɑrA	kɑrɑre	kɑrɑrɑ
ylkemHz	ylkemyz	ylkemiz
insɑnlArH	insɑnleri	insɑnlɑrɯ
sektørHn	sektørɯn	sektøryn
kuruluʃlArHn	kuruluʃlerɯn	kuruluʃlɑrɯn
ørgytH	ørgytɯ	ørgyty
kɑvrɑmH	kɑvrɑmi	kɑvrɑmɯ
rolH	roli	roly
milletHn	milletɯn	milletin
kurumHn	kurumyn	kurumun
dynjɑDAki	dynjɑdeki	dynjɑdɑki
yrynHn	yrynin	yrynyn
geriA	geriɑ	gerie
insɑnH	insɑni	insɑnɯ
kɑrɑrlArH	kɑrɑrleri	kɑrɑrlɑrɯ
olmADAn	olmɑden	olmɑtɑn
ɑjɑkDA	ɑjɑkte	ɑjɑktɑ
etDHklArH	ettɯkleri	ettikleri
fɑrkH	fɑrku	fɑrkɯ
esɑslArH	esɑsleri	esɑslɑrɯ
øzellHk	øzellɯk	øzellik
elemɑnlArH	elemɑnleri	elemɑnlɑrɯ
mɑddeDA	mɑddete	mɑddede
tɑmɑmH	tɑmɑmi	tɑmɑmɯ
hykymetHn	hykymetɯn	hykymetin
burɑDAki	burɑdeki	burɑdɑki
jɯllArH	jɯlleri	jɯllɑrɯ
sektørHHn	sektørɯɯn	sektøryyn
gynA	gynɑ	gyne
kurumlArH	kurumleri	kurumlɑrɯ
ʧoʤuklArDA	ʧoʤuklerde	ʧoʤuklɑrdɑ
sɑjeDA	sɑjete	sɑjede
kɑnunHHn	kɑnunɯɯn	kɑnunuun
yjelArHn	yjelerɯn	yjelerin
ʤinsAl	ʤinsɑl	ʤinsel
ʧoʤuklArH	ʧoʤukleri	ʧoʤuklɑrɯ
mɑddelArHn	mɑddelerɯn	mɑddelerin
sonuʧDA	sonuʧte	sonuʧtɑ
kɑdɯnlAr	kɑdɯnler	kɑdɯnlɑr
gørevA	gørevɑ	gøreve
hɑklH	hɑkli	hɑklɯ
jɑjɯnlAnAn	jɑjɯnlenɑn	jɑjɯnlɑnɑn
kɑpsɑmlH	kɑpsɑmli	kɑpsɑmlɯ
ʧɑlɯʃmADA	ʧɑlɯʃmɑde	ʧɑlɯʃmɑdɑ
ɑnlɑjɯʃH	ɑnlɑjɯʃi	ɑnlɑjɯʃɯ
kyltyrH	kyltyri	kyltyry
onɑjH	onɑjy	onɑjɯ
jɯlA	jɯle	jɯlɑ
ɑɰɯrlɯklH	ɑɰɯrlɯkli	ɑɰɯrlɯklɯ
konsejH	konsejy	konseji
jɑʃlH	jɑʃli	jɑʃlɯ
silɑhlH	silɑhli	silɑhlɯ
hɑreketH	hɑreketɯ	hɑreketi
ʃɑrtlAr	ʃɑrtler	ʃɑrtlɑr
hizmetlArHHn	hizmetlerɯɯn	hizmetleriin
gruplAr	grupler	gruplɑr
devɑmlH	devɑmli	devɑmlɯ
dɑvrɑnHʃ	dɑvrɑniʃ	dɑvrɑnɯʃ
mɑlijetH	mɑlijetɯ	mɑlijeti
hɑzɯrlAnmAH	hɑzɯrlenmɑɯ	hɑzɯrlɑnmɑɯ
jɑrdɯmH	jɑrdɯmi	jɑrdɯmɯ
