uf	pred	sf
konuDA	konutɑ	konudɑ
dynjɑDA	dynjɑtɑ	dynjɑdɑ
hɑlDA	hɑldɑ	hɑlde
dikkɑtA	dikkɑtɑ	dikkɑte
ølʧyDA	ølʧyte	ølʧyde
ortɑDAn	ortɑtɑn	ortɑdɑn
bølgeDA	bølgete	bølgede
syreDA	syrete	syrede
ylkeDA	ylkete	ylkede
doɰAn	doɰen	doɰɑn
sɯrɑDA	sɯrɑtɑ	sɯrɑdɑ
dereʤeDA	dereʤete	dereʤede
burɑDAn	burɑtɑn	burɑdɑn
noktɑDA	noktɑtɑ	noktɑdɑ
rolH	rolu	roly
mɑddeDA	mɑddete	mɑddede
sɑjeDA	sɑjete	sɑjede
sɑɑtH	sɑɑtɯ	sɑɑti
konuDAki	konutɑki	konudɑki
hɑftɑDA	hɑftɑtɑ	hɑftɑdɑ
ʧerʧeveDA	ʧerʧevete	ʧerʧevede
ɑlDHklArH	ɑltɯklɑrɯ	ɑldɯklɑrɯ
dikkɑtlH	dikkɑtlɯ	dikkɑtli
geliʃmAH	geliʃmɑɯ	geliʃmei
sɑɑtlArH	sɑɑtlɑrɯ	sɑɑtleri
isteDHklArH	istetikleri	istedikleri
tɑrɑfH	tɑrɑfi	tɑrɑfɯ
bølgeDAki	bølgeteki	bølgedeki
usulH	usulu	usuly
mesɑʒH	mesɑʒi	mesɑʒɯ
nereDAn	nereten	nereden
hɑstɑDA	hɑstɑtɑ	hɑstɑdɑ
orɑDAn	orɑtɑn	orɑdɑn
ileriDA	ilerite	ileride
ujgulɑmɑDA	ujgulɑmɑtɑ	ujgulɑmɑdɑ
sɑɑtDA	sɑɑttɑ	sɑɑtte
ɑʧɯklɑmADA	ɑʧɯklɑmɑtɑ	ɑʧɯklɑmɑdɑ
kiʃiDAn	kiʃiten	kiʃiden
tɑrihA	tɑrihɑ	tɑrihe
sevijeDA	sevijete	sevijede
girmAH	girmɑɯ	girmei
ortɑDA	ortɑtɑ	ortɑdɑ
noktɑDAn	noktɑtɑn	noktɑdɑn
pijɑsɑDA	pijɑsɑtɑ	pijɑsɑdɑ
sɑɑtlHk	sɑɑtlɯk	sɑɑtlik
geriDA	gerite	geride
ɑlɑnDAki	ɑlɑndeki	ɑlɑndɑki
sɑjfɑDA	sɑjfɑtɑ	sɑjfɑdɑ
suDA	sutɑ	sudɑ
dikkɑtH	dikkɑtɯ	dikkɑti
bɑʃvuruDA	bɑʃvurutɑ	bɑʃvurudɑ
hɑvɑDA	hɑvɑtɑ	hɑvɑdɑ
vermADAn	vermeten	vermeden
bɑʃlɑmADAn	bɑʃlɑmɑtɑn	bɑʃlɑmɑdɑn
kɑliteDA	kɑlitete	kɑlitede
yjeDAn	yjeten	yjeden
ɑlmADAn	ɑlmɑtɑn	ɑlmɑdɑn
duruʃmɑDA	duruʃmɑtɑ	duruʃmɑdɑ
hɑstɑneDA	hɑstɑnete	hɑstɑnede
listeDA	listete	listede
proʒeDA	proʒete	proʒede
deɰerlendirmAH	deɰerlendirmɑɯ	deɰerlendirmei
doɰrultuDA	doɰrultutɑ	doɰrultudɑ
etmADAn	etmeten	etmeden
fotoɰrɑfH	fotoɰrɑfi	fotoɰrɑfɯ
kɑbulH	kɑbulu	kɑbuly
vɑdeDA	vɑdete	vɑdede
sɯrɑDAn	sɯrɑtɑn	sɯrɑdɑn
yniversiteDA	yniversitete	yniversitede
gɑzeteDA	gɑzetete	gɑzetede
siteDA	sitete	sitede
dɑkikɑDA	dɑkikɑtɑ	dɑkikɑdɑ
ɑrɑDAn	ɑrɑtɑn	ɑrɑdɑn
kontrollH	kontrollu	kontrolly
jɑpmADAn	jɑpmɑtɑn	jɑpmɑdɑn
dɑvɑDA	dɑvɑtɑ	dɑvɑdɑ
tɑrɑfHn	tɑrɑfin	tɑrɑfɯn
ylkeDAn	ylketen	ylkeden
penʤereDA	penʤerete	penʤerede
ɑvɑntɑʒH	ɑvɑntɑʒi	ɑvɑntɑʒɯ
sɑɰA	sɑɰe	sɑɰɑ
deɰiʃmAH	deɰiʃmɑɯ	deɰiʃmei
fotoɰrɑfHn	fotoɰrɑfin	fotoɰrɑfɯn
ylkeDAki	ylketeki	ylkedeki
penʤereDAn	penʤereten	penʤereden
protokolH	protokolu	protokoly
sɑnijeDA	sɑnijete	sɑnijede
olAbilmAH	olɑbilmɑɯ	olɑbilmei
ihtimɑlH	ihtimɑlɯ	ihtimɑli
sɑhɑDA	sɑhɑtɑ	sɑhɑdɑ
seneDA	senete	senede
jɑzArAk	jɑzerek	jɑzɑrɑk
geʧmADAn	geʧmeten	geʧmeden
øɰleDAn	øɰleten	øɰleden
ɑlDHkDAn	ɑltɯktɑn	ɑldɯktɑn
kullɑnDHklArH	kullɑntɯklɑrɯ	kullɑndɯklɑrɯ
normɑlDA	normɑldɑ	normɑlde
odɑDA	odɑtɑ	odɑdɑ
izlAnmAH	izlɑnmɑɯ	izlenmei
binɑDA	binɑtɑ	binɑdɑ
ʧekilmAH	ʧekilmɑɯ	ʧekilmei
