uf	pred	sf
nemoraLis	nemoraris	nemoralis
penetraLis	penetraris	penetralis
perliberaLis	perliberaris	perliberalis
esuriaLis	esuriaris	esurialis
libraLis	libraris	libralis
inliberaLis	inliberaris	inliberalis
menstruaLis	menstruaris	menstrualis
formaLis	formaris	formalis
kadrigaLis	kadrigaris	kadrigalis
trigonaLis	trigonaris	trigonalis
krinaLis	krinaris	krinalis
dorsuaLis	dorsuaris	dorsualis
sepulkraLis	sepulkraris	sepulkralis
nowerkaLis	nowerkaris	nowerkalis
lustraLis	lustraris	lustralis
wiraLis	wiraris	wiralis
turmaLis	turmaris	turmalis
dekemwiraLis	dekemwiraris	dekemwiralis
