uf	pred	sf
moraLis	moraris	moralis
histrionaLis	histrionaris	histrionalis
awernaLis	awernaris	awernalis
trabaLis	trabaris	trabalis
esuriaLis	esuriaris	esurialis
tripedaLis	tripedaris	tripedalis
kentraLis	kentraris	kentralis
kommortaLis	kommortaris	kommortalis
trigonaLis	trigonaris	trigonalis
krinaLis	krinaris	krinalis
triumuiraLis	triumuiraris	triumuiralis
sepulkraLis	sepulkraris	sepulkralis
originaLis	originaris	originalis
wolataLis	wolataris	wolatalis
terminaLis	terminaris	terminalis
turmaLis	turmaris	turmalis
kentumwiraLis	kentumwiraris	kentumwiralis
dekemwiraLis	dekemwiraris	dekemwiralis
