uf	pred	sf
matronaLis	matronaris	matronalis
awernaLis	awernaris	awernalis
libraLis	libraris	libralis
inliberaLis	inliberaris	inliberalis
formaLis	formaris	formalis
kadrigaLis	kadrigaris	kadrigalis
palmipedaLis	palmipedaris	palmipedalis
armentaLis	armentaris	armentalis
triumuiraLis	triumuiraris	triumuiralis
dorsuaLis	dorsuaris	dorsualis
nowerkaLis	nowerkaris	nowerkalis
wolataLis	wolataris	wolatalis
latrokinaLis	latrokinaris	latrokinalis
wrginaLis	wrginaris	wrginalis
wiraLis	wiraris	wiralis
artifikiaLis	artifikiaris	artifikialis
iliberaLis	iliberaris	iliberalis
kentumwiraLis	kentumwiraris	kentumwiralis
arwaLis	arwaris	arwalis
