uf	pred	sf
nemoraLis	nemoraris	nemoralis
penetraLis	penetraris	penetralis
matronaLis	matronaris	matronalis
tripedaLis	tripedaris	tripedalis
inliberaLis	inliberaris	inliberalis
formaLis	formaris	formalis
korporaLis	korporaris	korporalis
armentaLis	armentaris	armentalis
krinaLis	krinaris	krinalis
triumuiraLis	triumuiraris	triumuiralis
memoriaLis	memoriaris	memorialis
originaLis	originaris	originalis
nowerkaLis	nowerkaris	nowerkalis
wolataLis	wolataris	wolatalis
latrokinaLis	latrokinaris	latrokinalis
wiraLis	wiraris	wiralis
turmaLis	turmaris	turmalis
artifikiaLis	artifikiaris	artifikialis
kentumwiraLis	kentumwiraris	kentumwiralis
arwaLis	arwaris	arwalis
